Time [msec],x [m],y [m],z [m],Red,Green,Blue
44500,-17.7488,-28.389,42.1632,255,255,255
44750,-17.9502,-28.8143,42.0639,255,255,255
45000,-18.1523,-29.2383,41.9627,255,255,255
45250,-18.3549,-29.6607,41.8597,255,255,255
45500,-18.5578,-30.0813,41.755,255,255,255
45750,-18.7612,-30.5002,41.6487,255,255,255
46000,-18.9649,-30.917,41.5409,255,255,255
46250,-19.1688,-31.3318,41.4316,255,255,255
46500,-19.3728,-31.7444,41.3209,255,255,255
46750,-19.577,-32.1547,41.209,255,255,255
47000,-19.7811,-32.5625,41.0959,255,255,255
47250,-19.9852,-32.9677,40.9818,255,255,255
47500,-20.1892,-33.3702,40.8666,255,255,255
47750,-20.393,-33.7698,40.7506,255,255,255
48000,-20.5965,-34.1665,40.6337,255,255,255
48250,-20.7997,-34.56,40.5161,255,255,255
48500,-21.0025,-34.9504,40.3978,255,255,255
48750,-21.2048,-35.3374,40.279,255,255,255
49000,-21.4065,-35.7209,40.1598,255,255,255
49250,-21.6077,-36.1008,40.0402,255,255,255
49500,-21.8081,-36.4769,39.9203,255,255,255
49750,-22.0078,-36.8492,39.8002,255,255,255
50000,-22.2067,-37.2175,39.6801,255,255,255
50250,-22.4047,-37.5817,39.5599,255,255,255
50500,-22.6017,-37.9416,39.4398,255,255,255
50750,-22.7976,-38.2972,39.3199,255,255,255
51000,-22.9925,-38.6483,39.2002,255,255,255
51250,-23.1862,-38.9947,39.0809,255,255,255
51500,-23.3786,-39.3364,38.9621,255,255,255
51750,-23.5697,-39.6732,38.8437,255,255,255
52000,-23.7594,-40.005,38.726,255,255,255
52250,-23.9477,-40.3316,38.609,255,255,255
52500,-24.1344,-40.653,38.4928,255,255,255
52750,-24.3195,-40.969,38.3775,255,255,255
53000,-24.5029,-41.2795,38.2632,255,255,255
53250,-24.6847,-41.5844,38.1499,255,255,255
53500,-24.8644,-41.8834,38.0379,255,255,255
53750,-25.0416,-42.1766,37.9273,255,255,255
54000,-25.2163,-42.4637,37.8183,255,255,255
54250,-25.3882,-42.7447,37.7109,255,255,255
54500,-25.5573,-43.0194,37.6052,255,255,255
54750,-25.7233,-43.2877,37.5014,255,255,255
55000,-25.8862,-43.5495,37.3995,255,255,255
55250,-26.0457,-43.8046,37.2996,255,255,255
55500,-26.2019,-44.0529,37.2019,255,255,255
55750,-26.3544,-44.2943,37.1064,255,255,255
56000,-26.5032,-44.5287,37.0131,255,255,255
56250,-26.6482,-44.7559,36.9223,255,255,255
56500,-26.7892,-44.9758,36.834,255,255,255
56750,-26.926,-45.1882,36.7482,255,255,255
57000,-27.0585,-45.3932,36.6652,255,255,255
57250,-27.1866,-45.5904,36.5849,255,255,255
57500,-27.3101,-45.7799,36.5075,255,255,255
57750,-27.4289,-45.9614,36.4331,255,255,255
58000,-27.5429,-46.1348,36.3617,255,255,255
58250,-27.6518,-46.3001,36.2935,255,255,255
58500,-27.7557,-46.4571,36.2285,255,255,255
58750,-27.8542,-46.6056,36.1669,255,255,255
59000,-27.9474,-46.7456,36.1088,255,255,255
59250,-28.0349,-46.8768,36.0542,255,255,255
59500,-28.1168,-46.9993,36.0032,255,255,255
59750,-28.1937,-47.1121,35.9567,255,255,255
60000,-28.2668,-47.2139,35.916,255,255,255
60250,-28.3354,-47.3052,35.8805,255,255,255
60500,-28.3989,-47.3864,35.8497,255,255,255
60750,-28.4564,-47.458,35.8231,255,255,255
61000,-28.5074,-47.5203,35.8002,255,255,255
61250,-28.5511,-47.5737,35.7804,255,255,255
61500,-28.5867,-47.6188,35.7633,255,255,255
61750,-28.6137,-47.6559,35.7482,255,255,255
62000,-28.6313,-47.6855,35.7347,255,255,255
62250,-28.6388,-47.708,35.7223,255,255,255
62500,-28.6356,-47.7237,35.7104,255,255,255
62750,-28.6208,-47.7332,35.6986,255,255,255
63000,-28.5938,-47.7369,35.6862,255,255,255
63250,-28.5509,-47.737,35.6704,255,255,255
63500,-28.4876,-47.737,35.6471,255,255,255
63750,-28.4055,-47.737,35.6169,255,255,255
64000,-28.3067,-47.737,35.5805,255,255,255
64250,-28.1933,-47.737,35.5386,255,255,255
64500,-28.0671,-47.737,35.4921,255,255,255
64750,-27.9301,-47.737,35.4416,255,255,255
65000,-27.7844,-47.737,35.3878,255,255,255
65250,-27.6319,-47.737,35.3315,255,255,255
65500,-27.4746,-47.737,35.2735,255,255,255
65750,-27.3144,-47.737,35.2144,255,255,255
66000,-27.1535,-47.737,35.155,255,255,255
66250,-26.9937,-47.737,35.096,255,255,255
66500,-26.837,-47.737,35.0381,255,255,255
66750,-26.6854,-47.737,34.9821,255,255,255
67000,-26.5409,-47.737,34.9288,255,255,255
67250,-26.4055,-47.737,34.8788,255,255,255
67500,-26.2812,-47.737,34.8329,255,255,255
67750,-26.1699,-47.737,34.7918,255,255,255
68000,-26.0736,-47.737,34.7562,255,255,255
68250,-25.9943,-47.737,34.727,255,255,255
68500,-25.934,-47.737,34.7047,255,255,255
68750,-25.8947,-47.737,34.6902,255,255,255
69000,-25.8784,-47.737,34.6841,255,255,255
69250,-25.878,-47.737,34.684,255,255,255
69500,-25.878,-47.737,34.684,255,255,255
69750,-25.8819,-47.732,34.6889,255,255,255
70000,-25.8975,-47.712,34.7076,255,255,255
70250,-25.926,-47.6754,34.7402,255,255,255
70500,-25.9684,-47.6206,34.7864,255,255,255
70750,-26.0259,-47.5462,34.846,255,255,255
71000,-26.0994,-47.4506,34.9188,255,255,255
71250,-26.19,-47.3325,35.0046,255,255,255
71500,-26.2989,-47.1903,35.1032,255,255,255
71750,-26.4271,-47.0248,35.2137,255,255,255
72000,-26.5758,-46.8406,35.3336,255,255,255
72250,-26.7454,-46.6403,35.4612,255,255,255
72500,-26.9366,-46.4263,35.5945,255,255,255
72750,-27.1498,-46.2012,35.7317,255,255,255
73000,-27.3855,-45.9675,35.8708,255,255,255
73250,-27.6442,-45.7275,36.01,255,255,255
73500,-27.9265,-45.4839,36.1475,255,255,255
73750,-28.2328,-45.2391,36.2813,255,255,255
74000,-28.5637,-44.9955,36.4096,255,255,255
74250,-28.9197,-44.7557,36.5305,255,255,255
74500,-29.3011,-44.5228,36.6418,255,255,255
74750,-29.7064,-44.3002,36.741,255,255,255
75000,-30.1333,-44.0898,36.8266,255,255,255
75250,-30.5792,-43.8939,36.8968,255,255,255
75500,-31.0419,-43.7143,36.95,255,255,255
75750,-31.5187,-43.5533,36.9846,255,255,255
76000,-32.0074,-43.4127,36.999,255,255,255
76250,-32.5055,-43.2946,36.9916,255,255,255
76500,-33.0106,-43.2011,36.9606,255,255,255
76750,-33.5195,-43.1341,36.9046,255,255,255
77000,-34.0279,-43.0931,36.8232,255,255,255
77250,-34.5325,-43.0767,36.7165,255,255,255
77500,-35.0303,-43.0837,36.5846,255,255,255
77750,-35.5179,-43.1124,36.4277,255,255,255
78000,-35.9923,-43.1617,36.2459,255,255,255
78250,-36.4503,-43.23,36.0394,255,255,255
78500,-36.8885,-43.3159,35.8082,255,255,255
78750,-37.3022,-43.4161,35.5526,255,255,255
79000,-37.6875,-43.525,35.2736,255,255,255
79250,-38.0458,-43.6404,34.9733,255,255,255
79500,-38.3784,-43.7602,34.6538,255,255,255
79750,-38.6868,-43.882,34.3174,255,255,255
80000,-38.9724,-44.0039,33.9661,255,255,255
80250,-39.2366,-44.1235,33.602,255,255,255
80500,-39.4808,-44.2387,33.2272,255,255,255
80750,-39.7064,-44.3474,32.8439,255,255,255
81000,-39.9149,-44.4473,32.4542,255,255,255
81250,-40.1076,-44.5364,32.0603,255,255,255
81500,-40.2861,-44.6124,31.6641,255,255,255
81750,-40.4516,-44.6731,31.2679,255,255,255
82000,-40.6057,-44.7164,30.8738,255,255,255
82250,-40.7497,-44.7401,30.4839,255,255,255
82500,-40.889,-44.7442,30.1012,255,255,255
82750,-41.0315,-44.7328,29.7287,255,255,255
83000,-41.1777,-44.7083,29.367,255,255,255
83250,-41.3278,-44.673,29.017,255,255,255
83500,-41.4818,-44.6289,28.6792,255,255,255
83750,-41.64,-44.5785,28.3543,255,255,255
84000,-41.8026,-44.5239,28.0432,255,255,255
84250,-41.9698,-44.4673,27.7464,255,255,255
84500,-42.1418,-44.4109,27.4647,255,255,255
84750,-42.3187,-44.3571,27.1988,255,255,255
85000,-42.5008,-44.308,26.9493,255,255,255
85250,-42.6881,-44.2659,26.7169,255,255,255
85500,-42.881,-44.233,26.5024,255,255,255
85750,-43.0796,-44.2116,26.3065,255,255,255
86000,-43.2841,-44.2038,26.1298,255,255,255
86250,-43.4922,-44.2118,25.972,255,255,255
86500,-43.6983,-44.2361,25.8316,255,255,255
86750,-43.9,-44.2765,25.7084,255,255,255
87000,-44.095,-44.3326,25.6022,255,255,255
87250,-44.2812,-44.404,25.5129,255,255,255
87500,-44.4561,-44.4905,25.4404,255,255,255
87750,-44.6175,-44.5916,25.3845,255,255,255
88000,-44.7632,-44.7072,25.345,255,255,255
88250,-44.8927,-44.8345,25.3196,255,255,255
88500,-45.0087,-44.9683,25.303,255,255,255
88750,-45.1124,-45.1073,25.2938,255,255,255
89000,-45.2051,-45.2499,25.2906,255,255,255
89250,-45.2878,-45.395,25.2918,255,255,255
89500,-45.3615,-45.5411,25.2962,255,255,255
89750,-45.4275,-45.6868,25.3022,255,255,255
90000,-45.4869,-45.8309,25.3084,255,255,255
90250,-45.5407,-45.9719,25.3135,255,255,255
90500,-45.5901,-46.1086,25.3159,255,255,255
90750,-45.6354,-46.2402,25.316,255,255,255
91000,-45.6758,-46.3673,25.316,255,255,255
91250,-45.7116,-46.4899,25.316,255,255,255
91500,-45.7431,-46.6078,25.316,255,255,255
91750,-45.7705,-46.7207,25.316,255,255,255
92000,-45.7941,-46.8287,25.316,255,255,255
92250,-45.8142,-46.9314,25.316,255,255,255
92500,-45.831,-47.0287,25.316,255,255,255
92750,-45.8448,-47.1205,25.316,255,255,255
93000,-45.8559,-47.2066,25.316,255,255,255
93250,-45.8645,-47.2869,25.316,255,255,255
93500,-45.871,-47.3611,25.316,255,255,255
93750,-45.8755,-47.4291,25.316,255,255,255
94000,-45.8784,-47.4908,25.316,255,255,255
94250,-45.8799,-47.546,25.316,255,255,255
94500,-45.8804,-47.5946,25.316,255,255,255
94750,-45.88,-47.6363,25.316,255,255,255
95000,-45.879,-47.671,25.316,255,255,255
95250,-45.8778,-47.6986,25.316,255,255,255
95500,-45.8765,-47.7189,25.316,255,255,255
95750,-45.8755,-47.7317,25.316,255,255,255
96000,-45.875,-47.7369,25.316,255,255,255
96250,-45.875,-47.737,25.316,255,255,255
96500,-45.875,-47.737,25.316,255,255,255
96750,-45.875,-47.737,25.316,255,255,255
97000,-45.875,-47.737,25.316,255,255,255
97250,-45.875,-47.737,25.316,255,255,255
97500,-45.875,-47.737,25.316,255,255,255
97750,-45.875,-47.737,25.316,255,255,255
98000,-45.875,-47.737,25.316,255,255,255
98250,-45.875,-47.737,25.316,255,255,255
98500,-45.875,-47.737,25.316,255,255,255
98750,-45.875,-47.737,25.316,255,255,255
99000,-45.875,-47.737,25.316,255,255,255
99250,-45.875,-47.737,25.316,255,255,255
99500,-45.875,-47.737,25.316,255,255,255
99750,-45.875,-47.737,25.316,255,255,255
100000,-45.875,-47.737,25.316,255,255,255
100250,-45.875,-47.737,25.316,255,255,255
100500,-45.875,-47.737,25.316,255,255,255
100750,-45.875,-47.737,25.316,255,255,255
101000,-45.875,-47.737,25.316,255,255,255
101250,-45.875,-47.737,25.316,255,255,255
101500,-45.875,-47.737,25.316,255,255,255
101750,-45.875,-47.737,25.316,255,255,255
102000,-45.875,-47.737,25.316,255,255,255
102250,-45.875,-47.737,25.316,255,255,255
102500,-45.875,-47.737,25.316,255,255,255
102750,-45.875,-47.737,25.316,255,255,255
103000,-45.875,-47.737,25.316,255,255,255
103250,-45.875,-47.737,25.316,255,255,255
103500,-45.875,-47.737,25.316,255,255,255
103750,-45.875,-47.737,25.316,255,255,255
104000,-45.875,-47.737,25.316,255,255,255
104250,-45.875,-47.737,25.316,255,255,255
104500,-45.875,-47.737,25.316,255,255,255
104750,-45.875,-47.737,25.316,255,255,255
105000,-45.875,-47.737,25.316,255,255,255
105250,-45.875,-47.737,25.316,255,255,255
105500,-45.875,-47.737,25.316,255,255,255
105750,-45.875,-47.737,25.316,255,255,255
106000,-45.875,-47.737,25.316,255,255,255
106250,-45.875,-47.737,25.316,255,255,255
106500,-45.875,-47.737,25.316,255,255,255
106750,-45.875,-47.737,25.316,255,255,255
107000,-45.875,-47.737,25.316,255,255,255
107250,-45.875,-47.737,25.316,255,255,255
107500,-45.875,-47.737,25.316,255,255,255
107750,-45.875,-47.737,25.316,255,255,255
108000,-45.875,-47.737,25.316,255,255,255
108250,-45.875,-47.737,25.316,255,255,255
108500,-45.875,-47.737,25.316,255,255,255
108750,-45.875,-47.737,25.316,255,255,255
109000,-45.875,-47.737,25.316,255,255,255
109250,-45.875,-47.737,25.316,255,255,255
109500,-45.875,-47.737,25.316,255,255,255
109750,-45.875,-47.737,25.316,255,255,255
110000,-45.875,-47.737,25.316,255,255,255
110250,-45.875,-47.737,25.316,255,255,255
110500,-45.875,-47.737,25.316,255,255,255
110750,-45.875,-47.737,25.316,255,255,255
111000,-45.875,-47.737,25.316,255,255,255
111250,-45.875,-47.737,25.316,255,255,255
111500,-45.875,-47.737,25.316,255,255,255
111750,-45.875,-47.737,25.316,255,255,255
112000,-45.875,-47.737,25.316,255,255,255
112250,-45.875,-47.737,25.316,255,255,255
112500,-45.875,-47.737,25.316,255,255,255
112750,-45.875,-47.737,25.316,255,255,255
113000,-45.875,-47.737,25.316,255,255,255
113250,-45.875,-47.737,25.316,255,255,255
113500,-45.875,-47.737,25.316,255,255,255
113750,-45.875,-47.737,25.316,255,255,255
114000,-45.875,-47.737,25.316,255,255,255
114250,-45.875,-47.737,25.316,255,255,255
114500,-45.875,-47.737,25.316,255,255,255
114750,-45.875,-47.737,25.316,255,255,255
115000,-45.875,-47.737,25.316,255,255,255
115250,-45.875,-47.737,25.316,255,255,255
115500,-45.875,-47.737,25.316,255,255,255
115750,-45.875,-47.737,25.316,255,255,255
116000,-45.875,-47.737,25.316,255,255,255
116250,-45.875,-47.737,25.316,255,255,255
116500,-45.875,-47.737,25.316,255,255,255
116750,-45.875,-47.737,25.316,255,255,255
117000,-45.875,-47.737,25.316,255,255,255
117250,-45.875,-47.737,25.316,255,255,255
117500,-45.875,-47.737,25.316,255,255,255
117750,-45.875,-47.737,25.316,255,255,255
118000,-45.875,-47.737,25.316,255,255,255
118250,-45.875,-47.737,25.316,255,255,255
118500,-45.875,-47.737,25.316,255,255,255
118750,-45.875,-47.737,25.316,255,255,255
119000,-45.875,-47.737,25.316,255,255,255
119250,-45.875,-47.737,25.316,255,255,255
119500,-45.875,-47.737,25.316,255,255,255
119750,-45.875,-47.737,25.316,255,255,255
120000,-45.875,-47.737,25.316,255,255,255
120250,-45.875,-47.737,25.316,255,255,255
120500,-45.875,-47.737,25.316,255,255,255
120750,-45.875,-47.737,25.316,255,255,255
121000,-45.875,-47.737,25.316,255,255,255
121250,-45.875,-47.737,25.316,255,255,255
121500,-45.875,-47.737,25.316,255,255,255
121750,-45.875,-47.737,25.316,255,255,255
122000,-45.875,-47.737,25.316,255,255,255
122250,-45.875,-47.737,25.316,255,255,255
122500,-45.875,-47.737,25.316,255,255,255
122750,-45.875,-47.737,25.316,255,255,255
123000,-45.875,-47.737,25.316,255,255,255
123250,-45.875,-47.737,25.316,255,255,255
123500,-45.875,-47.737,25.316,255,255,255
123750,-45.875,-47.737,25.316,255,255,255
124000,-45.875,-47.737,25.316,255,255,255
124250,-45.875,-47.737,25.316,255,255,255
124500,-45.875,-47.737,25.316,255,255,255
124750,-45.875,-47.737,25.316,255,255,255
125000,-45.875,-47.737,25.316,255,255,255
125250,-45.875,-47.737,25.316,255,255,255
125500,-45.875,-47.737,25.316,255,255,255
125750,-45.875,-47.737,25.316,255,255,255
126000,-45.875,-47.737,25.316,255,255,255
126250,-45.875,-47.737,25.316,255,255,255
126500,-45.875,-47.737,25.316,255,255,255
126750,-45.875,-47.737,25.316,255,255,255
127000,-45.875,-47.737,25.316,255,255,255
127250,-45.875,-47.737,25.316,255,255,255
127500,-45.875,-47.737,25.316,255,255,255
127750,-45.875,-47.737,25.316,255,255,255
128000,-45.875,-47.737,25.316,255,255,255
128250,-45.875,-47.737,25.316,255,255,255
128500,-45.875,-47.737,25.316,255,255,255
128750,-45.875,-47.737,25.316,255,255,255
129000,-45.875,-47.737,25.316,255,255,255
129250,-45.875,-47.737,25.316,255,255,255
129500,-45.875,-47.737,25.316,255,255,255
129750,-45.875,-47.737,25.316,255,255,255
130000,-45.875,-47.737,25.316,255,255,255
130250,-45.875,-47.737,25.316,255,255,255
130500,-45.875,-47.737,25.316,255,255,255
130750,-45.875,-47.737,25.316,255,255,255
131000,-45.875,-47.737,25.316,255,255,255
131250,-45.875,-47.737,25.316,255,255,255
131500,-45.875,-47.737,25.316,255,255,255
131750,-45.875,-47.737,25.316,255,255,255
132000,-45.875,-47.737,25.316,255,255,255
132250,-45.875,-47.737,25.316,255,255,255
132500,-45.875,-47.737,25.316,255,255,255
132750,-45.875,-47.737,25.316,255,255,255
133000,-45.875,-47.737,25.316,255,255,255
133250,-45.875,-47.737,25.316,255,255,255
133500,-45.875,-47.737,25.316,255,255,255
133750,-45.875,-47.737,25.316,255,255,255
134000,-45.875,-47.737,25.316,255,255,255
134250,-45.875,-47.737,25.316,255,255,255
134500,-45.875,-47.737,25.316,255,255,255
134750,-45.875,-47.737,25.316,255,255,255
135000,-45.875,-47.737,25.316,255,255,255
135250,-45.875,-47.737,25.316,255,255,255
135500,-45.875,-47.737,25.316,255,255,255
135750,-45.875,-47.737,25.316,255,255,255
136000,-45.875,-47.737,25.316,255,255,255
136250,-45.875,-47.737,25.316,255,255,255
136500,-45.875,-47.737,25.316,255,255,255
136750,-45.875,-47.737,25.316,255,255,255
137000,-45.875,-47.737,25.316,255,255,255
137250,-45.875,-47.737,25.316,255,255,255
137500,-45.875,-47.737,25.316,255,255,255
137750,-45.875,-47.737,25.316,255,255,255
138000,-45.875,-47.737,25.316,255,255,255
138250,-45.875,-47.737,25.316,255,255,255
138500,-45.875,-47.737,25.316,255,255,255
138750,-45.875,-47.737,25.316,255,255,255
139000,-45.875,-47.737,25.316,255,255,255
139250,-45.875,-47.737,25.316,255,255,255
139500,-45.875,-47.737,25.316,255,255,255
139750,-45.875,-47.737,25.316,255,255,255
140000,-45.875,-47.737,25.316,255,255,255
140250,-45.875,-47.737,25.316,255,255,255
140500,-45.875,-47.737,25.316,255,255,255
