Time [msec],x [m],y [m],z [m],Red,Green,Blue
39750,-26.1543,-20.1985,18.9801,255,255,255
40000,-26.6802,-20.6273,19.1037,255,255,255
40250,-27.2051,-21.057,19.2298,255,255,255
40500,-27.729,-21.4876,19.3586,255,255,255
40750,-28.2517,-21.9189,19.4898,255,255,255
41000,-28.773,-22.3508,19.6234,255,255,255
41250,-29.2928,-22.7832,19.7592,255,255,255
41500,-29.8109,-23.2159,19.8973,255,255,255
41750,-30.3273,-23.6488,20.0375,255,255,255
42000,-30.8418,-24.0818,20.1797,255,255,255
42250,-31.3542,-24.5148,20.3238,255,255,255
42500,-31.8644,-24.9475,20.4697,255,255,255
42750,-32.3723,-25.38,20.6174,255,255,255
43000,-32.8777,-25.8121,20.7668,255,255,255
43250,-33.3805,-26.2436,20.9177,255,255,255
43500,-33.8805,-26.6744,21.07,255,255,255
43750,-34.3776,-27.1044,21.2238,255,255,255
44000,-34.8716,-27.5334,21.3788,255,255,255
44250,-35.3625,-27.9614,21.5351,255,255,255
44500,-35.8501,-28.3882,21.6924,255,255,255
44750,-36.3342,-28.8137,21.8508,255,255,255
45000,-36.8147,-29.2377,22.0101,255,255,255
45250,-37.2914,-29.6602,22.1702,255,255,255
45500,-37.7643,-30.0809,22.3311,255,255,255
45750,-38.2331,-30.4999,22.4927,255,255,255
46000,-38.6978,-30.9168,22.6548,255,255,255
46250,-39.1581,-31.3317,22.8173,255,255,255
46500,-39.614,-31.7444,22.9803,255,255,255
46750,-40.0653,-32.1547,23.1436,255,255,255
47000,-40.5119,-32.5626,23.307,255,255,255
47250,-40.9536,-32.9678,23.4706,255,255,255
47500,-41.3903,-33.3704,23.6342,255,255,255
47750,-41.8218,-33.7701,23.7977,255,255,255
48000,-42.248,-34.1668,23.961,255,255,255
48250,-42.6688,-34.5604,24.1241,255,255,255
48500,-43.0841,-34.9507,24.2869,255,255,255
48750,-43.4936,-35.3377,24.4492,255,255,255
49000,-43.8972,-35.7213,24.611,255,255,255
49250,-44.2949,-36.1012,24.7722,255,255,255
49500,-44.6864,-36.4773,24.9327,255,255,255
49750,-45.0716,-36.8496,25.0924,255,255,255
50000,-45.4505,-37.2179,25.2512,255,255,255
50250,-45.8227,-37.5821,25.409,255,255,255
50500,-46.1883,-37.942,25.5658,255,255,255
50750,-46.5472,-38.2975,25.7213,255,255,255
51000,-46.8997,-38.6485,25.8753,255,255,255
51250,-47.2458,-38.9949,26.0278,255,255,255
51500,-47.5855,-39.3365,26.1785,255,255,255
51750,-47.9187,-39.6732,26.3276,255,255,255
52000,-48.2453,-40.0049,26.4748,255,255,255
52250,-48.5653,-40.3315,26.6202,255,255,255
52500,-48.8786,-40.6528,26.7636,255,255,255
52750,-49.1853,-40.9687,26.9049,255,255,255
53000,-49.4852,-41.279,27.0441,255,255,255
53250,-49.7784,-41.5838,27.1811,255,255,255
53500,-50.0647,-41.8827,27.3159,255,255,255
53750,-50.3441,-42.1758,27.4482,255,255,255
54000,-50.6166,-42.4628,27.5781,255,255,255
54250,-50.8821,-42.7437,27.7056,255,255,255
54500,-51.1406,-43.0184,27.8304,255,255,255
54750,-51.392,-43.2866,27.9525,255,255,255
55000,-51.6363,-43.5483,28.0719,255,255,255
55250,-51.8734,-43.8033,28.1884,255,255,255
55500,-52.1033,-44.0516,28.3021,255,255,255
55750,-52.3259,-44.2929,28.4127,255,255,255
56000,-52.5413,-44.5273,28.5203,255,255,255
56250,-52.7492,-44.7544,28.6247,255,255,255
56500,-52.9498,-44.9743,28.726,255,255,255
56750,-53.1429,-45.1868,28.8239,255,255,255
57000,-53.3285,-45.3917,28.9184,255,255,255
57250,-53.5065,-45.589,29.0095,255,255,255
57500,-53.677,-45.7785,29.097,255,255,255
57750,-53.8398,-45.9601,29.1809,255,255,255
58000,-53.9949,-46.1337,29.2611,255,255,255
58250,-54.1423,-46.2991,29.3376,255,255,255
58500,-54.2819,-46.4562,29.4102,255,255,255
58750,-54.4136,-46.6049,29.4789,255,255,255
59000,-54.5375,-46.745,29.5435,255,255,255
59250,-54.6534,-46.8766,29.6041,255,255,255
59500,-54.7612,-46.9994,29.6605,255,255,255
59750,-54.861,-47.1132,29.7128,255,255,255
60000,-54.9525,-47.2181,29.7609,255,255,255
60250,-55.0359,-47.3136,29.8047,255,255,255
60500,-55.1109,-47.3999,29.8442,255,255,255
60750,-55.1776,-47.4766,29.8795,255,255,255
61000,-55.2359,-47.5436,29.9103,255,255,255
61250,-55.2857,-47.6008,29.9368,255,255,255
61500,-55.3269,-47.6481,29.9587,255,255,255
61750,-55.3568,-47.6844,29.9763,255,255,255
62000,-55.3734,-47.7094,29.9895,255,255,255
62250,-55.3827,-47.7251,29.9981,255,255,255
62500,-55.3908,-47.7336,30.0019,255,255,255
62750,-55.4035,-47.737,30.0007,255,255,255
63000,-55.427,-47.7375,29.9943,255,255,255
63250,-55.4672,-47.737,29.9825,255,255,255
63500,-55.5279,-47.737,29.9653,255,255,255
63750,-55.6067,-47.737,29.9431,255,255,255
64000,-55.7016,-47.737,29.9165,255,255,255
64250,-55.8107,-47.737,29.886,255,255,255
64500,-55.932,-47.737,29.8522,255,255,255
64750,-56.0637,-47.737,29.8155,255,255,255
65000,-56.2039,-47.737,29.7765,255,255,255
65250,-56.3505,-47.737,29.7358,255,255,255
65500,-56.5019,-47.737,29.6937,255,255,255
65750,-56.6559,-47.737,29.651,255,255,255
66000,-56.8107,-47.737,29.608,255,255,255
66250,-56.9645,-47.737,29.5653,255,255,255
66500,-57.1152,-47.737,29.5236,255,255,255
66750,-57.2611,-47.737,29.4831,255,255,255
67000,-57.4001,-47.737,29.4446,255,255,255
67250,-57.5304,-47.737,29.4085,255,255,255
67500,-57.65,-47.737,29.3754,255,255,255
67750,-57.7571,-47.737,29.3457,255,255,255
68000,-57.8498,-47.737,29.3201,255,255,255
68250,-57.9261,-47.737,29.299,255,255,255
68500,-57.9841,-47.737,29.2829,255,255,255
68750,-58.0219,-47.737,29.2724,255,255,255
69000,-58.0377,-47.737,29.2681,255,255,255
69250,-58.038,-47.737,29.268,255,255,255
69500,-58.038,-47.737,29.268,255,255,255
69750,-58.0394,-47.7432,29.2746,255,255,255
70000,-58.044,-47.7679,29.3002,255,255,255
70250,-58.0506,-47.8124,29.3449,255,255,255
70500,-58.0579,-47.8781,29.4089,255,255,255
70750,-58.0645,-47.9661,29.4922,255,255,255
71000,-58.0692,-48.0776,29.5949,255,255,255
71250,-58.0705,-48.2139,29.7169,255,255,255
71500,-58.0673,-48.3762,29.8584,255,255,255
71750,-58.058,-48.5656,30.0193,255,255,255
72000,-58.0416,-48.7835,30.1998,255,255,255
72250,-58.0154,-49.0296,30.3993,255,255,255
72500,-57.9755,-49.3004,30.6164,255,255,255
72750,-57.9197,-49.5935,30.8495,255,255,255
73000,-57.846,-49.9064,31.0972,255,255,255
73250,-57.7523,-50.2367,31.3578,255,255,255
73500,-57.6363,-50.582,31.63,255,255,255
73750,-57.496,-50.9397,31.9122,255,255,255
74000,-57.3293,-51.3076,32.203,255,255,255
74250,-57.1341,-51.6832,32.5008,255,255,255
74500,-56.9082,-52.064,32.8042,255,255,255
74750,-56.6495,-52.4476,33.1117,255,255,255
75000,-56.3559,-52.8316,33.4218,255,255,255
75250,-56.0252,-53.2124,33.7324,255,255,255
75500,-55.6575,-53.5847,34.0408,255,255,255
75750,-55.2547,-53.9452,34.3448,255,255,255
76000,-54.8189,-54.2907,34.6422,255,255,255
76250,-54.3521,-54.6177,34.9308,255,255,255
76500,-53.8562,-54.9231,35.2085,255,255,255
76750,-53.3333,-55.2035,35.473,255,255,255
77000,-52.7853,-55.4555,35.7223,255,255,255
77250,-52.2144,-55.676,35.9542,255,255,255
77500,-51.6224,-55.8615,36.1664,255,255,255
77750,-51.0127,-56.0088,36.3568,255,255,255
78000,-50.391,-56.1171,36.5237,255,255,255
78250,-49.7616,-56.1872,36.6667,255,255,255
78500,-49.129,-56.2199,36.785,255,255,255
78750,-48.4973,-56.2161,36.878,255,255,255
79000,-47.871,-56.1768,36.945,255,255,255
79250,-47.2543,-56.1027,36.9855,255,255,255
79500,-46.6515,-55.9948,36.9988,255,255,255
79750,-46.0671,-55.8538,36.9842,255,255,255
80000,-45.5065,-55.6824,36.9411,255,255,255
80250,-44.974,-55.4856,36.8701,255,255,255
80500,-44.4695,-55.2668,36.7729,255,255,255
80750,-43.993,-55.0293,36.6514,255,255,255
81000,-43.5444,-54.7764,36.5072,255,255,255
81250,-43.1236,-54.5113,36.3421,255,255,255
81500,-42.7306,-54.2373,36.158,255,255,255
81750,-42.3652,-53.9578,35.9565,255,255,255
82000,-42.0274,-53.6761,35.7394,255,255,255
82250,-41.7172,-53.3953,35.5085,255,255,255
82500,-41.4343,-53.1189,35.2656,255,255,255
82750,-41.1789,-52.85,35.0124,255,255,255
83000,-40.9507,-52.592,34.7507,255,255,255
83250,-40.7467,-52.348,34.4832,255,255,255
83500,-40.5608,-52.1184,34.2133,255,255,255
83750,-40.3913,-51.9026,33.9428,255,255,255
84000,-40.2368,-51.7,33.6732,255,255,255
84250,-40.0959,-51.5098,33.4063,255,255,255
84500,-39.967,-51.3315,33.1435,255,255,255
84750,-39.8488,-51.1643,32.8867,255,255,255
85000,-39.7398,-51.0076,32.6374,255,255,255
85250,-39.6385,-50.8606,32.3972,255,255,255
85500,-39.5436,-50.7228,32.1678,255,255,255
85750,-39.4536,-50.5935,31.9508,255,255,255
86000,-39.3669,-50.4719,31.7479,255,255,255
86250,-39.2823,-50.3575,31.5606,255,255,255
86500,-39.1982,-50.2496,31.3907,255,255,255
86750,-39.1145,-50.1461,31.2413,255,255,255
87000,-39.0331,-50.0446,31.1148,255,255,255
87250,-38.9541,-49.9448,31.0095,255,255,255
87500,-38.8778,-49.8466,30.9235,255,255,255
87750,-38.8043,-49.75,30.8551,255,255,255
88000,-38.7337,-49.6549,30.8023,255,255,255
88250,-38.6662,-49.5613,30.7634,255,255,255
88500,-38.602,-49.4689,30.7365,255,255,255
88750,-38.5411,-49.3778,30.7197,255,255,255
89000,-38.4837,-49.2878,30.7112,255,255,255
89250,-38.4301,-49.1988,30.7092,255,255,255
89500,-38.3802,-49.1109,30.7119,255,255,255
89750,-38.3343,-49.0239,30.7173,255,255,255
90000,-38.2926,-48.9376,30.7237,255,255,255
90250,-38.2551,-48.8521,30.7292,255,255,255
90500,-38.2221,-48.7672,30.7319,255,255,255
90750,-38.1932,-48.6835,30.732,255,255,255
91000,-38.1674,-48.6022,30.732,255,255,255
91250,-38.1447,-48.5234,30.732,255,255,255
91500,-38.1248,-48.4474,30.732,255,255,255
91750,-38.1075,-48.3744,30.732,255,255,255
92000,-38.0927,-48.3044,30.732,255,255,255
92250,-38.0802,-48.2376,30.732,255,255,255
92500,-38.0697,-48.1742,30.732,255,255,255
92750,-38.0612,-48.1145,30.732,255,255,255
93000,-38.0544,-48.0584,30.732,255,255,255
93250,-38.0492,-48.0063,30.732,255,255,255
93500,-38.0453,-47.9583,30.732,255,255,255
93750,-38.0426,-47.9145,30.732,255,255,255
94000,-38.0409,-47.8751,30.732,255,255,255
94250,-38.04,-47.8403,30.732,255,255,255
94500,-38.0398,-47.8103,30.732,255,255,255
94750,-38.0401,-47.7852,30.732,255,255,255
95000,-38.0406,-47.7651,30.732,255,255,255
95250,-38.0412,-47.7503,30.732,255,255,255
95500,-38.0417,-47.7409,30.732,255,255,255
95750,-38.042,-47.7371,30.732,255,255,255
96000,-38.042,-47.737,30.732,255,255,255
96250,-38.042,-47.737,30.732,255,255,255
96500,-38.042,-47.737,30.732,255,255,255
96750,-38.042,-47.737,30.732,255,255,255
97000,-38.042,-47.737,30.732,255,255,255
97250,-38.042,-47.737,30.732,255,255,255
97500,-38.042,-47.737,30.732,255,255,255
97750,-38.042,-47.737,30.732,255,255,255
98000,-38.042,-47.737,30.732,255,255,255
98250,-38.042,-47.737,30.732,255,255,255
98500,-38.042,-47.737,30.732,255,255,255
98750,-38.042,-47.737,30.732,255,255,255
99000,-38.042,-47.737,30.732,255,255,255
99250,-38.042,-47.737,30.732,255,255,255
99500,-38.042,-47.737,30.732,255,255,255
99750,-38.042,-47.737,30.732,255,255,255
100000,-38.042,-47.737,30.732,255,255,255
100250,-38.042,-47.737,30.732,255,255,255
100500,-38.042,-47.737,30.732,255,255,255
100750,-38.042,-47.737,30.732,255,255,255
101000,-38.042,-47.737,30.732,255,255,255
101250,-38.042,-47.737,30.732,255,255,255
101500,-38.042,-47.737,30.732,255,255,255
101750,-38.042,-47.737,30.732,255,255,255
102000,-38.042,-47.737,30.732,255,255,255
102250,-38.042,-47.737,30.732,255,255,255
102500,-38.042,-47.737,30.732,255,255,255
102750,-38.042,-47.737,30.732,255,255,255
103000,-38.042,-47.737,30.732,255,255,255
103250,-38.042,-47.737,30.732,255,255,255
103500,-38.042,-47.737,30.732,255,255,255
103750,-38.042,-47.737,30.732,255,255,255
104000,-38.042,-47.737,30.732,255,255,255
104250,-38.042,-47.737,30.732,255,255,255
104500,-38.042,-47.737,30.732,255,255,255
104750,-38.042,-47.737,30.732,255,255,255
105000,-38.042,-47.737,30.732,255,255,255
105250,-38.042,-47.737,30.732,255,255,255
105500,-38.042,-47.737,30.732,255,255,255
105750,-38.042,-47.737,30.732,255,255,255
106000,-38.042,-47.737,30.732,255,255,255
106250,-38.042,-47.737,30.732,255,255,255
106500,-38.042,-47.737,30.732,255,255,255
106750,-38.042,-47.737,30.732,255,255,255
107000,-38.042,-47.737,30.732,255,255,255
107250,-38.042,-47.737,30.732,255,255,255
107500,-38.042,-47.737,30.732,255,255,255
107750,-38.042,-47.737,30.732,255,255,255
108000,-38.042,-47.737,30.732,255,255,255
108250,-38.042,-47.737,30.732,255,255,255
108500,-38.042,-47.737,30.732,255,255,255
108750,-38.042,-47.737,30.732,255,255,255
109000,-38.042,-47.737,30.732,255,255,255
109250,-38.042,-47.737,30.732,255,255,255
109500,-38.042,-47.737,30.732,255,255,255
109750,-38.042,-47.737,30.732,255,255,255
110000,-38.042,-47.737,30.732,255,255,255
110250,-38.042,-47.737,30.732,255,255,255
110500,-38.042,-47.737,30.732,255,255,255
110750,-38.042,-47.737,30.732,255,255,255
111000,-38.042,-47.737,30.732,255,255,255
111250,-38.042,-47.737,30.732,255,255,255
111500,-38.042,-47.737,30.732,255,255,255
111750,-38.042,-47.737,30.732,255,255,255
112000,-38.042,-47.737,30.732,255,255,255
112250,-38.042,-47.737,30.732,255,255,255
112500,-38.042,-47.737,30.732,255,255,255
112750,-38.042,-47.737,30.732,255,255,255
113000,-38.042,-47.737,30.732,255,255,255
113250,-38.042,-47.737,30.732,255,255,255
113500,-38.042,-47.737,30.732,255,255,255
113750,-38.042,-47.737,30.732,255,255,255
114000,-38.042,-47.737,30.732,255,255,255
114250,-38.042,-47.737,30.732,255,255,255
114500,-38.042,-47.737,30.732,255,255,255
114750,-38.042,-47.737,30.732,255,255,255
115000,-38.042,-47.737,30.732,255,255,255
115250,-38.042,-47.737,30.732,255,255,255
115500,-38.042,-47.737,30.732,255,255,255
115750,-38.042,-47.737,30.732,255,255,255
116000,-38.042,-47.737,30.732,255,255,255
116250,-38.042,-47.737,30.732,255,255,255
116500,-38.042,-47.737,30.732,255,255,255
116750,-38.042,-47.737,30.732,255,255,255
117000,-38.042,-47.737,30.732,255,255,255
117250,-38.042,-47.737,30.732,255,255,255
117500,-38.042,-47.737,30.732,255,255,255
117750,-38.042,-47.737,30.732,255,255,255
118000,-38.042,-47.737,30.732,255,255,255
118250,-38.042,-47.737,30.732,255,255,255
118500,-38.042,-47.737,30.732,255,255,255
118750,-38.042,-47.737,30.732,255,255,255
119000,-38.042,-47.737,30.732,255,255,255
119250,-38.042,-47.737,30.732,255,255,255
119500,-38.042,-47.737,30.732,255,255,255
119750,-38.042,-47.737,30.732,255,255,255
120000,-38.042,-47.737,30.732,255,255,255
120250,-38.042,-47.737,30.732,255,255,255
120500,-38.042,-47.737,30.732,255,255,255
120750,-38.042,-47.737,30.732,255,255,255
121000,-38.042,-47.737,30.732,255,255,255
121250,-38.042,-47.737,30.732,255,255,255
121500,-38.042,-47.737,30.732,255,255,255
121750,-38.042,-47.737,30.732,255,255,255
122000,-38.042,-47.737,30.732,255,255,255
122250,-38.042,-47.737,30.732,255,255,255
122500,-38.042,-47.737,30.732,255,255,255
122750,-38.042,-47.737,30.732,255,255,255
123000,-38.042,-47.737,30.732,255,255,255
123250,-38.042,-47.737,30.732,255,255,255
123500,-38.042,-47.737,30.732,255,255,255
123750,-38.042,-47.737,30.732,255,255,255
124000,-38.042,-47.737,30.732,255,255,255
124250,-38.042,-47.737,30.732,255,255,255
124500,-38.042,-47.737,30.732,255,255,255
124750,-38.042,-47.737,30.732,255,255,255
125000,-38.042,-47.737,30.732,255,255,255
125250,-38.042,-47.737,30.732,255,255,255
125500,-38.042,-47.737,30.732,255,255,255
125750,-38.042,-47.737,30.732,255,255,255
126000,-38.042,-47.737,30.732,255,255,255
126250,-38.042,-47.737,30.732,255,255,255
126500,-38.042,-47.737,30.732,255,255,255
126750,-38.042,-47.737,30.732,255,255,255
127000,-38.042,-47.737,30.732,255,255,255
127250,-38.042,-47.737,30.732,255,255,255
127500,-38.042,-47.737,30.732,255,255,255
127750,-38.042,-47.737,30.732,255,255,255
128000,-38.042,-47.737,30.732,255,255,255
128250,-38.042,-47.737,30.732,255,255,255
128500,-38.042,-47.737,30.732,255,255,255
128750,-38.042,-47.737,30.732,255,255,255
129000,-38.042,-47.737,30.732,255,255,255
129250,-38.042,-47.737,30.732,255,255,255
129500,-38.042,-47.737,30.732,255,255,255
129750,-38.042,-47.737,30.732,255,255,255
130000,-38.042,-47.737,30.732,255,255,255
130250,-38.042,-47.737,30.732,255,255,255
130500,-38.042,-47.737,30.732,255,255,255
130750,-38.042,-47.737,30.732,255,255,255
131000,-38.042,-47.737,30.732,255,255,255
131250,-38.042,-47.737,30.732,255,255,255
131500,-38.042,-47.737,30.732,255,255,255
131750,-38.042,-47.737,30.732,255,255,255
132000,-38.042,-47.737,30.732,255,255,255
132250,-38.042,-47.737,30.732,255,255,255
132500,-38.042,-47.737,30.732,255,255,255
132750,-38.042,-47.737,30.732,255,255,255
133000,-38.042,-47.737,30.732,255,255,255
133250,-38.042,-47.737,30.732,255,255,255
133500,-38.042,-47.737,30.732,255,255,255
133750,-38.042,-47.737,30.732,255,255,255
134000,-38.042,-47.737,30.732,255,255,255
134250,-38.042,-47.737,30.732,255,255,255
134500,-38.042,-47.737,30.732,255,255,255
134750,-38.042,-47.737,30.732,255,255,255
135000,-38.042,-47.737,30.732,255,255,255
135250,-38.042,-47.737,30.732,255,255,255
135500,-38.042,-47.737,30.732,255,255,255
135750,-38.042,-47.737,30.732,255,255,255
136000,-38.042,-47.737,30.732,255,255,255
136250,-38.042,-47.737,30.732,255,255,255
136500,-38.042,-47.737,30.732,255,255,255
136750,-38.042,-47.737,30.732,255,255,255
137000,-38.042,-47.737,30.732,255,255,255
137250,-38.042,-47.737,30.732,255,255,255
137500,-38.042,-47.737,30.732,255,255,255
137750,-38.042,-47.737,30.732,255,255,255
138000,-38.042,-47.737,30.732,255,255,255
138250,-38.042,-47.737,30.732,255,255,255
138500,-38.042,-47.737,30.732,255,255,255
138750,-38.042,-47.737,30.732,255,255,255
139000,-38.042,-47.737,30.732,255,255,255
139250,-38.042,-47.737,30.732,255,255,255
139500,-38.042,-47.737,30.732,255,255,255
139750,-38.042,-47.737,30.732,255,255,255
140000,-38.042,-47.737,30.732,255,255,255
140250,-38.042,-47.737,30.732,255,255,255
140500,-38.042,-47.737,30.732,255,255,255
140750,-38.042,-47.737,30.732,255,255,255
141000,-38.042,-47.737,30.732,255,255,255
141250,-38.042,-47.737,30.732,255,255,255
141500,-38.042,-47.737,30.732,255,255,255
141750,-38.042,-47.737,30.732,255,255,255
142000,-38.042,-47.737,30.732,255,255,255
142250,-38.042,-47.737,30.732,255,255,255
