Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-6.606,-8.161,0,255,255,255
250,-6.6076,-8.1586,0.0067,255,255,255
500,-6.6138,-8.1495,0.0324,255,255,255
750,-6.6244,-8.1338,0.0767,255,255,255
1000,-6.6394,-8.1116,0.1393,255,255,255
1250,-6.6586,-8.0831,0.2196,255,255,255
1500,-6.6821,-8.0485,0.3173,255,255,255
1750,-6.7095,-8.0079,0.4318,255,255,255
2000,-6.7409,-7.9615,0.5627,255,255,255
2250,-6.7761,-7.9094,0.7095,255,255,255
2500,-6.815,-7.8519,0.8717,255,255,255
2750,-6.8574,-7.7891,1.049,255,255,255
3000,-6.9034,-7.7211,1.2407,255,255,255
3250,-6.9528,-7.6481,1.4465,255,255,255
3500,-7.0053,-7.5703,1.6659,255,255,255
3750,-7.0611,-7.4879,1.8984,255,255,255
4000,-7.1199,-7.4009,2.1436,255,255,255
4250,-7.1816,-7.3097,2.4009,255,255,255
4500,-7.2461,-7.2143,2.67,255,255,255
4750,-7.3133,-7.1149,2.9503,255,255,255
5000,-7.3831,-7.0116,3.2414,255,255,255
5250,-7.4553,-6.9047,3.5428,255,255,255
5500,-7.53,-6.7943,3.8541,255,255,255
5750,-7.6069,-6.6806,4.1748,255,255,255
6000,-7.6859,-6.5637,4.5044,255,255,255
6250,-7.767,-6.4438,4.8425,255,255,255
6500,-7.85,-6.3211,5.1885,255,255,255
6750,-7.9348,-6.1957,5.5421,255,255,255
7000,-8.0212,-6.0678,5.9027,255,255,255
7250,-8.1093,-5.9375,6.27,255,255,255
7500,-8.1989,-5.8051,6.6433,255,255,255
7750,-8.2898,-5.6707,7.0224,255,255,255
8000,-8.3819,-5.5344,7.4066,255,255,255
8250,-8.4752,-5.3964,7.7956,255,255,255
8500,-8.5695,-5.2569,8.1888,255,255,255
8750,-8.6648,-5.1161,8.5858,255,255,255
9000,-8.7608,-4.974,8.9862,255,255,255
9250,-8.8575,-4.831,9.3894,255,255,255
9500,-8.9549,-4.6871,9.795,255,255,255
9750,-9.0526,-4.5425,10.2026,255,255,255
10000,-9.1508,-4.3974,10.6117,255,255,255
10250,-9.2492,-4.2519,11.0217,255,255,255
10500,-9.3477,-4.1062,11.4323,255,255,255
10750,-9.4462,-3.9605,11.8429,255,255,255
11000,-9.5447,-3.8149,12.2532,255,255,255
11250,-9.6429,-3.6696,12.6626,255,255,255
11500,-9.7409,-3.5248,13.0707,255,255,255
11750,-9.8384,-3.3806,13.477,255,255,255
12000,-9.9354,-3.2373,13.881,255,255,255
12250,-10.0317,-3.0948,14.2823,255,255,255
12500,-10.1273,-2.9535,14.6804,255,255,255
12750,-10.222,-2.8135,15.0749,255,255,255
13000,-10.3158,-2.6749,15.4652,255,255,255
13250,-10.4084,-2.538,15.851,255,255,255
13500,-10.4998,-2.4028,16.2317,255,255,255
13750,-10.5899,-2.2696,16.6069,255,255,255
14000,-10.6786,-2.1385,16.9761,255,255,255
14250,-10.7658,-2.0097,17.3388,255,255,255
14500,-10.8513,-1.8833,17.6947,255,255,255
14750,-10.935,-1.7596,18.0431,255,255,255
15000,-11.0169,-1.6386,18.3837,255,255,255
15250,-11.0968,-1.5205,18.716,255,255,255
15500,-11.1746,-1.4056,19.0396,255,255,255
15750,-11.2501,-1.2939,19.3539,255,255,255
16000,-11.3233,-1.1857,19.6585,255,255,255
16250,-11.394,-1.081,19.953,255,255,255
16500,-11.4622,-0.9802,20.2369,255,255,255
16750,-11.5276,-0.8833,20.5098,255,255,255
17000,-11.5903,-0.7904,20.771,255,255,255
17250,-11.6501,-0.7019,21.0203,255,255,255
