Time [msec],x [m],y [m],z [m],Red,Green,Blue
12250,6.7304,3.8115,11.5937,255,255,255
12500,6.7989,3.6374,11.9171,255,255,255
12750,6.8667,3.465,12.2374,255,255,255
13000,6.9338,3.2943,12.5545,255,255,255
13250,7.0001,3.1256,12.8678,255,255,255
13500,7.0655,2.9591,13.1771,255,255,255
13750,7.13,2.795,13.4818,255,255,255
14000,7.1934,2.6335,13.7818,255,255,255
14250,7.2557,2.4748,14.0765,255,255,255
14500,7.3168,2.3191,14.3656,255,255,255
14750,7.3767,2.1666,14.6488,255,255,255
15000,7.4352,2.0175,14.9256,255,255,255
15250,7.4923,1.8721,15.1956,255,255,255
15500,7.5478,1.7304,15.4585,255,255,255
15750,7.6018,1.5928,15.714,255,255,255
16000,7.6541,1.4594,15.9615,255,255,255
16250,7.7046,1.3306,16.2008,255,255,255
16500,7.7533,1.2064,16.4314,255,255,255
16750,7.8001,1.087,16.653,255,255,255
17000,7.845,0.9728,16.8651,255,255,255
17250,7.8877,0.8638,17.0675,255,255,255
17500,7.9284,0.7603,17.2597,255,255,255
17750,7.9668,0.6625,17.4414,255,255,255
18000,8.003,0.5706,17.6122,255,255,255
18250,8.0368,0.4848,17.7717,255,255,255
18500,8.0682,0.4053,17.9196,255,255,255
18750,8.097,0.3322,18.0554,255,255,255
19000,8.1233,0.2659,18.1788,255,255,255
19250,8.1469,0.2064,18.2895,255,255,255
19500,8.1678,0.1541,18.3869,255,255,255
19750,8.1866,0.1107,18.4697,255,255,255
20000,8.2041,0.078,18.5364,255,255,255
20250,8.2193,0.0539,18.5884,255,255,255
20500,8.2309,0.0363,18.6271,255,255,255
20750,8.2379,0.023,18.654,255,255,255
21000,8.239,0.0116,18.6706,255,255,255
21250,8.2331,0.0001,18.6784,255,255,255
21500,8.2191,-0.0138,18.6788,255,255,255
21750,8.1959,-0.0323,18.6734,255,255,255
22000,8.1622,-0.0575,18.6635,255,255,255
22250,8.117,-0.0917,18.6507,255,255,255
22500,8.0591,-0.1371,18.6364,255,255,255
22750,7.988,-0.1943,18.621,255,255,255
23000,7.9049,-0.2612,18.6031,255,255,255
23250,7.8098,-0.3377,18.5826,255,255,255
23500,7.7029,-0.4236,18.5597,255,255,255
23750,7.5843,-0.5188,18.5344,255,255,255
24000,7.4542,-0.6232,18.5068,255,255,255
24250,7.3126,-0.7366,18.477,255,255,255
24500,7.1598,-0.8591,18.4451,255,255,255
24750,6.9958,-0.9903,18.4111,255,255,255
25000,6.8208,-1.1303,18.375,255,255,255
25250,6.6349,-1.2789,18.3371,255,255,255
25500,6.4383,-1.4359,18.2973,255,255,255
25750,6.231,-1.6013,18.2557,255,255,255
26000,6.0133,-1.7749,18.2124,255,255,255
26250,5.7853,-1.9566,18.1675,255,255,255
26500,5.547,-2.1464,18.121,255,255,255
26750,5.2986,-2.3439,18.0731,255,255,255
27000,5.0398,-2.5491,18.024,255,255,255
27250,4.7709,-2.7619,17.9738,255,255,255
27500,4.4919,-2.9821,17.9226,255,255,255
27750,4.2032,-3.2095,17.8705,255,255,255
28000,3.9048,-3.4442,17.8176,255,255,255
28250,3.5969,-3.6858,17.7639,255,255,255
28500,3.2796,-3.9343,17.7096,255,255,255
28750,2.9532,-4.1896,17.6547,255,255,255
29000,2.6177,-4.4516,17.5994,255,255,255
29250,2.2734,-4.7201,17.5436,255,255,255
29500,1.9204,-4.9949,17.4876,255,255,255
29750,1.5589,-5.2761,17.4313,255,255,255
30000,1.189,-5.5633,17.3749,255,255,255
30250,0.8109,-5.8566,17.3185,255,255,255
30500,0.4247,-6.1558,17.2621,255,255,255
30750,0.0307,-6.4607,17.2059,255,255,255
31000,-0.3711,-6.7712,17.1499,255,255,255
31250,-0.7804,-7.0873,17.0942,255,255,255
31500,-1.197,-7.4087,17.0389,255,255,255
31750,-1.621,-7.7354,16.9841,255,255,255
32000,-2.0519,-8.0672,16.9298,255,255,255
32250,-2.4898,-8.4039,16.8762,255,255,255
32500,-2.9345,-8.7456,16.8234,255,255,255
32750,-3.3857,-9.092,16.7714,255,255,255
33000,-3.8433,-9.443,16.7203,255,255,255
33250,-4.3072,-9.7985,16.6703,255,255,255
33500,-4.7772,-10.1583,16.6213,255,255,255
33750,-5.2531,-10.5224,16.5735,255,255,255
34000,-5.7348,-10.8905,16.5271,255,255,255
34250,-6.222,-11.2627,16.4819,255,255,255
34500,-6.7148,-11.6387,16.4382,255,255,255
34750,-7.2128,-12.0184,16.3961,255,255,255
35000,-7.7159,-12.4017,16.3556,255,255,255
35250,-8.224,-12.7885,16.3168,255,255,255
35500,-8.7368,-13.1786,16.2798,255,255,255
35750,-9.2543,-13.5719,16.2447,255,255,255
36000,-9.7763,-13.9683,16.2116,255,255,255
36250,-10.3026,-14.3677,16.1805,255,255,255
36500,-10.833,-14.7699,16.1516,255,255,255
36750,-11.3674,-15.1748,16.1249,255,255,255
37000,-11.9056,-15.5823,16.1006,255,255,255
37250,-12.4474,-15.9922,16.0786,255,255,255
37500,-12.9928,-16.4045,16.0592,255,255,255
37750,-13.5415,-16.819,16.0424,255,255,255
38000,-14.0933,-17.2355,16.0282,255,255,255
38250,-14.6482,-17.6539,16.0168,255,255,255
38500,-15.2059,-18.0742,16.0083,255,255,255
38750,-15.7663,-18.4962,16.0027,255,255,255
39000,-16.3292,-18.9197,16.0001,255,255,255
39250,-16.8942,-19.3447,16.0007,255,255,255
39500,-17.4607,-19.771,16.0047,255,255,255
39750,-18.0284,-20.1986,16.0119,255,255,255
40000,-18.5973,-20.6272,16.0224,255,255,255
40250,-19.1671,-21.0568,16.036,255,255,255
40500,-19.7376,-21.4873,16.0527,255,255,255
40750,-20.3086,-21.9185,16.0724,255,255,255
41000,-20.88,-22.3503,16.0951,255,255,255
41250,-21.4516,-22.7826,16.1208,255,255,255
41500,-22.0232,-23.2152,16.1494,255,255,255
41750,-22.5945,-23.648,16.1807,255,255,255
42000,-23.1655,-24.0808,16.2148,255,255,255
42250,-23.736,-24.5137,16.2517,255,255,255
42500,-24.3057,-24.9464,16.2911,255,255,255
42750,-24.8744,-25.3787,16.3332,255,255,255
43000,-25.4421,-25.8107,16.3778,255,255,255
43250,-26.0085,-26.2421,16.4248,255,255,255
43500,-26.5734,-26.6728,16.4743,255,255,255
43750,-27.1366,-27.1027,16.5262,255,255,255
44000,-27.698,-27.5317,16.5803,255,255,255
44250,-28.2573,-27.9596,16.6367,255,255,255
44500,-28.8145,-28.3864,16.6953,255,255,255
44750,-29.3692,-28.8118,16.756,255,255,255
45000,-29.9214,-29.2358,16.8188,255,255,255
45250,-30.4708,-29.6582,16.8836,255,255,255
45500,-31.0172,-30.0789,16.9504,255,255,255
45750,-31.5605,-30.4978,17.0191,255,255,255
46000,-32.1005,-30.9147,17.0896,255,255,255
46250,-32.637,-31.3296,17.1619,255,255,255
46500,-33.1698,-31.7423,17.2359,255,255,255
46750,-33.6988,-32.1526,17.3116,255,255,255
47000,-34.2237,-32.5605,17.389,255,255,255
47250,-34.7443,-32.9658,17.4679,255,255,255
47500,-35.2606,-33.3684,17.5482,255,255,255
47750,-35.7722,-33.7681,17.6301,255,255,255
48000,-36.2791,-34.1649,17.7133,255,255,255
48250,-36.7809,-34.5586,17.7979,255,255,255
48500,-37.2777,-34.949,17.8837,255,255,255
48750,-37.769,-35.3361,17.9708,255,255,255
49000,-38.2549,-35.7198,18.059,255,255,255
49250,-38.7351,-36.0998,18.1483,255,255,255
49500,-39.2093,-36.4761,18.2387,255,255,255
49750,-39.6775,-36.8486,18.3301,255,255,255
50000,-40.1395,-37.2171,18.4223,255,255,255
50250,-40.595,-37.5814,18.5155,255,255,255
50500,-41.0438,-37.9415,18.6095,255,255,255
50750,-41.4859,-38.2973,18.7042,255,255,255
51000,-41.9209,-38.6486,18.7997,255,255,255
51250,-42.3488,-38.9952,18.8958,255,255,255
51500,-42.7695,-39.3371,18.9923,255,255,255
51750,-43.1829,-39.6741,19.0887,255,255,255
52000,-43.5891,-40.006,19.1848,255,255,255
52250,-43.9879,-40.3327,19.2807,255,255,255
52500,-44.3792,-40.6541,19.3762,255,255,255
52750,-44.763,-40.9701,19.4712,255,255,255
53000,-45.139,-41.2805,19.5656,255,255,255
53250,-45.5073,-41.5853,19.6593,255,255,255
53500,-45.8677,-41.8843,19.7523,255,255,255
53750,-46.2201,-42.1773,19.8443,255,255,255
54000,-46.5644,-42.4643,19.9354,255,255,255
54250,-46.9005,-42.7451,20.0255,255,255,255
54500,-47.2283,-43.0197,20.1143,255,255,255
54750,-47.5477,-43.2878,20.2019,255,255,255
55000,-47.8587,-43.5494,20.2882,255,255,255
55250,-48.161,-43.8043,20.3729,255,255,255
55500,-48.4547,-44.0524,20.4561,255,255,255
55750,-48.7395,-44.2937,20.5377,255,255,255
56000,-49.0155,-44.5278,20.6175,255,255,255
56250,-49.2824,-44.7549,20.6955,255,255,255
56500,-49.5403,-44.9746,20.7716,255,255,255
56750,-49.7889,-45.187,20.8455,255,255,255
57000,-50.0282,-45.3918,20.9174,255,255,255
57250,-50.2582,-45.5889,20.987,255,255,255
57500,-50.4786,-45.7783,21.0544,255,255,255
57750,-50.6894,-45.9598,21.1192,255,255,255
58000,-50.8905,-46.1332,21.1816,255,255,255
58250,-51.0818,-46.2986,21.2413,255,255,255
58500,-51.2632,-46.4556,21.2984,255,255,255
58750,-51.4345,-46.6042,21.3526,255,255,255
59000,-51.5958,-46.7444,21.4039,255,255,255
59250,-51.7468,-46.8758,21.4522,255,255,255
59500,-51.8875,-46.9985,21.4974,255,255,255
59750,-52.0178,-47.1124,21.5394,255,255,255
60000,-52.1376,-47.2172,21.5781,255,255,255
60250,-52.2467,-47.3128,21.6134,255,255,255
60500,-52.344,-47.3981,21.6439,255,255,255
60750,-52.4277,-47.4712,21.6678,255,255,255
61000,-52.4987,-47.533,21.6863,255,255,255
61250,-52.5581,-47.5846,21.7005,255,255,255
61500,-52.6067,-47.6267,21.7117,255,255,255
61750,-52.6454,-47.6604,21.7212,255,255,255
62000,-52.6753,-47.6866,21.73,255,255,255
62250,-52.6973,-47.7061,21.7396,255,255,255
62500,-52.7122,-47.7201,21.751,255,255,255
62750,-52.7212,-47.7293,21.7654,255,255,255
63000,-52.725,-47.7347,21.7842,255,255,255
63250,-52.7247,-47.7372,21.8086,255,255,255
63500,-52.7212,-47.7378,21.8396,255,255,255
63750,-52.7154,-47.7375,21.8787,255,255,255
64000,-52.7083,-47.737,21.9269,255,255,255
64250,-52.7004,-47.737,21.9842,255,255,255
64500,-52.6915,-47.737,22.0479,255,255,255
64750,-52.6818,-47.737,22.1171,255,255,255
65000,-52.6714,-47.737,22.1906,255,255,255
65250,-52.6604,-47.737,22.2676,255,255,255
65500,-52.6491,-47.737,22.3471,255,255,255
65750,-52.6375,-47.737,22.4279,255,255,255
66000,-52.6258,-47.737,22.5092,255,255,255
66250,-52.6141,-47.737,22.5898,255,255,255
66500,-52.6026,-47.737,22.6689,255,255,255
66750,-52.5915,-47.737,22.7455,255,255,255
67000,-52.5809,-47.737,22.8184,255,255,255
67250,-52.571,-47.737,22.8867,255,255,255
67500,-52.5618,-47.737,22.9495,255,255,255
67750,-52.5536,-47.737,23.0057,255,255,255
68000,-52.5465,-47.737,23.0543,255,255,255
68250,-52.5406,-47.737,23.0943,255,255,255
68500,-52.5362,-47.737,23.1247,255,255,255
68750,-52.5332,-47.737,23.1446,255,255,255
69000,-52.532,-47.737,23.1528,255,255,255
69250,-52.532,-47.737,23.153,255,255,255
69500,-52.532,-47.737,23.153,255,255,255
69750,-52.5393,-47.7411,23.1539,255,255,255
70000,-52.5669,-47.7574,23.158,255,255,255
70250,-52.6142,-47.7876,23.1662,255,255,255
70500,-52.6801,-47.833,23.1792,255,255,255
70750,-52.7637,-47.895,23.1979,255,255,255
71000,-52.8641,-47.975,23.2231,255,255,255
71250,-52.9802,-48.0742,23.2556,255,255,255
71500,-53.111,-48.1941,23.2964,255,255,255
71750,-53.2557,-48.3361,23.3462,255,255,255
72000,-53.4131,-48.5015,23.4058,255,255,255
72250,-53.5825,-48.6917,23.4762,255,255,255
72500,-53.7627,-48.908,23.5581,255,255,255
72750,-53.9519,-49.1519,23.653,255,255,255
73000,-54.146,-49.4238,23.7631,255,255,255
73250,-54.3413,-49.7231,23.8889,255,255,255
73500,-54.5343,-50.0491,24.0308,255,255,255
73750,-54.7213,-50.4013,24.1895,255,255,255
74000,-54.8989,-50.7791,24.3655,255,255,255
74250,-55.0633,-51.1818,24.5592,255,255,255
74500,-55.2112,-51.6088,24.7712,255,255,255
74750,-55.3388,-52.0595,25.0021,255,255,255
75000,-55.4427,-52.5333,25.2524,255,255,255
75250,-55.5191,-53.0296,25.5226,255,255,255
75500,-55.5646,-53.5478,25.8131,255,255,255
75750,-55.5742,-54.0864,26.1244,255,255,255
76000,-55.5428,-54.641,26.4553,255,255,255
76250,-55.4695,-55.2069,26.8041,255,255,255
76500,-55.3532,-55.7797,27.1692,255,255,255
76750,-55.193,-56.3548,27.5489,255,255,255
77000,-54.9879,-56.9276,27.9416,255,255,255
77250,-54.7369,-57.4935,28.3457,255,255,255
77500,-54.4389,-58.0481,28.7595,255,255,255
77750,-54.0931,-58.5867,29.1814,255,255,255
78000,-53.6983,-59.1049,29.6097,255,255,255
78250,-53.2537,-59.5979,30.0429,255,255,255
78500,-52.7595,-60.06,30.4785,255,255,255
78750,-52.2204,-60.4853,30.9133,255,255,255
79000,-51.6412,-60.8714,31.3452,255,255,255
79250,-51.0264,-61.2163,31.7722,255,255,255
79500,-50.3808,-61.5178,32.192,255,255,255
79750,-49.7089,-61.7736,32.6028,255,255,255
80000,-49.0155,-61.9816,33.0023,255,255,255
80250,-48.3051,-62.1396,33.3885,255,255,255
80500,-47.5824,-62.2454,33.7592,255,255,255
80750,-46.8521,-62.2968,34.1125,255,255,255
81000,-46.1209,-62.2927,34.4459,255,255,255
81250,-45.3964,-62.2355,34.7579,255,255,255
81500,-44.6815,-62.129,35.0487,255,255,255
81750,-43.9791,-61.9768,35.3183,255,255,255
82000,-43.292,-61.7822,35.5667,255,255,255
82250,-42.6231,-61.549,35.7941,255,255,255
82500,-41.9753,-61.2806,36.0005,255,255,255
82750,-41.3514,-60.9806,36.1861,255,255,255
83000,-40.7543,-60.6527,36.3508,255,255,255
83250,-40.1868,-60.3002,36.4947,255,255,255
83500,-39.6519,-59.9268,36.618,255,255,255
83750,-39.1523,-59.5361,36.7208,255,255,255
84000,-38.6892,-59.1334,36.8039,255,255,255
84250,-38.2597,-58.7248,36.87,255,255,255
84500,-37.8618,-58.3124,36.9208,255,255,255
84750,-37.4933,-57.8981,36.9576,255,255,255
85000,-37.1522,-57.4839,36.9821,255,255,255
85250,-36.8366,-57.0717,36.9957,255,255,255
85500,-36.5444,-56.6636,37,255,255,255
85750,-36.2735,-56.2615,36.9965,255,255,255
86000,-36.022,-55.8674,36.9867,255,255,255
86250,-35.7878,-55.4832,36.9721,255,255,255
86500,-35.5688,-55.1109,36.9544,255,255,255
86750,-35.3632,-54.7525,36.9349,255,255,255
87000,-35.1687,-54.4099,36.9152,255,255,255
87250,-34.9809,-54.0834,36.8974,255,255,255
87500,-34.7948,-53.7704,36.8828,255,255,255
87750,-34.6112,-53.4696,36.8712,255,255,255
88000,-34.4311,-53.1797,36.8622,255,255,255
88250,-34.2556,-52.8998,36.8555,255,255,255
88500,-34.0856,-52.6286,36.8508,255,255,255
88750,-33.9221,-52.3649,36.8478,255,255,255
89000,-33.7661,-52.1077,36.8461,255,255,255
89250,-33.6187,-51.8558,36.8455,255,255,255
89500,-33.4807,-51.608,36.8456,255,255,255
89750,-33.3533,-51.3631,36.8461,255,255,255
90000,-33.2374,-51.1201,36.8467,255,255,255
90250,-33.1341,-50.8777,36.847,255,255,255
90500,-33.0427,-50.6377,36.847,255,255,255
90750,-32.9609,-50.4048,36.847,255,255,255
91000,-32.8879,-50.1795,36.847,255,255,255
91250,-32.8234,-49.9621,36.847,255,255,255
91500,-32.7668,-49.7529,36.847,255,255,255
91750,-32.7177,-49.5522,36.847,255,255,255
92000,-32.6754,-49.3602,36.847,255,255,255
92250,-32.6396,-49.1774,36.847,255,255,255
92500,-32.6097,-49.004,36.847,255,255,255
92750,-32.5853,-48.8403,36.847,255,255,255
93000,-32.5658,-48.6867,36.847,255,255,255
93250,-32.5508,-48.5434,36.847,255,255,255
93500,-32.5397,-48.4107,36.847,255,255,255
93750,-32.532,-48.289,36.847,255,255,255
94000,-32.5273,-48.1786,36.847,255,255,255
94250,-32.525,-48.0797,36.847,255,255,255
94500,-32.5247,-47.9927,36.847,255,255,255
94750,-32.5259,-47.9179,36.847,255,255,255
95000,-32.528,-47.8555,36.847,255,255,255
95250,-32.5305,-47.806,36.847,255,255,255
95500,-32.533,-47.7696,36.847,255,255,255
95750,-32.535,-47.7465,36.847,255,255,255
96000,-32.536,-47.7372,36.847,255,255,255
96250,-32.536,-47.737,36.847,255,255,255
96500,-32.536,-47.737,36.847,255,255,255
96750,-32.536,-47.737,36.847,255,255,255
97000,-32.536,-47.737,36.847,255,255,255
97250,-32.536,-47.737,36.847,255,255,255
97500,-32.536,-47.737,36.847,255,255,255
97750,-32.536,-47.737,36.847,255,255,255
98000,-32.536,-47.737,36.847,255,255,255
98250,-32.536,-47.737,36.847,255,255,255
98500,-32.536,-47.737,36.847,255,255,255
98750,-32.536,-47.737,36.847,255,255,255
99000,-32.536,-47.737,36.847,255,255,255
99250,-32.536,-47.737,36.847,255,255,255
99500,-32.536,-47.737,36.847,255,255,255
99750,-32.536,-47.737,36.847,255,255,255
100000,-32.536,-47.737,36.847,255,255,255
100250,-32.536,-47.737,36.847,255,255,255
100500,-32.536,-47.737,36.847,255,255,255
100750,-32.536,-47.737,36.847,255,255,255
101000,-32.536,-47.737,36.847,255,255,255
101250,-32.536,-47.737,36.847,255,255,255
101500,-32.536,-47.737,36.847,255,255,255
101750,-32.536,-47.737,36.847,255,255,255
102000,-32.536,-47.737,36.847,255,255,255
102250,-32.536,-47.737,36.847,255,255,255
102500,-32.536,-47.737,36.847,255,255,255
102750,-32.536,-47.737,36.847,255,255,255
103000,-32.536,-47.737,36.847,255,255,255
103250,-32.536,-47.737,36.847,255,255,255
103500,-32.536,-47.737,36.847,255,255,255
103750,-32.536,-47.737,36.847,255,255,255
104000,-32.536,-47.737,36.847,255,255,255
104250,-32.536,-47.737,36.847,255,255,255
104500,-32.536,-47.737,36.847,255,255,255
104750,-32.536,-47.737,36.847,255,255,255
105000,-32.536,-47.737,36.847,255,255,255
105250,-32.536,-47.737,36.847,255,255,255
105500,-32.536,-47.737,36.847,255,255,255
105750,-32.536,-47.737,36.847,255,255,255
106000,-32.536,-47.737,36.847,255,255,255
106250,-32.536,-47.737,36.847,255,255,255
106500,-32.536,-47.737,36.847,255,255,255
106750,-32.536,-47.737,36.847,255,255,255
107000,-32.536,-47.737,36.847,255,255,255
107250,-32.536,-47.737,36.847,255,255,255
107500,-32.536,-47.737,36.847,255,255,255
107750,-32.536,-47.737,36.847,255,255,255
108000,-32.536,-47.737,36.847,255,255,255
108250,-32.536,-47.737,36.847,255,255,255
108500,-32.536,-47.737,36.847,255,255,255
108750,-32.536,-47.737,36.847,255,255,255
109000,-32.536,-47.737,36.847,255,255,255
109250,-32.536,-47.737,36.847,255,255,255
109500,-32.536,-47.737,36.847,255,255,255
109750,-32.536,-47.737,36.847,255,255,255
110000,-32.536,-47.737,36.847,255,255,255
110250,-32.536,-47.737,36.847,255,255,255
110500,-32.536,-47.737,36.847,255,255,255
110750,-32.536,-47.737,36.847,255,255,255
111000,-32.536,-47.737,36.847,255,255,255
111250,-32.536,-47.737,36.847,255,255,255
111500,-32.536,-47.737,36.847,255,255,255
111750,-32.536,-47.737,36.847,255,255,255
112000,-32.536,-47.737,36.847,255,255,255
112250,-32.536,-47.737,36.847,255,255,255
112500,-32.536,-47.737,36.847,255,255,255
112750,-32.536,-47.737,36.847,255,255,255
113000,-32.536,-47.737,36.847,255,255,255
113250,-32.536,-47.737,36.847,255,255,255
113500,-32.536,-47.737,36.847,255,255,255
113750,-32.536,-47.737,36.847,255,255,255
114000,-32.536,-47.737,36.847,255,255,255
114250,-32.536,-47.737,36.847,255,255,255
114500,-32.536,-47.737,36.847,255,255,255
114750,-32.536,-47.737,36.847,255,255,255
115000,-32.536,-47.737,36.847,255,255,255
115250,-32.536,-47.737,36.847,255,255,255
115500,-32.536,-47.737,36.847,255,255,255
115750,-32.536,-47.737,36.847,255,255,255
116000,-32.536,-47.737,36.847,255,255,255
116250,-32.536,-47.737,36.847,255,255,255
116500,-32.536,-47.737,36.847,255,255,255
116750,-32.536,-47.737,36.847,255,255,255
117000,-32.536,-47.737,36.847,255,255,255
117250,-32.536,-47.737,36.847,255,255,255
117500,-32.536,-47.737,36.847,255,255,255
117750,-32.536,-47.737,36.847,255,255,255
118000,-32.536,-47.737,36.847,255,255,255
118250,-32.536,-47.737,36.847,255,255,255
118500,-32.536,-47.737,36.847,255,255,255
118750,-32.536,-47.737,36.847,255,255,255
119000,-32.536,-47.737,36.847,255,255,255
119250,-32.536,-47.737,36.847,255,255,255
119500,-32.536,-47.737,36.847,255,255,255
119750,-32.536,-47.737,36.847,255,255,255
120000,-32.536,-47.737,36.847,255,255,255
120250,-32.536,-47.737,36.847,255,255,255
120500,-32.536,-47.737,36.847,255,255,255
120750,-32.536,-47.737,36.847,255,255,255
121000,-32.536,-47.737,36.847,255,255,255
121250,-32.536,-47.737,36.847,255,255,255
121500,-32.536,-47.737,36.847,255,255,255
121750,-32.536,-47.737,36.847,255,255,255
122000,-32.536,-47.737,36.847,255,255,255
122250,-32.536,-47.737,36.847,255,255,255
122500,-32.536,-47.737,36.847,255,255,255
122750,-32.536,-47.737,36.847,255,255,255
123000,-32.536,-47.737,36.847,255,255,255
123250,-32.536,-47.737,36.847,255,255,255
123500,-32.536,-47.737,36.847,255,255,255
123750,-32.536,-47.737,36.847,255,255,255
124000,-32.536,-47.737,36.847,255,255,255
124250,-32.536,-47.737,36.847,255,255,255
124500,-32.536,-47.737,36.847,255,255,255
124750,-32.536,-47.737,36.847,255,255,255
125000,-32.536,-47.737,36.847,255,255,255
125250,-32.536,-47.737,36.847,255,255,255
125500,-32.536,-47.737,36.847,255,255,255
125750,-32.536,-47.737,36.847,255,255,255
126000,-32.536,-47.737,36.847,255,255,255
126250,-32.536,-47.737,36.847,255,255,255
126500,-32.536,-47.737,36.847,255,255,255
126750,-32.536,-47.737,36.847,255,255,255
127000,-32.536,-47.737,36.847,255,255,255
127250,-32.536,-47.737,36.847,255,255,255
127500,-32.536,-47.737,36.847,255,255,255
127750,-32.536,-47.737,36.847,255,255,255
128000,-32.536,-47.737,36.847,255,255,255
128250,-32.536,-47.737,36.847,255,255,255
128500,-32.536,-47.737,36.847,255,255,255
128750,-32.536,-47.737,36.847,255,255,255
129000,-32.536,-47.737,36.847,255,255,255
129250,-32.536,-47.737,36.847,255,255,255
129500,-32.536,-47.737,36.847,255,255,255
129750,-32.536,-47.737,36.847,255,255,255
130000,-32.536,-47.737,36.847,255,255,255
130250,-32.536,-47.737,36.847,255,255,255
130500,-32.536,-47.737,36.847,255,255,255
130750,-32.536,-47.737,36.847,255,255,255
131000,-32.536,-47.737,36.847,255,255,255
131250,-32.536,-47.737,36.847,255,255,255
131500,-32.536,-47.737,36.847,255,255,255
131750,-32.536,-47.737,36.847,255,255,255
132000,-32.536,-47.737,36.847,255,255,255
132250,-32.536,-47.737,36.847,255,255,255
132500,-32.536,-47.737,36.847,255,255,255
132750,-32.536,-47.737,36.847,255,255,255
133000,-32.536,-47.737,36.847,255,255,255
133250,-32.536,-47.737,36.847,255,255,255
133500,-32.536,-47.737,36.847,255,255,255
133750,-32.536,-47.737,36.847,255,255,255
134000,-32.536,-47.737,36.847,255,255,255
134250,-32.536,-47.737,36.847,255,255,255
134500,-32.536,-47.737,36.847,255,255,255
134750,-32.536,-47.737,36.847,255,255,255
135000,-32.536,-47.737,36.847,255,255,255
135250,-32.536,-47.737,36.847,255,255,255
135500,-32.536,-47.737,36.847,255,255,255
135750,-32.536,-47.737,36.847,255,255,255
136000,-32.536,-47.737,36.847,255,255,255
136250,-32.536,-47.737,36.847,255,255,255
136500,-32.536,-47.737,36.847,255,255,255
136750,-32.536,-47.737,36.847,255,255,255
137000,-32.536,-47.737,36.847,255,255,255
137250,-32.536,-47.737,36.847,255,255,255
137500,-32.536,-47.737,36.847,255,255,255
137750,-32.536,-47.737,36.847,255,255,255
138000,-32.536,-47.737,36.847,255,255,255
138250,-32.536,-47.737,36.847,255,255,255
138500,-32.536,-47.737,36.847,255,255,255
138750,-32.536,-47.737,36.847,255,255,255
139000,-32.536,-47.737,36.847,255,255,255
139250,-32.536,-47.737,36.847,255,255,255
139500,-32.536,-47.737,36.847,255,255,255
139750,-32.536,-47.737,36.847,255,255,255
140000,-32.536,-47.737,36.847,255,255,255
140250,-32.536,-47.737,36.847,255,255,255
140500,-32.536,-47.737,36.847,255,255,255
140750,-32.536,-47.737,36.847,255,255,255
141000,-32.536,-47.737,36.847,255,255,255
141250,-32.536,-47.737,36.847,255,255,255
141500,-32.536,-47.737,36.847,255,255,255
141750,-32.536,-47.737,36.847,255,255,255
142000,-32.536,-47.737,36.847,255,255,255
142250,-32.536,-47.737,36.847,255,255,255
142500,-32.536,-47.737,36.847,255,255,255
142750,-32.536,-47.737,36.847,255,255,255
