Time [msec],x [m],y [m],z [m],Red,Green,Blue
20750,13.9287,0.0209,28.5072,255,255,255
21000,13.9305,0.0137,28.5295,255,255,255
21250,13.9272,0.0056,28.5383,255,255,255
21500,13.9178,-0.0062,28.5365,255,255,255
21750,13.901,-0.0243,28.527,255,255,255
22000,13.8761,-0.0514,28.5127,255,255,255
22250,13.842,-0.0891,28.4951,255,255,255
22500,13.7987,-0.1368,28.4732,255,255,255
22750,13.7463,-0.1942,28.4468,255,255,255
23000,13.6848,-0.2612,28.416,255,255,255
23250,13.6143,-0.3377,28.3809,255,255,255
23500,13.535,-0.4237,28.3416,255,255,255
23750,13.4469,-0.5189,28.2981,255,255,255
24000,13.3502,-0.6234,28.2504,255,255,255
24250,13.2448,-0.737,28.1986,255,255,255
24500,13.131,-0.8595,28.1428,255,255,255
24750,13.0085,-0.9909,28.0829,255,255,255
25000,12.8774,-1.131,28.0188,255,255,255
25250,12.7377,-1.2796,27.9506,255,255,255
25500,12.5894,-1.4367,27.8785,255,255,255
25750,12.4326,-1.602,27.8024,255,255,255
26000,12.2675,-1.7755,27.7226,255,255,255
26250,12.094,-1.957,27.639,255,255,255
26500,11.9123,-2.1465,27.5518,255,255,255
26750,11.7224,-2.3437,27.4612,255,255,255
27000,11.5244,-2.5486,27.3671,255,255,255
27250,11.3184,-2.761,27.2696,255,255,255
27500,11.1045,-2.9808,27.169,255,255,255
27750,10.8828,-3.208,27.0652,255,255,255
28000,10.6533,-3.4422,26.9584,255,255,255
28250,10.4161,-3.6835,26.8486,255,255,255
28500,10.1712,-3.9318,26.736,255,255,255
28750,9.9189,-4.1867,26.6206,255,255,255
29000,9.659,-4.4484,26.5026,255,255,255
29250,9.3918,-4.7165,26.382,255,255,255
29500,9.1173,-4.9911,26.2589,255,255,255
29750,8.8356,-5.2719,26.1335,255,255,255
30000,8.5467,-5.5589,26.0058,255,255,255
30250,8.2507,-5.8519,25.8759,255,255,255
30500,7.9478,-6.1508,25.7439,255,255,255
30750,7.6379,-6.4555,25.6099,255,255,255
31000,7.3212,-6.7658,25.474,255,255,255
31250,6.9978,-7.0816,25.3363,255,255,255
31500,6.6676,-7.4028,25.1969,255,255,255
31750,6.3309,-7.7293,25.0559,255,255,255
32000,5.9876,-8.0609,24.9134,255,255,255
32250,5.6379,-8.3975,24.7694,255,255,255
32500,5.2819,-8.739,24.6241,255,255,255
32750,4.9195,-9.0853,24.4776,255,255,255
33000,4.5509,-9.4361,24.33,255,255,255
33250,4.1762,-9.7915,24.1813,255,255,255
33500,3.7955,-10.1513,24.0316,255,255,255
33750,3.4087,-10.5154,23.8811,255,255,255
34000,3.0161,-10.8835,23.7299,255,255,255
34250,2.6176,-11.2557,23.5779,255,255,255
34500,2.2134,-11.6317,23.4254,255,255,255
34750,1.8036,-12.0115,23.2725,255,255,255
35000,1.3881,-12.3949,23.1191,255,255,255
35250,0.9671,-12.7818,22.9655,255,255,255
35500,0.5407,-13.1721,22.8117,255,255,255
35750,0.109,-13.5656,22.6577,255,255,255
36000,-0.328,-13.9622,22.5038,255,255,255
36250,-0.7703,-14.3618,22.35,255,255,255
36500,-1.2176,-14.7643,22.1964,255,255,255
36750,-1.67,-15.1695,22.043,255,255,255
37000,-2.1274,-15.5774,21.8901,255,255,255
37250,-2.5896,-15.9877,21.7376,255,255,255
37500,-3.0566,-16.4004,21.5857,255,255,255
37750,-3.5284,-16.8153,21.4344,255,255,255
38000,-4.0048,-17.2323,21.2839,255,255,255
38250,-4.4858,-17.6513,21.1343,255,255,255
38500,-4.9713,-18.0722,20.9856,255,255,255
38750,-5.4612,-18.4948,20.838,255,255,255
39000,-5.9555,-18.919,20.6915,255,255,255
39250,-6.454,-19.3447,20.5462,255,255,255
39500,-6.9567,-19.7717,20.4023,255,255,255
39750,-7.4635,-20.1999,20.2598,255,255,255
40000,-7.9741,-20.6293,20.1189,255,255,255
40250,-8.4879,-21.0595,19.9799,255,255,255
40500,-9.0048,-21.4905,19.8427,255,255,255
40750,-9.5246,-21.9222,19.7075,255,255,255
41000,-10.047,-22.3544,19.5742,255,255,255
41250,-10.5718,-22.7871,19.4429,255,255,255
41500,-11.0989,-23.22,19.3137,255,255,255
41750,-11.6281,-23.6531,19.1866,255,255,255
42000,-12.1591,-24.0862,19.0617,255,255,255
42250,-12.6917,-24.5193,18.9389,255,255,255
42500,-13.2259,-24.9521,18.8183,255,255,255
42750,-13.7612,-25.3846,18.7,255,255,255
43000,-14.2977,-25.8166,18.584,255,255,255
43250,-14.835,-26.2481,18.4703,255,255,255
43500,-15.373,-26.6788,18.3591,255,255,255
43750,-15.9114,-27.1087,18.2502,255,255,255
44000,-16.4502,-27.5376,18.1439,255,255,255
44250,-16.9889,-27.9655,18.04,255,255,255
44500,-17.5276,-28.3922,17.9387,255,255,255
44750,-18.066,-28.8175,17.84,255,255,255
45000,-18.6038,-29.2413,17.7439,255,255,255
45250,-19.1409,-29.6636,17.6505,255,255,255
45500,-19.6771,-30.0842,17.5598,255,255,255
45750,-20.2121,-30.5029,17.4718,255,255,255
46000,-20.7459,-30.9197,17.3867,255,255,255
46250,-21.2781,-31.3344,17.3044,255,255,255
46500,-21.8086,-31.7469,17.225,255,255,255
46750,-22.3373,-32.1571,17.1486,255,255,255
47000,-22.8638,-32.5648,17.0751,255,255,255
47250,-23.3879,-32.9699,17.0045,255,255,255
47500,-23.9094,-33.3723,16.937,255,255,255
47750,-24.428,-33.7718,16.8723,255,255,255
48000,-24.9436,-34.1684,16.8104,255,255,255
48250,-25.4559,-34.5618,16.7513,255,255,255
48500,-25.9647,-34.9521,16.6949,255,255,255
48750,-26.4699,-35.3389,16.6412,255,255,255
49000,-26.9712,-35.7223,16.5901,255,255,255
49250,-27.4683,-36.1021,16.5416,255,255,255
49500,-27.9612,-36.4781,16.4955,255,255,255
49750,-28.4496,-36.8503,16.4519,255,255,255
50000,-28.9334,-37.2185,16.4107,255,255,255
50250,-29.4122,-37.5825,16.3719,255,255,255
50500,-29.8859,-37.9424,16.3353,255,255,255
50750,-30.3543,-38.2978,16.301,255,255,255
51000,-30.8172,-38.6488,16.2689,255,255,255
51250,-31.2744,-38.9951,16.2389,255,255,255
51500,-31.7256,-39.3367,16.2109,255,255,255
51750,-32.1708,-39.6734,16.185,255,255,255
52000,-32.6096,-40.0051,16.161,255,255,255
52250,-33.0419,-40.3317,16.139,255,255,255
52500,-33.4675,-40.653,16.1188,255,255,255
52750,-33.8861,-40.9689,16.1004,255,255,255
53000,-34.2976,-41.2794,16.0838,255,255,255
53250,-34.7017,-41.5842,16.0689,255,255,255
53500,-35.0984,-41.8832,16.0556,255,255,255
53750,-35.4872,-42.1764,16.0439,255,255,255
54000,-35.8681,-42.4635,16.0337,255,255,255
54250,-36.2409,-42.7445,16.025,255,255,255
54500,-36.6053,-43.0192,16.0177,255,255,255
54750,-36.9611,-43.2876,16.0119,255,255,255
55000,-37.3082,-43.5494,16.0072,255,255,255
55250,-37.6465,-43.8044,16.0037,255,255,255
55500,-37.9759,-44.0527,16.0011,255,255,255
55750,-38.2962,-44.2941,15.9995,255,255,255
56000,-38.6072,-44.5283,15.9988,255,255,255
56250,-38.9087,-44.7554,15.9989,255,255,255
56500,-39.2006,-44.9752,15.9997,255,255,255
56750,-39.4827,-45.1876,16.0012,255,255,255
57000,-39.7548,-45.3924,16.0033,255,255,255
57250,-40.0167,-45.5895,16.006,255,255,255
57500,-40.2684,-45.7788,16.0092,255,255,255
57750,-40.5095,-45.9603,16.0128,255,255,255
58000,-40.74,-46.1337,16.0167,255,255,255
58250,-40.9596,-46.2989,16.0209,255,255,255
58500,-41.1682,-46.4559,16.0254,255,255,255
58750,-41.3657,-46.6045,16.03,255,255,255
59000,-41.5518,-46.7445,16.0347,255,255,255
59250,-41.7263,-46.876,16.0394,255,255,255
59500,-41.8892,-46.9986,16.0441,255,255,255
59750,-42.0402,-47.1124,16.0487,255,255,255
60000,-42.1792,-47.2172,16.0531,255,255,255
60250,-42.3059,-47.3128,16.0573,255,255,255
60500,-42.4202,-47.3991,16.0612,255,255,255
60750,-42.5219,-47.4758,16.0647,255,255,255
61000,-42.6109,-47.5428,16.0679,255,255,255
61250,-42.6873,-47.6002,16.0706,255,255,255
61500,-42.7511,-47.648,16.073,255,255,255
61750,-42.8023,-47.6862,16.0751,255,255,255
62000,-42.8408,-47.7147,16.0768,255,255,255
62250,-42.8584,-47.7301,16.0757,255,255,255
62500,-42.8714,-47.7392,16.0857,255,255,255
62750,-42.8795,-47.7422,16.129,255,255,255
63000,-42.8879,-47.7413,16.2292,255,255,255
63250,-42.9018,-47.7388,16.4099,255,255,255
63500,-42.9264,-47.737,16.6943,255,255,255
63750,-42.9635,-47.737,17.0883,255,255,255
64000,-43.0084,-47.737,17.5634,255,255,255
64250,-43.0599,-47.737,18.1095,255,255,255
64500,-43.1173,-47.737,18.7172,255,255,255
64750,-43.1797,-47.737,19.3768,255,255,255
65000,-43.246,-47.737,20.0788,255,255,255
65250,-43.3154,-47.737,20.8136,255,255,255
65500,-43.3871,-47.737,21.5716,255,255,255
65750,-43.4601,-47.737,22.3432,255,255,255
66000,-43.5334,-47.737,23.119,255,255,255
66250,-43.6063,-47.737,23.8893,255,255,255
66500,-43.6777,-47.737,24.6446,255,255,255
66750,-43.7468,-47.737,25.3753,255,255,255
67000,-43.8127,-47.737,26.0718,255,255,255
67250,-43.8744,-47.737,26.7246,255,255,255
67500,-43.9311,-47.737,27.3241,255,255,255
67750,-43.9819,-47.737,27.8607,255,255,255
68000,-44.0258,-47.737,28.325,255,255,255
68250,-44.0619,-47.737,28.7072,255,255,255
68500,-44.0894,-47.737,28.9979,255,255,255
68750,-44.1074,-47.737,29.1874,255,255,255
69000,-44.1148,-47.737,29.2663,255,255,255
69250,-44.115,-47.737,29.268,255,255,255
69500,-44.115,-47.737,29.268,255,255,255
69750,-44.1152,-47.7379,29.2606,255,255,255
70000,-44.1166,-47.7414,29.2324,255,255,255
70250,-44.1199,-47.7482,29.1839,255,255,255
70500,-44.1258,-47.7588,29.1156,255,255,255
70750,-44.1354,-47.7735,29.0282,255,255,255
71000,-44.1492,-47.793,28.9224,255,255,255
71250,-44.1682,-47.8177,28.7989,255,255,255
71500,-44.1931,-47.8481,28.6582,255,255,255
71750,-44.2247,-47.8847,28.5011,255,255,255
72000,-44.2639,-47.9279,28.3282,255,255,255
72250,-44.3114,-47.9784,28.1401,255,255,255
72500,-44.3681,-48.0365,27.9376,255,255,255
72750,-44.4347,-48.1028,27.7213,255,255,255
73000,-44.512,-48.1778,27.4918,255,255,255
73250,-44.6009,-48.2619,27.2498,255,255,255
73500,-44.7035,-48.3563,26.9968,255,255,255
73750,-44.8218,-48.463,26.7356,255,255,255
74000,-44.9544,-48.5838,26.4685,255,255,255
74250,-45.1,-48.7204,26.1974,255,255,255
74500,-45.257,-48.8742,25.9246,255,255,255
74750,-45.424,-49.0471,25.6522,255,255,255
75000,-45.5996,-49.2406,25.3822,255,255,255
75250,-45.7822,-49.4563,25.1168,255,255,255
75500,-45.9705,-49.696,24.8582,255,255,255
75750,-46.163,-49.9613,24.6083,255,255,255
76000,-46.3583,-50.2537,24.3694,255,255,255
76250,-46.5548,-50.575,24.1435,255,255,255
76500,-46.7511,-50.9268,23.9328,255,255,255
76750,-46.9436,-51.3119,23.7401,255,255,255
77000,-47.1252,-51.7318,23.5681,255,255,255
77250,-47.292,-52.1838,23.4176,255,255,255
77500,-47.4403,-52.6653,23.2895,255,255,255
77750,-47.5663,-53.1736,23.1845,255,255,255
78000,-47.6661,-53.7061,23.1032,255,255,255
78250,-47.7359,-54.2601,23.0467,255,255,255
78500,-47.772,-54.8329,23.0155,255,255,255
78750,-47.7706,-55.4218,23.0104,255,255,255
79000,-47.7278,-56.0243,23.0323,255,255,255
79250,-47.6399,-56.6376,23.082,255,255,255
79500,-47.5031,-57.259,23.16,255,255,255
79750,-47.3128,-57.883,23.2667,255,255,255
80000,-47.0673,-58.5004,23.4003,255,255,255
80250,-46.7689,-59.1065,23.5588,255,255,255
80500,-46.4198,-59.6969,23.7404,255,255,255
80750,-46.0224,-60.267,23.9433,255,255,255
81000,-45.5789,-60.8122,24.1656,255,255,255
81250,-45.0916,-61.328,24.4056,255,255,255
81500,-44.5627,-61.8098,24.6613,255,255,255
81750,-43.9947,-62.2532,24.9309,255,255,255
82000,-43.3896,-62.6535,25.2126,255,255,255
82250,-42.75,-63.0063,25.5045,255,255,255
82500,-42.0779,-63.3069,25.8048,255,255,255
82750,-41.3787,-63.5512,26.111,255,255,255
83000,-40.6611,-63.7386,26.4198,255,255,255
83250,-39.9292,-63.8707,26.7294,255,255,255
83500,-39.1871,-63.9491,27.0382,255,255,255
83750,-38.4388,-63.9755,27.3444,255,255,255
84000,-37.6883,-63.9516,27.6463,255,255,255
84250,-36.9396,-63.8789,27.9422,255,255,255
84500,-36.1969,-63.7591,28.2303,255,255,255
84750,-35.4641,-63.5939,28.5088,255,255,255
85000,-34.7452,-63.3849,28.7762,255,255,255
85250,-34.0444,-63.1336,29.0306,255,255,255
85500,-33.3656,-62.8419,29.2703,255,255,255
85750,-32.712,-62.5133,29.4935,255,255,255
86000,-32.0837,-62.1539,29.699,255,255,255
86250,-31.4809,-61.7667,29.8866,255,255,255
86500,-30.9035,-61.3545,30.0561,255,255,255
86750,-30.3516,-60.9201,30.2073,255,255,255
87000,-29.8254,-60.4664,30.3398,255,255,255
87250,-29.3248,-59.9963,30.4535,255,255,255
87500,-28.8499,-59.5125,30.5482,255,255,255
87750,-28.4008,-59.0179,30.6235,255,255,255
88000,-27.9776,-58.5153,30.6793,255,255,255
88250,-27.5802,-58.0076,30.7153,255,255,255
88500,-27.2088,-57.4977,30.7313,255,255,255
88750,-26.8639,-56.9875,30.7339,255,255,255
89000,-26.5456,-56.4776,30.7356,255,255,255
89250,-26.2528,-55.9694,30.7368,255,255,255
89500,-25.9846,-55.4644,30.7375,255,255,255
89750,-25.7398,-54.9641,30.7379,255,255,255
90000,-25.5175,-54.4698,30.7379,255,255,255
90250,-25.3166,-53.983,30.7376,255,255,255
90500,-25.1359,-53.5053,30.7371,255,255,255
90750,-24.9746,-53.038,30.7364,255,255,255
91000,-24.8314,-52.5826,30.7357,255,255,255
91250,-24.7055,-52.1405,30.7348,255,255,255
91500,-24.5956,-51.7132,30.734,255,255,255
91750,-24.5008,-51.3022,30.7333,255,255,255
92000,-24.42,-50.9089,30.7326,255,255,255
92250,-24.3522,-50.5348,30.7322,255,255,255
92500,-24.2963,-50.1813,30.732,255,255,255
92750,-24.2506,-49.8502,30.732,255,255,255
93000,-24.213,-49.5429,30.732,255,255,255
93250,-24.1826,-49.2596,30.732,255,255,255
93500,-24.1589,-49.0002,30.732,255,255,255
93750,-24.141,-48.7648,30.732,255,255,255
94000,-24.1282,-48.5535,30.732,255,255,255
94250,-24.1197,-48.3663,30.732,255,255,255
94500,-24.1148,-48.2034,30.732,255,255,255
94750,-24.1127,-48.0647,30.732,255,255,255
95000,-24.1128,-47.9503,30.732,255,255,255
95250,-24.1141,-47.8603,30.732,255,255,255
95500,-24.1161,-47.7948,30.732,255,255,255
95750,-24.118,-47.7538,30.732,255,255,255
96000,-24.119,-47.7373,30.732,255,255,255
96250,-24.119,-47.737,30.732,255,255,255
96500,-24.119,-47.737,30.732,255,255,255
96750,-24.119,-47.737,30.732,255,255,255
97000,-24.119,-47.737,30.732,255,255,255
97250,-24.119,-47.737,30.732,255,255,255
97500,-24.119,-47.737,30.732,255,255,255
97750,-24.119,-47.737,30.732,255,255,255
98000,-24.119,-47.737,30.732,255,255,255
98250,-24.119,-47.737,30.732,255,255,255
98500,-24.119,-47.737,30.732,255,255,255
98750,-24.119,-47.737,30.732,255,255,255
99000,-24.119,-47.737,30.732,255,255,255
99250,-24.119,-47.737,30.732,255,255,255
99500,-24.119,-47.737,30.732,255,255,255
99750,-24.119,-47.737,30.732,255,255,255
100000,-24.119,-47.737,30.732,255,255,255
100250,-24.119,-47.737,30.732,255,255,255
100500,-24.119,-47.737,30.732,255,255,255
100750,-24.119,-47.737,30.732,255,255,255
101000,-24.119,-47.737,30.732,255,255,255
101250,-24.119,-47.737,30.732,255,255,255
101500,-24.119,-47.737,30.732,255,255,255
101750,-24.119,-47.737,30.732,255,255,255
102000,-24.119,-47.737,30.732,255,255,255
102250,-24.119,-47.737,30.732,255,255,255
102500,-24.119,-47.737,30.732,255,255,255
102750,-24.119,-47.737,30.732,255,255,255
103000,-24.119,-47.737,30.732,255,255,255
103250,-24.119,-47.737,30.732,255,255,255
103500,-24.119,-47.737,30.732,255,255,255
103750,-24.119,-47.737,30.732,255,255,255
104000,-24.119,-47.737,30.732,255,255,255
104250,-24.119,-47.737,30.732,255,255,255
104500,-24.119,-47.737,30.732,255,255,255
104750,-24.119,-47.737,30.732,255,255,255
105000,-24.119,-47.737,30.732,255,255,255
105250,-24.119,-47.737,30.732,255,255,255
105500,-24.119,-47.737,30.732,255,255,255
105750,-24.119,-47.737,30.732,255,255,255
106000,-24.119,-47.737,30.732,255,255,255
106250,-24.119,-47.737,30.732,255,255,255
106500,-24.119,-47.737,30.732,255,255,255
106750,-24.119,-47.737,30.732,255,255,255
107000,-24.119,-47.737,30.732,255,255,255
107250,-24.119,-47.737,30.732,255,255,255
107500,-24.119,-47.737,30.732,255,255,255
107750,-24.119,-47.737,30.732,255,255,255
108000,-24.119,-47.737,30.732,255,255,255
108250,-24.119,-47.737,30.732,255,255,255
108500,-24.119,-47.737,30.732,255,255,255
108750,-24.119,-47.737,30.732,255,255,255
109000,-24.119,-47.737,30.732,255,255,255
109250,-24.119,-47.737,30.732,255,255,255
109500,-24.119,-47.737,30.732,255,255,255
109750,-24.119,-47.737,30.732,255,255,255
110000,-24.119,-47.737,30.732,255,255,255
110250,-24.119,-47.737,30.732,255,255,255
110500,-24.119,-47.737,30.732,255,255,255
110750,-24.119,-47.737,30.732,255,255,255
111000,-24.119,-47.737,30.732,255,255,255
111250,-24.119,-47.737,30.732,255,255,255
111500,-24.119,-47.737,30.732,255,255,255
111750,-24.119,-47.737,30.732,255,255,255
112000,-24.119,-47.737,30.732,255,255,255
112250,-24.119,-47.737,30.732,255,255,255
112500,-24.119,-47.737,30.732,255,255,255
112750,-24.119,-47.737,30.732,255,255,255
113000,-24.119,-47.737,30.732,255,255,255
113250,-24.119,-47.737,30.732,255,255,255
113500,-24.119,-47.737,30.732,255,255,255
113750,-24.119,-47.737,30.732,255,255,255
114000,-24.119,-47.737,30.732,255,255,255
114250,-24.119,-47.737,30.732,255,255,255
114500,-24.119,-47.737,30.732,255,255,255
114750,-24.119,-47.737,30.732,255,255,255
115000,-24.119,-47.737,30.732,255,255,255
115250,-24.119,-47.737,30.732,255,255,255
115500,-24.119,-47.737,30.732,255,255,255
115750,-24.119,-47.737,30.732,255,255,255
116000,-24.119,-47.737,30.732,255,255,255
116250,-24.119,-47.737,30.732,255,255,255
116500,-24.119,-47.737,30.732,255,255,255
116750,-24.119,-47.737,30.732,255,255,255
117000,-24.119,-47.737,30.732,255,255,255
117250,-24.119,-47.737,30.732,255,255,255
117500,-24.119,-47.737,30.732,255,255,255
117750,-24.119,-47.737,30.732,255,255,255
118000,-24.119,-47.737,30.732,255,255,255
118250,-24.119,-47.737,30.732,255,255,255
118500,-24.119,-47.737,30.732,255,255,255
118750,-24.119,-47.737,30.732,255,255,255
119000,-24.119,-47.737,30.732,255,255,255
119250,-24.119,-47.737,30.732,255,255,255
119500,-24.119,-47.737,30.732,255,255,255
119750,-24.119,-47.737,30.732,255,255,255
120000,-24.119,-47.737,30.732,255,255,255
120250,-24.119,-47.737,30.732,255,255,255
120500,-24.119,-47.737,30.732,255,255,255
120750,-24.119,-47.737,30.732,255,255,255
121000,-24.119,-47.737,30.732,255,255,255
121250,-24.119,-47.737,30.732,255,255,255
121500,-24.119,-47.737,30.732,255,255,255
121750,-24.119,-47.737,30.732,255,255,255
122000,-24.119,-47.737,30.732,255,255,255
122250,-24.119,-47.737,30.732,255,255,255
122500,-24.119,-47.737,30.732,255,255,255
122750,-24.119,-47.737,30.732,255,255,255
123000,-24.119,-47.737,30.732,255,255,255
123250,-24.119,-47.737,30.732,255,255,255
123500,-24.119,-47.737,30.732,255,255,255
123750,-24.119,-47.737,30.732,255,255,255
124000,-24.119,-47.737,30.732,255,255,255
124250,-24.119,-47.737,30.732,255,255,255
124500,-24.119,-47.737,30.732,255,255,255
124750,-24.119,-47.737,30.732,255,255,255
125000,-24.119,-47.737,30.732,255,255,255
125250,-24.119,-47.737,30.732,255,255,255
125500,-24.119,-47.737,30.732,255,255,255
125750,-24.119,-47.737,30.732,255,255,255
126000,-24.119,-47.737,30.732,255,255,255
126250,-24.119,-47.737,30.732,255,255,255
126500,-24.119,-47.737,30.732,255,255,255
126750,-24.119,-47.737,30.732,255,255,255
127000,-24.119,-47.737,30.732,255,255,255
127250,-24.119,-47.737,30.732,255,255,255
127500,-24.119,-47.737,30.732,255,255,255
127750,-24.119,-47.737,30.732,255,255,255
128000,-24.119,-47.737,30.732,255,255,255
128250,-24.119,-47.737,30.732,255,255,255
128500,-24.119,-47.737,30.732,255,255,255
128750,-24.119,-47.737,30.732,255,255,255
129000,-24.119,-47.737,30.732,255,255,255
129250,-24.119,-47.737,30.732,255,255,255
129500,-24.119,-47.737,30.732,255,255,255
129750,-24.119,-47.737,30.732,255,255,255
130000,-24.119,-47.737,30.732,255,255,255
130250,-24.119,-47.737,30.732,255,255,255
130500,-24.119,-47.737,30.732,255,255,255
130750,-24.119,-47.737,30.732,255,255,255
131000,-24.119,-47.737,30.732,255,255,255
131250,-24.119,-47.737,30.732,255,255,255
131500,-24.119,-47.737,30.732,255,255,255
131750,-24.119,-47.737,30.732,255,255,255
132000,-24.119,-47.737,30.732,255,255,255
132250,-24.119,-47.737,30.732,255,255,255
132500,-24.119,-47.737,30.732,255,255,255
132750,-24.119,-47.737,30.732,255,255,255
133000,-24.119,-47.737,30.732,255,255,255
133250,-24.119,-47.737,30.732,255,255,255
133500,-24.119,-47.737,30.732,255,255,255
133750,-24.119,-47.737,30.732,255,255,255
134000,-24.119,-47.737,30.732,255,255,255
134250,-24.119,-47.737,30.732,255,255,255
134500,-24.119,-47.737,30.732,255,255,255
134750,-24.119,-47.737,30.732,255,255,255
135000,-24.119,-47.737,30.732,255,255,255
135250,-24.119,-47.737,30.732,255,255,255
135500,-24.119,-47.737,30.732,255,255,255
135750,-24.119,-47.737,30.732,255,255,255
136000,-24.119,-47.737,30.732,255,255,255
136250,-24.119,-47.737,30.732,255,255,255
136500,-24.119,-47.737,30.732,255,255,255
136750,-24.119,-47.737,30.732,255,255,255
137000,-24.119,-47.737,30.732,255,255,255
137250,-24.119,-47.737,30.732,255,255,255
137500,-24.119,-47.737,30.732,255,255,255
137750,-24.119,-47.737,30.732,255,255,255
138000,-24.119,-47.737,30.732,255,255,255
138250,-24.119,-47.737,30.732,255,255,255
138500,-24.119,-47.737,30.732,255,255,255
138750,-24.119,-47.737,30.732,255,255,255
139000,-24.119,-47.737,30.732,255,255,255
139250,-24.119,-47.737,30.732,255,255,255
139500,-24.119,-47.737,30.732,255,255,255
139750,-24.119,-47.737,30.732,255,255,255
140000,-24.119,-47.737,30.732,255,255,255
140250,-24.119,-47.737,30.732,255,255,255
140500,-24.119,-47.737,30.732,255,255,255
140750,-24.119,-47.737,30.732,255,255,255
141000,-24.119,-47.737,30.732,255,255,255
141250,-24.119,-47.737,30.732,255,255,255
141500,-24.119,-47.737,30.732,255,255,255
141750,-24.119,-47.737,30.732,255,255,255
142000,-24.119,-47.737,30.732,255,255,255
142250,-24.119,-47.737,30.732,255,255,255
142500,-24.119,-47.737,30.732,255,255,255
142750,-24.119,-47.737,30.732,255,255,255
143000,-24.119,-47.737,30.732,255,255,255
