Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-8.938,-6.274,0,255,255,255
250,-8.9395,-6.2722,0.0084,255,255,255
500,-8.945,-6.2651,0.0402,255,255,255
750,-8.9546,-6.253,0.0952,255,255,255
1000,-8.9682,-6.2358,0.1729,255,255,255
1250,-8.9856,-6.2138,0.2727,255,255,255
1500,-9.0068,-6.187,0.3939,255,255,255
1750,-9.0316,-6.1557,0.5361,255,255,255
2000,-9.06,-6.1199,0.6985,255,255,255
2250,-9.0919,-6.0797,0.8807,255,255,255
2500,-9.127,-6.0354,1.0821,255,255,255
2750,-9.1654,-5.9869,1.302,255,255,255
3000,-9.207,-5.9346,1.5399,255,255,255
3250,-9.2516,-5.8784,1.7953,255,255,255
3500,-9.2991,-5.8185,2.0674,255,255,255
3750,-9.3495,-5.7551,2.3558,255,255,255
4000,-9.4025,-5.6883,2.6599,255,255,255
4250,-9.4583,-5.6182,2.979,255,255,255
4500,-9.5165,-5.545,3.3127,255,255,255
4750,-9.5772,-5.4687,3.6602,255,255,255
5000,-9.6402,-5.3896,4.0211,255,255,255
5250,-9.7054,-5.3076,4.3948,255,255,255
5500,-9.7728,-5.223,4.7807,255,255,255
5750,-9.8422,-5.1357,5.1783,255,255,255
6000,-9.9135,-5.0459,5.587,255,255,255
6250,-9.9866,-4.9538,6.0062,255,255,255
6500,-10.0615,-4.8595,6.4354,255,255,255
6750,-10.138,-4.7631,6.8739,255,255,255
7000,-10.2161,-4.6647,7.3212,255,255,255
7250,-10.2956,-4.5645,7.7767,255,255,255
7500,-10.3764,-4.4627,8.2398,255,255,255
7750,-10.4584,-4.3592,8.71,255,255,255
8000,-10.5416,-4.2543,9.1866,255,255,255
8250,-10.6258,-4.1481,9.6691,255,255,255
8500,-10.7109,-4.0407,10.157,255,255,255
8750,-10.7969,-3.9322,10.6495,255,255,255
9000,-10.8835,-3.8229,11.1463,255,255,255
9250,-10.9709,-3.7127,11.6466,255,255,255
9500,-11.0587,-3.6019,12.1498,255,255,255
9750,-11.147,-3.4906,12.6555,255,255,255
10000,-11.2356,-3.3788,13.1631,255,255,255
10250,-11.3244,-3.2668,13.6719,255,255,255
10500,-11.4134,-3.1546,14.1814,255,255,255
10750,-11.5024,-3.0424,14.691,255,255,255
11000,-11.5913,-2.9304,15.2001,255,255,255
11250,-11.6801,-2.8186,15.7081,255,255,255
11500,-11.7685,-2.7071,16.2146,255,255,255
11750,-11.8566,-2.5962,16.7188,255,255,255
12000,-11.9443,-2.4859,17.2202,255,255,255
12250,-12.0314,-2.3764,17.7183,255,255,255
12500,-12.1177,-2.2678,18.2124,255,255,255
12750,-12.2034,-2.1602,18.7019,255,255,255
13000,-12.2881,-2.0537,19.1864,255,255,255
13250,-12.3719,-1.9486,19.6652,255,255,255
13500,-12.4546,-1.8448,20.1377,255,255,255
13750,-12.5361,-1.7426,20.6034,255,255,255
14000,-12.6164,-1.6421,21.0617,255,255,255
