Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,1.388,-3.053,0,255,255,255
250,1.3884,-3.0521,0.0128,255,255,255
500,1.3902,-3.0487,0.0614,255,255,255
750,1.3931,-3.0428,0.1457,255,255,255
1000,1.3973,-3.0346,0.2645,255,255,255
1250,1.4027,-3.0239,0.4171,255,255,255
1500,1.4092,-3.011,0.6027,255,255,255
1750,1.4168,-2.9958,0.8202,255,255,255
2000,1.4256,-2.9785,1.0688,255,255,255
2250,1.4353,-2.959,1.3476,255,255,255
2500,1.4461,-2.9375,1.6558,255,255,255
2750,1.4579,-2.9141,1.9925,255,255,255
3000,1.4707,-2.8887,2.3567,255,255,255
3250,1.4844,-2.8614,2.7476,255,255,255
3500,1.499,-2.8323,3.1643,255,255,255
3750,1.5144,-2.8015,3.6059,255,255,255
4000,1.5307,-2.769,4.0715,255,255,255
4250,1.5478,-2.7349,4.5603,255,255,255
4500,1.5656,-2.6992,5.0714,255,255,255
4750,1.5842,-2.662,5.6038,255,255,255
5000,1.6034,-2.6234,6.1568,255,255,255
5250,1.6234,-2.5834,6.7293,255,255,255
5500,1.6439,-2.5421,7.3206,255,255,255
5750,1.6651,-2.4996,7.9296,255,255,255
6000,1.6869,-2.4558,8.5557,255,255,255
6250,1.7092,-2.4109,9.1978,255,255,255
6500,1.732,-2.365,9.8551,255,255,255
6750,1.7553,-2.318,10.5267,255,255,255
7000,1.779,-2.2701,11.2117,255,255,255
7250,1.8031,-2.2214,11.9092,255,255,255
7500,1.8277,-2.1718,12.6184,255,255,255
7750,1.8526,-2.1214,13.3384,255,255,255
8000,1.8779,-2.0704,14.0682,255,255,255
8250,1.9035,-2.0187,14.8071,255,255,255
8500,1.9294,-1.9665,15.5541,255,255,255
8750,1.9555,-1.9137,16.3083,255,255,255
9000,1.9819,-1.8605,17.0689,255,255,255
9250,2.0084,-1.807,17.8349,255,255,255
9500,2.0351,-1.7531,18.6055,255,255,255
9750,2.062,-1.6989,19.3798,255,255,255
10000,2.089,-1.6446,20.1569,255,255,255
10250,2.116,-1.5901,20.936,255,255,255
10500,2.1431,-1.5356,21.716,255,255,255
10750,2.1702,-1.481,22.4963,255,255,255
11000,2.1972,-1.4265,23.2758,255,255,255
11250,2.2242,-1.3721,24.0537,255,255,255
11500,2.2512,-1.3179,24.829,255,255,255
11750,2.278,-1.2639,25.601,255,255,255
12000,2.3047,-1.2103,26.3688,255,255,255
12250,2.3312,-1.1569,27.1313,255,255,255
12500,2.3575,-1.104,27.8879,255,255,255
12750,2.3835,-1.0516,28.6375,255,255,255
13000,2.4093,-0.9998,29.3792,255,255,255
13250,2.4348,-0.9485,30.1123,255,255,255
13500,2.46,-0.898,30.8358,255,255,255
13750,2.4848,-0.8481,31.5488,255,255,255
14000,2.5093,-0.7991,32.2505,255,255,255
14250,2.5333,-0.7509,32.94,255,255,255
14500,2.5568,-0.7036,33.6163,255,255,255
14750,2.5799,-0.6573,34.2786,255,255,255
15000,2.6025,-0.612,34.926,255,255,255
15250,2.6245,-0.5679,35.5576,255,255,255
15500,2.6459,-0.5249,36.1726,255,255,255
15750,2.6668,-0.4832,36.77,255,255,255
16000,2.687,-0.4427,37.3489,255,255,255
16250,2.7066,-0.4036,37.9086,255,255,255
16500,2.7254,-0.3659,38.4481,255,255,255
16750,2.7435,-0.3297,38.9664,255,255,255
17000,2.7609,-0.295,39.4628,255,255,255
17250,2.7775,-0.2619,39.9363,255,255,255
17500,2.7933,-0.2305,40.3861,255,255,255
17750,2.8082,-0.2008,40.8112,255,255,255
18000,2.8222,-0.1729,41.2108,255,255,255
18250,2.8353,-0.1468,41.5841,255,255,255
18500,2.8475,-0.1227,41.93,255,255,255
18750,2.8587,-0.1005,42.2477,255,255,255
19000,2.8689,-0.0804,42.5364,255,255,255
19250,2.8781,-0.0623,42.7952,255,255,255
19500,2.8862,-0.0464,43.0231,255,255,255
19750,2.8932,-0.0327,43.2193,255,255,255
20000,2.8991,-0.0213,43.383,255,255,255
20250,2.9039,-0.0123,43.5131,255,255,255
20500,2.9074,-0.0056,43.6089,255,255,255
20750,2.9097,-0.0015,43.6694,255,255,255
21000,2.9105,-0.0006,43.7008,255,255,255
21250,2.9089,-0.0049,43.7176,255,255,255
21500,2.9045,-0.0155,43.7228,255,255,255
21750,2.8971,-0.0333,43.7192,255,255,255
22000,2.8862,-0.0591,43.7099,255,255,255
22250,2.8715,-0.0939,43.6975,255,255,255
22500,2.8527,-0.1388,43.685,255,255,255
22750,2.8294,-0.1945,43.6752,255,255,255
23000,2.8016,-0.2612,43.6683,255,255,255
23250,2.7697,-0.3376,43.6605,255,255,255
23500,2.7339,-0.4236,43.6518,255,255,255
23750,2.6942,-0.5189,43.642,255,255,255
24000,2.6506,-0.6235,43.6312,255,255,255
24250,2.6031,-0.7372,43.6192,255,255,255
24500,2.5517,-0.8598,43.6061,255,255,255
24750,2.4966,-0.9912,43.5917,255,255,255
25000,2.4378,-1.1313,43.5762,255,255,255
25250,2.3752,-1.2799,43.5593,255,255,255
25500,2.3089,-1.437,43.5411,255,255,255
25750,2.239,-1.6022,43.5214,255,255,255
26000,2.1654,-1.7755,43.5004,255,255,255
26250,2.0883,-1.9568,43.4779,255,255,255
26500,2.0077,-2.1459,43.4538,255,255,255
26750,1.9238,-2.3429,43.4277,255,255,255
27000,1.8366,-2.5475,43.3998,255,255,255
27250,1.7461,-2.7598,43.3699,255,255,255
27500,1.6522,-2.9795,43.338,255,255,255
27750,1.5552,-3.2065,43.3041,255,255,255
28000,1.4548,-3.4407,43.2682,255,255,255
28250,1.3512,-3.6819,43.2303,255,255,255
28500,1.2443,-3.9301,43.1904,255,255,255
28750,1.1342,-4.1852,43.1484,255,255,255
29000,1.0209,-4.4469,43.1043,255,255,255
29250,0.9043,-4.7151,43.0582,255,255,255
29500,0.7846,-4.9898,43.0099,255,255,255
29750,0.6616,-5.2707,42.9595,255,255,255
30000,0.5354,-5.5579,42.9069,255,255,255
30250,0.406,-5.851,42.8522,255,255,255
30500,0.2735,-6.1501,42.7953,255,255,255
30750,0.1378,-6.455,42.7361,255,255,255
31000,-0.0011,-6.7655,42.6748,255,255,255
31250,-0.1431,-7.0815,42.6112,255,255,255
31500,-0.2883,-7.4029,42.5453,255,255,255
31750,-0.4366,-7.7296,42.4772,255,255,255
32000,-0.588,-8.0615,42.4068,255,255,255
32250,-0.7426,-8.3983,42.334,255,255,255
32500,-0.9002,-8.7401,42.2589,255,255,255
32750,-1.0609,-9.0866,42.1815,255,255,255
33000,-1.2248,-9.4377,42.1017,255,255,255
33250,-1.3917,-9.7933,42.0195,255,255,255
33500,-1.5617,-10.1533,41.9349,255,255,255
33750,-1.7347,-10.5176,41.8478,255,255,255
34000,-1.9108,-10.8859,41.7584,255,255,255
34250,-2.0899,-11.2582,41.6664,255,255,255
34500,-2.2721,-11.6344,41.572,255,255,255
34750,-2.4573,-12.0144,41.4751,255,255,255
35000,-2.6455,-12.3979,41.3756,255,255,255
35250,-2.8367,-12.7849,41.2736,255,255,255
35500,-3.0309,-13.1752,41.1691,255,255,255
35750,-3.2281,-13.5688,41.062,255,255,255
36000,-3.4283,-13.9654,40.9522,255,255,255
36250,-3.6315,-14.365,40.8399,255,255,255
36500,-3.8376,-14.7675,40.725,255,255,255
36750,-4.0467,-15.1726,40.6074,255,255,255
37000,-4.2587,-15.5803,40.4871,255,255,255
37250,-4.4736,-15.9905,40.3642,255,255,255
37500,-4.6915,-16.403,40.2385,255,255,255
37750,-4.9123,-16.8176,40.1101,255,255,255
38000,-5.136,-17.2344,39.979,255,255,255
38250,-5.3626,-17.653,39.8451,255,255,255
38500,-5.592,-18.0735,39.7085,255,255,255
38750,-5.8244,-18.4956,39.569,255,255,255
39000,-6.0596,-18.9193,39.4268,255,255,255
39250,-6.2977,-19.3445,39.2817,255,255,255
39500,-6.5387,-19.7709,39.1338,255,255,255
39750,-6.7827,-20.1986,38.9836,255,255,255
40000,-7.0296,-20.6274,38.8311,255,255,255
40250,-7.2794,-21.0572,38.6764,255,255,255
40500,-7.5319,-21.4879,38.5195,255,255,255
40750,-7.7871,-21.9193,38.3606,255,255,255
41000,-8.0449,-22.3513,38.1998,255,255,255
41250,-8.3053,-22.7838,38.0371,255,255,255
41500,-8.5681,-23.2166,37.8727,255,255,255
41750,-8.8334,-23.6496,37.7066,255,255,255
42000,-9.1009,-24.0828,37.5389,255,255,255
42250,-9.3708,-24.5159,37.3698,255,255,255
42500,-9.6428,-24.9488,37.1993,255,255,255
42750,-9.9169,-25.3814,37.0275,255,255,255
43000,-10.193,-25.8136,36.8545,255,255,255
43250,-10.4712,-26.2452,36.6805,255,255,255
43500,-10.7512,-26.6761,36.5054,255,255,255
43750,-11.033,-27.1062,36.3294,255,255,255
44000,-11.3165,-27.5354,36.1526,255,255,255
44250,-11.6018,-27.9635,35.975,255,255,255
44500,-11.8886,-28.3903,35.7969,255,255,255
44750,-12.177,-28.8159,35.6182,255,255,255
45000,-12.4668,-29.2399,35.439,255,255,255
45250,-12.7579,-29.6624,35.2595,255,255,255
45500,-13.0504,-30.0831,35.0797,255,255,255
45750,-13.3441,-30.502,34.8998,255,255,255
46000,-13.639,-30.9189,34.7197,255,255,255
46250,-13.935,-31.3337,34.5397,255,255,255
46500,-14.232,-31.7462,34.3598,255,255,255
46750,-14.5299,-32.1563,34.1802,255,255,255
47000,-14.8286,-32.564,34.0008,255,255,255
47250,-15.128,-32.9691,33.822,255,255,255
47500,-15.4279,-33.3714,33.6437,255,255,255
47750,-15.7281,-33.771,33.4661,255,255,255
48000,-16.0285,-34.1675,33.2893,255,255,255
48250,-16.3289,-34.561,33.1133,255,255,255
48500,-16.629,-34.9512,32.9383,255,255,255
48750,-16.9288,-35.3381,32.7643,255,255,255
49000,-17.2281,-35.7215,32.5913,255,255,255
49250,-17.5267,-36.1013,32.4196,255,255,255
49500,-17.8244,-36.4773,32.2492,255,255,255
49750,-18.121,-36.8495,32.0801,255,255,255
50000,-18.4165,-37.2177,31.9125,255,255,255
50250,-18.7105,-37.5818,31.7464,255,255,255
50500,-19.003,-37.9417,31.5819,255,255,255
50750,-19.2938,-38.2972,31.4192,255,255,255
51000,-19.5827,-38.6482,31.2582,255,255,255
51250,-19.8696,-38.9946,31.0991,255,255,255
51500,-20.1541,-39.3362,30.9421,255,255,255
51750,-20.4363,-39.673,30.787,255,255,255
52000,-20.716,-40.0048,30.6341,255,255,255
52250,-20.9928,-40.3314,30.4834,255,255,255
52500,-21.2668,-40.6527,30.3351,255,255,255
52750,-21.5377,-40.9687,30.1892,255,255,255
53000,-21.8053,-41.2792,30.0457,255,255,255
53250,-22.0695,-41.584,29.9048,255,255,255
53500,-22.3301,-41.8831,29.7666,255,255,255
53750,-22.5869,-42.1763,29.6311,255,255,255
54000,-22.8398,-42.4635,29.4985,255,255,255
54250,-23.0886,-42.7445,29.3688,255,255,255
54500,-23.3331,-43.0192,29.2421,255,255,255
54750,-23.5731,-43.2876,29.1185,255,255,255
55000,-23.8085,-43.5494,28.998,255,255,255
55250,-24.0388,-43.8045,28.8807,255,255,255
55500,-24.2638,-44.0528,28.7667,255,255,255
55750,-24.4834,-44.2942,28.6559,255,255,255
56000,-24.6974,-44.5285,28.5485,255,255,255
56250,-24.9057,-44.7557,28.4444,255,255,255
56500,-25.108,-44.9755,28.3438,255,255,255
56750,-25.3041,-45.188,28.2466,255,255,255
57000,-25.4939,-45.3928,28.153,255,255,255
57250,-25.6772,-45.59,28.063,255,255,255
57500,-25.8538,-45.7794,27.9766,255,255,255
57750,-26.0235,-45.9609,27.8939,255,255,255
58000,-26.1862,-46.1344,27.8149,255,255,255
58250,-26.3416,-46.2996,27.7397,255,255,255
58500,-26.4896,-46.4566,27.6683,255,255,255
58750,-26.6301,-46.6052,27.6009,255,255,255
59000,-26.7628,-46.7452,27.5373,255,255,255
59250,-26.8875,-46.8765,27.4778,255,255,255
59500,-27.0041,-46.9991,27.4223,255,255,255
59750,-27.1123,-47.1127,27.3708,255,255,255
60000,-27.2121,-47.2173,27.3235,255,255,255
60250,-27.3039,-47.3119,27.2812,255,255,255
60500,-27.3885,-47.3952,27.2447,255,255,255
60750,-27.4652,-47.4676,27.2137,255,255,255
61000,-27.5334,-47.53,27.1876,255,255,255
61250,-27.5924,-47.5828,27.1657,255,255,255
61500,-27.6415,-47.6267,27.1475,255,255,255
61750,-27.68,-47.6623,27.1324,255,255,255
62000,-27.7072,-47.6902,27.12,255,255,255
62250,-27.7225,-47.711,27.1095,255,255,255
62500,-27.7251,-47.7253,27.1004,255,255,255
62750,-27.7144,-47.7337,27.0922,255,255,255
63000,-27.6896,-47.7369,27.0843,255,255,255
63250,-27.6479,-47.737,27.0747,255,255,255
63500,-27.5858,-47.737,27.0608,255,255,255
63750,-27.5054,-47.737,27.0429,255,255,255
64000,-27.4084,-47.737,27.0215,255,255,255
64250,-27.297,-47.737,26.997,255,255,255
64500,-27.1729,-47.737,26.9697,255,255,255
64750,-27.0383,-47.737,26.9402,255,255,255
65000,-26.8949,-47.737,26.9088,255,255,255
65250,-26.7449,-47.737,26.876,255,255,255
65500,-26.5901,-47.737,26.8422,255,255,255
65750,-26.4325,-47.737,26.8078,255,255,255
66000,-26.2741,-47.737,26.7733,255,255,255
66250,-26.1167,-47.737,26.739,255,255,255
66500,-25.9625,-47.737,26.7054,255,255,255
66750,-25.8132,-47.737,26.6729,255,255,255
67000,-25.6709,-47.737,26.6419,255,255,255
67250,-25.5376,-47.737,26.6129,255,255,255
67500,-25.4151,-47.737,26.5863,255,255,255
67750,-25.3055,-47.737,26.5625,255,255,255
68000,-25.2107,-47.737,26.5419,255,255,255
68250,-25.1326,-47.737,26.5249,255,255,255
68500,-25.0732,-47.737,26.512,255,255,255
68750,-25.0345,-47.737,26.5036,255,255,255
69000,-25.0183,-47.737,26.5001,255,255,255
69250,-25.018,-47.737,26.5,255,255,255
69500,-25.018,-47.737,26.5,255,255,255
69750,-25.014,-47.7313,26.5056,255,255,255
70000,-24.9993,-47.7085,26.5273,255,255,255
70250,-24.9749,-47.6669,26.5658,255,255,255
70500,-24.9422,-47.6049,26.6215,255,255,255
70750,-24.9022,-47.5212,26.6946,255,255,255
71000,-24.8563,-47.4142,26.7856,255,255,255
71250,-24.8056,-47.2823,26.8949,255,255,255
71500,-24.7515,-47.1242,27.0228,255,255,255
71750,-24.6951,-46.9383,27.1698,255,255,255
72000,-24.6377,-46.7231,27.3361,255,255,255
72250,-24.5816,-46.4782,27.5221,255,255,255
72500,-24.531,-46.2058,27.7273,255,255,255
72750,-24.4891,-45.9078,27.9506,255,255,255
73000,-24.4587,-45.5859,28.1915,255,255,255
73250,-24.4427,-45.242,28.4488,255,255,255
73500,-24.4441,-44.8778,28.7219,255,255,255
73750,-24.4658,-44.4952,29.0098,255,255,255
74000,-24.5107,-44.096,29.3117,255,255,255
74250,-24.5818,-43.6819,29.6268,255,255,255
74500,-24.682,-43.2549,29.9542,255,255,255
74750,-24.8141,-42.8167,30.293,255,255,255
75000,-24.9813,-42.369,30.6423,255,255,255
75250,-25.1869,-41.9149,31.0011,255,255,255
75500,-25.4328,-41.4594,31.3672,255,255,255
75750,-25.7185,-41.0066,31.7382,255,255,255
76000,-26.0432,-40.5607,32.1119,255,255,255
76250,-26.4063,-40.1256,32.4861,255,255,255
76500,-26.8071,-39.7055,32.8586,255,255,255
76750,-27.245,-39.3045,33.227,255,255,255
77000,-27.7192,-38.9265,33.5891,255,255,255
77250,-28.2291,-38.5758,33.9428,255,255,255
77500,-28.7741,-38.2563,34.2856,255,255,255
77750,-29.352,-37.9729,34.6152,255,255,255
78000,-29.9576,-37.729,34.9291,255,255,255
78250,-30.5862,-37.5251,35.2259,255,255,255
78500,-31.2331,-37.3617,35.5043,255,255,255
78750,-31.8937,-37.2393,35.7629,255,255,255
79000,-32.5635,-37.1582,36.0001,255,255,255
79250,-33.2376,-37.1191,36.2147,255,255,255
79500,-33.9116,-37.1223,36.4053,255,255,255
79750,-34.5807,-37.1684,36.5703,255,255,255
80000,-35.2404,-37.2577,36.7085,255,255,255
80250,-35.8841,-37.3893,36.8183,255,255,255
80500,-36.5056,-37.5584,36.8997,255,255,255
80750,-37.1037,-37.7614,36.954,255,255,255
81000,-37.6775,-37.9946,36.9823,255,255,255
81250,-38.2258,-38.2543,36.9861,255,255,255
81500,-38.7477,-38.5368,36.9665,255,255,255
81750,-39.2421,-38.8384,36.9248,255,255,255
82000,-39.7079,-39.1555,36.8623,255,255,255
82250,-40.1442,-39.4844,36.7803,255,255,255
82500,-40.5498,-39.8215,36.6799,255,255,255
82750,-40.9238,-40.163,36.5626,255,255,255
83000,-41.2651,-40.5052,36.4296,255,255,255
83250,-41.5727,-40.8445,36.2821,255,255,255
83500,-41.8482,-41.1767,36.1224,255,255,255
83750,-42.0974,-41.4986,35.9541,255,255,255
84000,-42.3222,-41.8101,35.7789,255,255,255
84250,-42.5246,-42.1109,35.5988,255,255,255
84500,-42.7065,-42.4008,35.4157,255,255,255
84750,-42.8698,-42.6794,35.2312,255,255,255
85000,-43.0164,-42.9466,35.0474,255,255,255
85250,-43.1482,-43.2021,34.8661,255,255,255
85500,-43.2673,-43.4456,34.6891,255,255,255
85750,-43.3754,-43.677,34.5183,255,255,255
86000,-43.4745,-43.8958,34.3555,255,255,255
86250,-43.5666,-44.1019,34.2026,255,255,255
86500,-43.6535,-44.2951,34.0615,255,255,255
86750,-43.7371,-44.4751,33.934,255,255,255
