Time [msec],x [m],y [m],z [m],Red,Green,Blue
47500,-28.2354,-33.3712,43.9678,255,255,255
47750,-28.398,-33.7709,43.9595,255,255,255
48000,-28.5594,-34.1676,43.9489,255,255,255
48250,-28.7197,-34.5611,43.9359,255,255,255
48500,-28.8789,-34.9515,43.9205,255,255,255
48750,-29.0369,-35.3384,43.9028,255,255,255
49000,-29.1938,-35.7218,43.8828,255,255,255
49250,-29.3495,-36.1017,43.8604,255,255,255
49500,-29.504,-36.4777,43.8357,255,255,255
49750,-29.6574,-36.8499,43.8088,255,255,255
50000,-29.8095,-37.218,43.7797,255,255,255
50250,-29.9604,-37.5821,43.749,255,255,255
50500,-30.1101,-37.942,43.7166,255,255,255
50750,-30.2585,-38.2975,43.6828,255,255,255
51000,-30.4054,-38.6485,43.6476,255,255,255
51250,-30.5509,-38.9949,43.6112,255,255,255
51500,-30.6949,-39.3366,43.5735,255,255,255
51750,-30.8372,-39.6734,43.5347,255,255,255
52000,-30.9779,-40.0052,43.4948,255,255,255
52250,-31.1168,-40.3319,43.4541,255,255,255
52500,-31.2539,-40.6534,43.4125,255,255,255
52750,-31.3891,-40.9694,43.3702,255,255,255
53000,-31.5223,-41.28,43.3273,255,255,255
53250,-31.6535,-41.5849,43.2838,255,255,255
53500,-31.7826,-41.884,43.2398,255,255,255
53750,-31.9095,-42.1773,43.1955,255,255,255
54000,-32.0342,-42.4645,43.1509,255,255,255
54250,-32.1565,-42.7456,43.1061,255,255,255
54500,-32.2764,-43.0203,43.0613,255,255,255
54750,-32.3939,-43.2887,43.0164,255,255,255
55000,-32.5088,-43.5505,42.9717,255,255,255
55250,-32.6211,-43.8056,42.9271,255,255,255
55500,-32.7307,-44.054,42.8829,255,255,255
55750,-32.8376,-44.2954,42.839,255,255,255
56000,-32.9417,-44.5297,42.7956,255,255,255
56250,-33.0428,-44.7569,42.7528,255,255,255
56500,-33.141,-44.9767,42.7107,255,255,255
56750,-33.2362,-45.1891,42.6693,255,255,255
57000,-33.3282,-45.394,42.6287,255,255,255
57250,-33.4171,-45.5911,42.5891,255,255,255
57500,-33.5027,-45.7803,42.5505,255,255,255
57750,-33.585,-45.9617,42.5131,255,255,255
58000,-33.6639,-46.1349,42.4769,255,255,255
58250,-33.7394,-46.2999,42.442,255,255,255
58500,-33.8113,-46.4565,42.4085,255,255,255
58750,-33.8795,-46.6048,42.3765,255,255,255
59000,-33.9439,-46.7447,42.3462,255,255,255
59250,-34.0044,-46.8761,42.3175,255,255,255
59500,-34.0609,-46.9988,42.2906,255,255,255
59750,-34.1134,-47.1127,42.2655,255,255,255
60000,-34.1618,-47.2175,42.2422,255,255,255
60250,-34.206,-47.3132,42.2209,255,255,255
60500,-34.246,-47.3995,42.2015,255,255,255
60750,-34.2818,-47.4764,42.1841,255,255,255
61000,-34.3132,-47.5435,42.1688,255,255,255
61250,-34.3401,-47.6008,42.1556,255,255,255
61500,-34.3627,-47.6481,42.1446,255,255,255
61750,-34.3805,-47.6844,42.1404,255,255,255
62000,-34.3934,-47.7094,42.1461,255,255,255
62250,-34.4017,-47.7251,42.1523,255,255,255
62500,-34.4056,-47.7336,42.1493,255,255,255
62750,-34.4054,-47.737,42.1275,255,255,255
63000,-34.4013,-47.7375,42.0774,255,255,255
63250,-34.3936,-47.737,41.9892,255,255,255
63500,-34.3825,-47.737,41.8571,255,255,255
63750,-34.3681,-47.737,41.6856,255,255,255
64000,-34.3509,-47.737,41.4792,255,255,255
64250,-34.331,-47.737,41.2419,255,255,255
64500,-34.309,-47.737,40.9779,255,255,255
64750,-34.2851,-47.737,40.6914,255,255,255
65000,-34.2597,-47.737,40.3865,255,255,255
65250,-34.2332,-47.737,40.0673,255,255,255
65500,-34.2058,-47.737,39.738,255,255,255
65750,-34.1779,-47.737,39.4028,255,255,255
66000,-34.1499,-47.737,39.0658,255,255,255
66250,-34.1221,-47.737,38.7312,255,255,255
66500,-34.0948,-47.737,38.4032,255,255,255
66750,-34.0684,-47.737,38.0858,255,255,255
67000,-34.0433,-47.737,37.7833,255,255,255
67250,-34.0197,-47.737,37.4997,255,255,255
67500,-33.9981,-47.737,37.2393,255,255,255
67750,-33.9787,-47.737,37.0062,255,255,255
68000,-33.962,-47.737,36.8046,255,255,255
68250,-33.9482,-47.737,36.6386,255,255,255
68500,-33.9377,-47.737,36.5123,255,255,255
68750,-33.9309,-47.737,36.43,255,255,255
69000,-33.9281,-47.737,36.3957,255,255,255
69250,-33.928,-47.737,36.395,255,255,255
69500,-33.928,-47.737,36.395,255,255,255
69750,-33.9352,-47.7331,36.3926,255,255,255
70000,-33.9626,-47.7187,36.3831,255,255,255
70250,-34.0094,-47.6944,36.3655,255,255,255
70500,-34.0747,-47.661,36.3393,255,255,255
70750,-34.1576,-47.6195,36.3036,255,255,255
71000,-34.2573,-47.5706,36.2578,255,255,255
71250,-34.3727,-47.5152,36.2012,255,255,255
71500,-34.5029,-47.4541,36.133,255,255,255
71750,-34.6471,-47.3882,36.0525,255,255,255
72000,-34.8042,-47.3183,35.959,255,255,255
72250,-34.9734,-47.2453,35.8518,255,255,255
72500,-35.1538,-47.1699,35.7301,255,255,255
72750,-35.3443,-47.0931,35.5933,255,255,255
73000,-35.5442,-47.0157,35.4406,255,255,255
73250,-35.7524,-46.9385,35.2714,255,255,255
73500,-35.968,-46.8624,35.0848,255,255,255
73750,-36.1901,-46.7882,34.8802,255,255,255
74000,-36.4156,-46.7185,34.6561,255,255,255
74250,-36.6392,-46.6561,34.4113,255,255,255
74500,-36.8593,-46.5998,34.1467,255,255,255
74750,-37.0745,-46.5481,33.8633,255,255,255
75000,-37.2832,-46.4999,33.562,255,255,255
75250,-37.4842,-46.4536,33.244,255,255,255
75500,-37.6758,-46.4081,32.9101,255,255,255
75750,-37.8567,-46.3618,32.5613,255,255,255
76000,-38.0254,-46.3136,32.1986,255,255,255
76250,-38.1804,-46.262,31.823,255,255,255
76500,-38.3203,-46.2057,31.4354,255,255,255
76750,-38.4436,-46.1433,31.0369,255,255,255
77000,-38.5488,-46.0736,30.6284,255,255,255
77250,-38.6346,-45.9951,30.211,255,255,255
77500,-38.7001,-45.9031,29.7869,255,255,255
77750,-38.7476,-45.7907,29.3604,255,255,255
78000,-38.7805,-45.6574,28.9337,255,255,255
78250,-38.802,-45.5034,28.5086,255,255,255
78500,-38.8155,-45.3284,28.0874,255,255,255
78750,-38.8243,-45.1324,27.6719,255,255,255
79000,-38.8317,-44.9154,27.2642,255,255,255
79250,-38.8409,-44.6772,26.8664,255,255,255
79500,-38.8553,-44.4178,26.4804,255,255,255
79750,-38.8782,-44.137,26.1083,255,255,255
80000,-38.9129,-43.8348,25.7522,255,255,255
80250,-38.9626,-43.5111,25.4139,255,255,255
80500,-39.0307,-43.1658,25.0957,255,255,255
80750,-39.1205,-42.7988,24.7995,255,255,255
81000,-39.2383,-42.4133,24.5274,255,255,255
81250,-39.3903,-42.0176,24.2803,255,255,255
81500,-39.5759,-41.6157,24.0574,255,255,255
81750,-39.7943,-41.2117,23.8581,255,255,255
82000,-40.0446,-40.8097,23.6816,255,255,255
82250,-40.326,-40.4135,23.5272,255,255,255
82500,-40.6377,-40.0274,23.3942,255,255,255
82750,-40.9788,-39.6552,23.2818,255,255,255
83000,-41.3485,-39.3009,23.1894,255,255,255
83250,-41.746,-38.9687,23.1161,255,255,255
83500,-42.1704,-38.6625,23.0614,255,255,255
83750,-42.6208,-38.3864,23.0245,255,255,255
84000,-43.0965,-38.1443,23.0046,255,255,255
84250,-43.5966,-37.9403,23.001,255,255,255
84500,-44.1172,-37.7781,23.012,255,255,255
84750,-44.6501,-37.6588,23.0343,255,255,255
85000,-45.1912,-37.5815,23.066,255,255,255
85250,-45.7369,-37.5455,23.1057,255,255,255
85500,-46.2833,-37.55,23.1514,255,255,255
85750,-46.8265,-37.5941,23.2017,255,255,255
86000,-47.3629,-37.677,23.2548,255,255,255
86250,-47.8886,-37.7981,23.309,255,255,255
86500,-48.3998,-37.9564,23.3626,255,255,255
86750,-48.8926,-38.1513,23.414,255,255,255
87000,-49.3634,-38.3818,23.4615,255,255,255
87250,-49.8062,-38.6466,23.5024,255,255,255
87500,-50.2167,-38.9418,23.5348,255,255,255
87750,-50.5963,-39.2631,23.5596,255,255,255
88000,-50.9464,-39.6062,23.5778,255,255,255
88250,-51.2687,-39.9671,23.5904,255,255,255
88500,-51.5647,-40.3414,23.5984,255,255,255
88750,-51.8358,-40.7249,23.6029,255,255,255
89000,-52.0836,-41.1135,23.6048,255,255,255
89250,-52.3096,-41.5028,23.6052,255,255,255
89500,-52.5153,-41.8888,23.605,255,255,255
89750,-52.7023,-42.2687,23.605,255,255,255
90000,-52.8715,-42.643,23.605,255,255,255
90250,-53.024,-43.011,23.605,255,255,255
90500,-53.1606,-43.3716,23.605,255,255,255
90750,-53.2822,-43.724,23.605,255,255,255
91000,-53.3897,-44.0672,23.605,255,255,255
91250,-53.484,-44.4003,23.605,255,255,255
91500,-53.5661,-44.7223,23.605,255,255,255
91750,-53.6368,-45.0325,23.605,255,255,255
92000,-53.697,-45.3298,23.605,255,255,255
92250,-53.7477,-45.6132,23.605,255,255,255
92500,-53.7897,-45.882,23.605,255,255,255
92750,-53.824,-46.1352,23.605,255,255,255
93000,-53.8514,-46.3718,23.605,255,255,255
93250,-53.8729,-46.591,23.605,255,255,255
93500,-53.8896,-46.7913,23.605,255,255,255
93750,-53.9025,-46.9716,23.605,255,255,255
94000,-53.912,-47.1322,23.605,255,255,255
94250,-53.9187,-47.2734,23.605,255,255,255
94500,-53.923,-47.3953,23.605,255,255,255
94750,-53.9253,-47.4982,23.605,255,255,255
95000,-53.9262,-47.5824,23.605,255,255,255
95250,-53.926,-47.6481,23.605,255,255,255
95500,-53.9253,-47.6956,23.605,255,255,255
95750,-53.9245,-47.725,23.605,255,255,255
96000,-53.924,-47.7368,23.605,255,255,255
96250,-53.924,-47.737,23.605,255,255,255
96500,-53.924,-47.737,23.605,255,255,255
96750,-53.924,-47.737,23.605,255,255,255
97000,-53.924,-47.737,23.605,255,255,255
97250,-53.924,-47.737,23.605,255,255,255
