Time [msec],x [m],y [m],z [m],Red,Green,Blue
11750,11.8577,2.5957,18.4315,255,255,255
12000,11.9453,2.4854,18.9845,255,255,255
12250,12.0322,2.376,19.5337,255,255,255
12500,12.1185,2.2674,20.0786,255,255,255
12750,12.204,2.1599,20.6185,255,255,255
13000,12.2886,2.0535,21.1528,255,255,255
13250,12.3723,1.9484,21.6808,255,255,255
13500,12.4549,1.8447,22.202,255,255,255
13750,12.5364,1.7425,22.7156,255,255,255
14000,12.6165,1.642,23.2211,255,255,255
14250,12.6954,1.5433,23.7178,255,255,255
14500,12.7727,1.4466,24.2051,255,255,255
14750,12.8486,1.3518,24.6822,255,255,255
15000,12.9227,1.2593,25.1487,255,255,255
15250,12.9951,1.169,25.6038,255,255,255
15500,13.0655,1.081,26.0469,255,255,255
15750,13.1339,0.9954,26.4772,255,255,255
16000,13.2001,0.9124,26.8943,255,255,255
16250,13.2641,0.832,27.2973,255,255,255
16500,13.3257,0.7545,27.6858,255,255,255
16750,13.3849,0.6799,28.0591,255,255,255
17000,13.4415,0.6085,28.4165,255,255,255
17250,13.4956,0.5403,28.7574,255,255,255
17500,13.5469,0.4754,29.0812,255,255,255
17750,13.5953,0.4142,29.3872,255,255,255
18000,13.6408,0.3566,29.6749,255,255,255
18250,13.6833,0.3028,29.9436,255,255,255
18500,13.7227,0.253,30.1926,255,255,255
18750,13.7589,0.2072,30.4214,255,255,255
19000,13.7917,0.1657,30.6292,255,255,255
19250,13.8211,0.1286,30.8155,255,255,255
19500,13.847,0.096,30.9796,255,255,255
19750,13.8695,0.0688,31.1199,255,255,255
20000,13.8887,0.0474,31.235,255,255,255
20250,13.9042,0.0306,31.3269,255,255,255
20500,13.9156,0.0169,31.3974,255,255,255
20750,13.9224,0.0048,31.4485,255,255,255
21000,13.9242,-0.0071,31.4821,255,255,255
21250,13.9206,-0.0201,31.4999,255,255,255
21500,13.9112,-0.0358,31.5041,255,255,255
21750,13.8955,-0.0555,31.4964,255,255,255
22000,13.873,-0.0806,31.4788,255,255,255
22250,13.8435,-0.1127,31.4532,255,255,255
22500,13.8064,-0.153,31.4214,255,255,255
22750,13.7613,-0.2031,31.3854,255,255,255
23000,13.7077,-0.2644,31.3471,255,255,255
23250,13.6454,-0.3383,31.3084,255,255,255
23500,13.5742,-0.4243,31.2688,255,255,255
23750,13.495,-0.5197,31.2246,255,255,255
24000,13.4078,-0.6243,31.1758,255,255,255
24250,13.3127,-0.7379,31.1226,255,255,255
24500,13.2098,-0.8605,31.065,255,255,255
24750,13.099,-0.9919,31.003,255,255,255
25000,12.9805,-1.1319,30.9369,255,255,255
25250,12.8544,-1.2805,30.8666,255,255,255
25500,12.7206,-1.4375,30.7922,255,255,255
25750,12.5792,-1.6028,30.7139,255,255,255
26000,12.4303,-1.7762,30.6317,255,255,255
26250,12.2739,-1.9577,30.5457,255,255,255
26500,12.1102,-2.1471,30.456,255,255,255
26750,11.9391,-2.3443,30.3626,255,255,255
27000,11.7607,-2.5492,30.2656,255,255,255
27250,11.5751,-2.7616,30.1652,255,255,255
27500,11.3823,-2.9814,30.0615,255,255,255
27750,11.1824,-3.2085,29.9544,255,255,255
28000,10.9754,-3.4428,29.844,255,255,255
28250,10.7615,-3.684,29.7306,255,255,255
28500,10.5406,-3.9322,29.6141,255,255,255
28750,10.3128,-4.1872,29.4946,255,255,255
29000,10.0782,-4.4488,29.3722,255,255,255
29250,9.8368,-4.7169,29.247,255,255,255
29500,9.5887,-4.9915,29.1191,255,255,255
29750,9.3339,-5.2723,28.9886,255,255,255
30000,9.0726,-5.5592,28.8555,255,255,255
30250,8.8047,-5.8522,28.72,255,255,255
30500,8.5303,-6.1511,28.582,255,255,255
30750,8.2495,-6.4557,28.4418,255,255,255
31000,7.9623,-6.766,28.2993,255,255,255
31250,7.6688,-7.0818,28.1547,255,255,255
31500,7.3691,-7.403,28.0081,255,255,255
31750,7.0631,-7.7295,27.8595,255,255,255
32000,6.7511,-8.0611,27.709,255,255,255
32250,6.4329,-8.3977,27.5567,255,255,255
32500,6.1087,-8.7392,27.4026,255,255,255
32750,5.7785,-9.0854,27.247,255,255,255
33000,5.4424,-9.4363,27.0898,255,255,255
33250,5.1005,-9.7917,26.9311,255,255,255
33500,4.7527,-10.1514,26.771,255,255,255
33750,4.3993,-10.5155,26.6097,255,255,255
34000,4.0401,-10.8836,26.4471,255,255,255
34250,3.6753,-11.2558,26.2834,255,255,255
34500,3.305,-11.6318,26.1186,255,255,255
34750,2.9291,-12.0116,25.9529,255,255,255
35000,2.5478,-12.395,25.7863,255,255,255
35250,2.161,-12.7819,25.6189,255,255,255
35500,1.769,-13.1721,25.4508,255,255,255
35750,1.3716,-13.5656,25.282,255,255,255
36000,0.969,-13.9622,25.1127,255,255,255
36250,0.5613,-14.3619,24.9429,255,255,255
36500,0.1484,-14.7643,24.7728,255,255,255
36750,-0.2695,-15.1696,24.6023,255,255,255
37000,-0.6924,-15.5774,24.4317,255,255,255
37250,-1.1203,-15.9877,24.2609,255,255,255
37500,-1.553,-16.4004,24.09,255,255,255
37750,-1.9906,-16.8153,23.9192,255,255,255
38000,-2.4329,-17.2323,23.7485,255,255,255
38250,-2.8799,-17.6514,23.578,255,255,255
38500,-3.3316,-18.0722,23.4078,255,255,255
38750,-3.7879,-18.4948,23.238,255,255,255
39000,-4.2488,-18.919,23.0686,255,255,255
39250,-4.7141,-19.3447,22.8998,255,255,255
39500,-5.1838,-19.7717,22.7316,255,255,255
39750,-5.6579,-20.1999,22.5641,255,255,255
40000,-6.1361,-20.6293,22.3975,255,255,255
40250,-6.6179,-21.0595,22.2322,255,255,255
40500,-7.1031,-21.4906,22.0683,255,255,255
40750,-7.5916,-21.9223,21.9058,255,255,255
41000,-8.083,-22.3546,21.7448,255,255,255
41250,-8.5772,-22.7873,21.5853,255,255,255
41500,-9.0741,-23.2203,21.4274,255,255,255
41750,-9.5735,-23.6535,21.2712,255,255,255
42000,-10.0751,-24.0867,21.1167,255,255,255
42250,-10.5788,-24.5198,20.9639,255,255,255
42500,-11.0844,-24.9527,20.813,255,255,255
42750,-11.5917,-25.3853,20.664,255,255,255
43000,-12.1005,-25.8174,20.5169,255,255,255
43250,-12.6106,-26.2489,20.3718,255,255,255
43500,-13.1219,-26.6797,20.2288,255,255,255
43750,-13.6341,-27.1097,20.0879,255,255,255
44000,-14.1471,-27.5386,19.9492,255,255,255
44250,-14.6606,-27.9665,19.8128,255,255,255
44500,-15.1745,-28.3932,19.6786,255,255,255
44750,-15.6887,-28.8185,19.5468,255,255,255
45000,-16.2028,-29.2423,19.4174,255,255,255
45250,-16.7167,-29.6645,19.2905,255,255,255
45500,-17.2303,-30.085,19.1661,255,255,255
45750,-17.7433,-30.5036,19.0443,255,255,255
46000,-18.2556,-30.9203,18.9252,255,255,255
46250,-18.767,-31.3348,18.8088,255,255,255
46500,-19.2772,-31.7471,18.6951,255,255,255
46750,-19.7861,-32.157,18.5843,255,255,255
47000,-20.2935,-32.5644,18.4763,255,255,255
47250,-20.7992,-32.9693,18.3713,255,255,255
47500,-21.303,-33.3714,18.2693,255,255,255
47750,-21.8045,-33.7706,18.1702,255,255,255
48000,-22.3035,-34.167,18.074,255,255,255
48250,-22.7998,-34.5603,17.9806,255,255,255
48500,-23.2932,-34.9504,17.8901,255,255,255
48750,-23.7834,-35.3372,17.8023,255,255,255
49000,-24.2703,-35.7205,17.7172,255,255,255
49250,-24.7537,-36.1002,17.6349,255,255,255
49500,-25.2333,-36.4763,17.5553,255,255,255
49750,-25.709,-36.8484,17.4782,255,255,255
50000,-26.1804,-37.2167,17.4038,255,255,255
50250,-26.6475,-37.5808,17.332,255,255,255
50500,-27.11,-37.9407,17.2627,255,255,255
50750,-27.5677,-38.2963,17.1959,255,255,255
51000,-28.0204,-38.6473,17.1316,255,255,255
51250,-28.4679,-38.9938,17.0697,255,255,255
51500,-28.9099,-39.3355,17.0102,255,255,255
51750,-29.3463,-39.6723,16.953,255,255,255
52000,-29.7768,-40.0041,16.8982,255,255,255
52250,-30.2012,-40.3308,16.8457,255,255,255
52500,-30.6194,-40.6522,16.7954,255,255,255
52750,-31.0311,-40.9683,16.7474,255,255,255
53000,-31.4362,-41.2788,16.7015,255,255,255
53250,-31.8343,-41.5837,16.6578,255,255,255
53500,-32.2253,-41.8828,16.6162,255,255,255
53750,-32.609,-42.176,16.5767,255,255,255
54000,-32.9851,-42.4631,16.5392,255,255,255
54250,-33.3535,-42.7441,16.5038,255,255,255
54500,-33.714,-43.0188,16.4703,255,255,255
54750,-34.0663,-43.2871,16.4388,255,255,255
55000,-34.4102,-43.5488,16.4092,255,255,255
55250,-34.7455,-43.8038,16.3815,255,255,255
55500,-35.0721,-44.052,16.3555,255,255,255
55750,-35.3897,-44.2934,16.3311,255,255,255
56000,-35.6983,-44.5277,16.3082,255,255,255
56250,-35.9975,-44.7548,16.2868,255,255,255
56500,-36.2874,-44.9746,16.2668,255,255,255
56750,-36.5675,-45.1871,16.2481,255,255,255
57000,-36.8379,-45.392,16.2307,255,255,255
57250,-37.0983,-45.5892,16.2146,255,255,255
57500,-37.3485,-45.7787,16.1997,255,255,255
57750,-37.5883,-45.9603,16.1859,255,255,255
58000,-37.8176,-46.1338,16.1731,255,255,255
58250,-38.0363,-46.2991,16.1615,255,255,255
58500,-38.244,-46.4562,16.1508,255,255,255
58750,-38.4407,-46.6049,16.141,255,255,255
59000,-38.6262,-46.745,16.132,255,255,255
59250,-38.8002,-46.8764,16.1239,255,255,255
59500,-38.9627,-46.9991,16.1166,255,255,255
59750,-39.1134,-47.1129,16.11,255,255,255
60000,-39.2521,-47.2176,16.104,255,255,255
60250,-39.3787,-47.3132,16.0986,255,255,255
60500,-39.493,-47.3994,16.0938,255,255,255
60750,-39.5948,-47.4762,16.0895,255,255,255
61000,-39.6839,-47.5431,16.0862,255,255,255
61250,-39.7604,-47.6001,16.0836,255,255,255
61500,-39.8242,-47.6474,16.0819,255,255,255
61750,-39.8753,-47.6848,16.081,255,255,255
62000,-39.9138,-47.7123,16.0809,255,255,255
62250,-39.9325,-47.7301,16.0764,255,255,255
62500,-39.9431,-47.7392,16.0855,255,255,255
62750,-39.9407,-47.7422,16.1285,255,255,255
63000,-39.925,-47.7413,16.2288,255,255,255
63250,-39.8957,-47.7388,16.4097,255,255,255
63500,-39.8526,-47.737,16.6943,255,255,255
63750,-39.796,-47.737,17.0883,255,255,255
64000,-39.7278,-47.737,17.5634,255,255,255
64250,-39.6492,-47.737,18.1095,255,255,255
64500,-39.5618,-47.737,18.7172,255,255,255
64750,-39.4669,-47.737,19.3768,255,255,255
65000,-39.3659,-47.737,20.0788,255,255,255
65250,-39.2601,-47.737,20.8136,255,255,255
65500,-39.1509,-47.737,21.5716,255,255,255
65750,-39.0398,-47.737,22.3432,255,255,255
66000,-38.9281,-47.737,23.119,255,255,255
66250,-38.8171,-47.737,23.8893,255,255,255
66500,-38.7083,-47.737,24.6446,255,255,255
66750,-38.603,-47.737,25.3753,255,255,255
67000,-38.5026,-47.737,26.0718,255,255,255
67250,-38.4086,-47.737,26.7246,255,255,255
67500,-38.3222,-47.737,27.3241,255,255,255
67750,-38.2448,-47.737,27.8607,255,255,255
68000,-38.1779,-47.737,28.325,255,255,255
68250,-38.1228,-47.737,28.7072,255,255,255
68500,-38.0809,-47.737,28.9979,255,255,255
68750,-38.0536,-47.737,29.1874,255,255,255
69000,-38.0422,-47.737,29.2663,255,255,255
69250,-38.042,-47.737,29.268,255,255,255
69500,-38.042,-47.737,29.268,255,255,255
69750,-38.0418,-47.7361,29.2606,255,255,255
70000,-38.0404,-47.7326,29.2324,255,255,255
70250,-38.0371,-47.7258,29.1839,255,255,255
70500,-38.0312,-47.7152,29.1156,255,255,255
70750,-38.0216,-47.7005,29.0282,255,255,255
71000,-38.0078,-47.681,28.9224,255,255,255
71250,-37.9888,-47.6563,28.7989,255,255,255
71500,-37.9639,-47.6259,28.6582,255,255,255
71750,-37.9323,-47.5893,28.5011,255,255,255
72000,-37.8931,-47.5461,28.3282,255,255,255
72250,-37.8456,-47.4956,28.1401,255,255,255
72500,-37.7889,-47.4375,27.9376,255,255,255
72750,-37.7223,-47.3712,27.7213,255,255,255
73000,-37.645,-47.2962,27.4918,255,255,255
73250,-37.5561,-47.2121,27.2498,255,255,255
73500,-37.4535,-47.1177,26.9968,255,255,255
73750,-37.3352,-47.011,26.7356,255,255,255
74000,-37.2026,-46.8902,26.4685,255,255,255
74250,-37.057,-46.7536,26.1974,255,255,255
74500,-36.9,-46.5998,25.9246,255,255,255
74750,-36.733,-46.4269,25.6522,255,255,255
75000,-36.5574,-46.2334,25.3822,255,255,255
75250,-36.3748,-46.0177,25.1168,255,255,255
75500,-36.1865,-45.778,24.8582,255,255,255
75750,-35.994,-45.5127,24.6083,255,255,255
76000,-35.7987,-45.2203,24.3694,255,255,255
76250,-35.6022,-44.899,24.1435,255,255,255
76500,-35.4059,-44.5472,23.9328,255,255,255
76750,-35.2134,-44.1621,23.7401,255,255,255
77000,-35.0318,-43.7422,23.5681,255,255,255
77250,-34.865,-43.2902,23.4176,255,255,255
77500,-34.7167,-42.8087,23.2895,255,255,255
77750,-34.5907,-42.3004,23.1845,255,255,255
78000,-34.4909,-41.7679,23.1032,255,255,255
78250,-34.4211,-41.2139,23.0467,255,255,255
78500,-34.385,-40.6411,23.0155,255,255,255
78750,-34.3864,-40.0522,23.0104,255,255,255
79000,-34.4292,-39.4497,23.0323,255,255,255
79250,-34.5171,-38.8364,23.082,255,255,255
79500,-34.6539,-38.215,23.16,255,255,255
79750,-34.8442,-37.591,23.2667,255,255,255
80000,-35.0897,-36.9736,23.4003,255,255,255
80250,-35.3881,-36.3675,23.5588,255,255,255
80500,-35.7372,-35.7771,23.7404,255,255,255
80750,-36.1346,-35.207,23.9433,255,255,255
81000,-36.5781,-34.6618,24.1656,255,255,255
81250,-37.0654,-34.146,24.4056,255,255,255
81500,-37.5943,-33.6642,24.6613,255,255,255
81750,-38.1623,-33.2208,24.9309,255,255,255
82000,-38.7674,-32.8205,25.2126,255,255,255
82250,-39.407,-32.4677,25.5045,255,255,255
82500,-40.0791,-32.1671,25.8048,255,255,255
82750,-40.7783,-31.9228,26.111,255,255,255
83000,-41.4959,-31.7353,26.4198,255,255,255
83250,-42.2278,-31.6031,26.7294,255,255,255
83500,-42.9699,-31.5245,27.0382,255,255,255
83750,-43.7182,-31.4979,27.3444,255,255,255
84000,-44.4687,-31.5217,27.6463,255,255,255
84250,-45.2174,-31.5942,27.9422,255,255,255
84500,-45.9601,-31.714,28.2303,255,255,255
84750,-46.6929,-31.8792,28.5088,255,255,255
85000,-47.4118,-32.0884,28.7762,255,255,255
85250,-48.1126,-32.3399,29.0306,255,255,255
85500,-48.7914,-32.632,29.2703,255,255,255
85750,-49.445,-32.9611,29.4935,255,255,255
86000,-50.0733,-33.3208,29.699,255,255,255
86250,-50.6761,-33.7082,29.8866,255,255,255
86500,-51.2535,-34.1204,30.0561,255,255,255
86750,-51.8054,-34.5548,30.2073,255,255,255
87000,-52.3316,-35.0084,30.3398,255,255,255
87250,-52.8322,-35.4784,30.4535,255,255,255
87500,-53.3071,-35.962,30.5482,255,255,255
87750,-53.7562,-36.4565,30.6235,255,255,255
88000,-54.1794,-36.9589,30.6793,255,255,255
88250,-54.5768,-37.4664,30.7153,255,255,255
88500,-54.9482,-37.9763,30.7313,255,255,255
88750,-55.2931,-38.4865,30.7339,255,255,255
89000,-55.6114,-38.9964,30.7356,255,255,255
89250,-55.9042,-39.5046,30.7368,255,255,255
89500,-56.1724,-40.0096,30.7375,255,255,255
89750,-56.4172,-40.5099,30.7379,255,255,255
90000,-56.6395,-41.0042,30.7379,255,255,255
90250,-56.8404,-41.491,30.7376,255,255,255
90500,-57.0211,-41.9687,30.7371,255,255,255
90750,-57.1824,-42.436,30.7364,255,255,255
91000,-57.3256,-42.8914,30.7357,255,255,255
91250,-57.4515,-43.3335,30.7348,255,255,255
91500,-57.5614,-43.7608,30.734,255,255,255
91750,-57.6562,-44.1718,30.7333,255,255,255
92000,-57.737,-44.5651,30.7326,255,255,255
92250,-57.8048,-44.9392,30.7322,255,255,255
92500,-57.8607,-45.2927,30.732,255,255,255
92750,-57.9064,-45.6238,30.732,255,255,255
93000,-57.944,-45.9311,30.732,255,255,255
93250,-57.9744,-46.2144,30.732,255,255,255
93500,-57.9981,-46.4738,30.732,255,255,255
93750,-58.016,-46.7092,30.732,255,255,255
94000,-58.0288,-46.9205,30.732,255,255,255
94250,-58.0373,-47.1077,30.732,255,255,255
94500,-58.0422,-47.2706,30.732,255,255,255
94750,-58.0443,-47.4093,30.732,255,255,255
95000,-58.0442,-47.5237,30.732,255,255,255
95250,-58.0429,-47.6137,30.732,255,255,255
95500,-58.0409,-47.6792,30.732,255,255,255
95750,-58.039,-47.7202,30.732,255,255,255
96000,-58.038,-47.7367,30.732,255,255,255
96250,-58.038,-47.737,30.732,255,255,255
96500,-58.038,-47.737,30.732,255,255,255
96750,-58.038,-47.737,30.732,255,255,255
97000,-58.038,-47.737,30.732,255,255,255
97250,-58.038,-47.737,30.732,255,255,255
97500,-58.038,-47.737,30.732,255,255,255
97750,-58.038,-47.737,30.732,255,255,255
98000,-58.038,-47.737,30.732,255,255,255
98250,-58.038,-47.737,30.732,255,255,255
98500,-58.038,-47.737,30.732,255,255,255
98750,-58.038,-47.737,30.732,255,255,255
99000,-58.038,-47.737,30.732,255,255,255
99250,-58.038,-47.737,30.732,255,255,255
99500,-58.038,-47.737,30.732,255,255,255
99750,-58.038,-47.737,30.732,255,255,255
100000,-58.038,-47.737,30.732,255,255,255
100250,-58.038,-47.737,30.732,255,255,255
100500,-58.038,-47.737,30.732,255,255,255
100750,-58.038,-47.737,30.732,255,255,255
101000,-58.038,-47.737,30.732,255,255,255
101250,-58.038,-47.737,30.732,255,255,255
101500,-58.038,-47.737,30.732,255,255,255
101750,-58.038,-47.737,30.732,255,255,255
102000,-58.038,-47.737,30.732,255,255,255
102250,-58.038,-47.737,30.732,255,255,255
102500,-58.038,-47.737,30.732,255,255,255
102750,-58.038,-47.737,30.732,255,255,255
103000,-58.038,-47.737,30.732,255,255,255
103250,-58.038,-47.737,30.732,255,255,255
103500,-58.038,-47.737,30.732,255,255,255
103750,-58.038,-47.737,30.732,255,255,255
104000,-58.038,-47.737,30.732,255,255,255
104250,-58.038,-47.737,30.732,255,255,255
104500,-58.038,-47.737,30.732,255,255,255
104750,-58.038,-47.737,30.732,255,255,255
105000,-58.038,-47.737,30.732,255,255,255
105250,-58.038,-47.737,30.732,255,255,255
105500,-58.038,-47.737,30.732,255,255,255
105750,-58.038,-47.737,30.732,255,255,255
106000,-58.038,-47.737,30.732,255,255,255
106250,-58.038,-47.737,30.732,255,255,255
106500,-58.038,-47.737,30.732,255,255,255
106750,-58.038,-47.737,30.732,255,255,255
107000,-58.038,-47.737,30.732,255,255,255
107250,-58.038,-47.737,30.732,255,255,255
107500,-58.038,-47.737,30.732,255,255,255
107750,-58.038,-47.737,30.732,255,255,255
108000,-58.038,-47.737,30.732,255,255,255
108250,-58.038,-47.737,30.732,255,255,255
108500,-58.038,-47.737,30.732,255,255,255
108750,-58.038,-47.737,30.732,255,255,255
109000,-58.038,-47.737,30.732,255,255,255
109250,-58.038,-47.737,30.732,255,255,255
109500,-58.038,-47.737,30.732,255,255,255
109750,-58.038,-47.737,30.732,255,255,255
110000,-58.038,-47.737,30.732,255,255,255
110250,-58.038,-47.737,30.732,255,255,255
110500,-58.038,-47.737,30.732,255,255,255
110750,-58.038,-47.737,30.732,255,255,255
111000,-58.038,-47.737,30.732,255,255,255
111250,-58.038,-47.737,30.732,255,255,255
111500,-58.038,-47.737,30.732,255,255,255
111750,-58.038,-47.737,30.732,255,255,255
112000,-58.038,-47.737,30.732,255,255,255
112250,-58.038,-47.737,30.732,255,255,255
112500,-58.038,-47.737,30.732,255,255,255
112750,-58.038,-47.737,30.732,255,255,255
113000,-58.038,-47.737,30.732,255,255,255
113250,-58.038,-47.737,30.732,255,255,255
113500,-58.038,-47.737,30.732,255,255,255
113750,-58.038,-47.737,30.732,255,255,255
114000,-58.038,-47.737,30.732,255,255,255
114250,-58.038,-47.737,30.732,255,255,255
114500,-58.038,-47.737,30.732,255,255,255
114750,-58.038,-47.737,30.732,255,255,255
115000,-58.038,-47.737,30.732,255,255,255
115250,-58.038,-47.737,30.732,255,255,255
115500,-58.038,-47.737,30.732,255,255,255
115750,-58.038,-47.737,30.732,255,255,255
116000,-58.038,-47.737,30.732,255,255,255
116250,-58.038,-47.737,30.732,255,255,255
116500,-58.038,-47.737,30.732,255,255,255
116750,-58.038,-47.737,30.732,255,255,255
117000,-58.038,-47.737,30.732,255,255,255
117250,-58.038,-47.737,30.732,255,255,255
117500,-58.038,-47.737,30.732,255,255,255
117750,-58.038,-47.737,30.732,255,255,255
118000,-58.038,-47.737,30.732,255,255,255
118250,-58.038,-47.737,30.732,255,255,255
118500,-58.038,-47.737,30.732,255,255,255
118750,-58.038,-47.737,30.732,255,255,255
119000,-58.038,-47.737,30.732,255,255,255
119250,-58.038,-47.737,30.732,255,255,255
119500,-58.038,-47.737,30.732,255,255,255
119750,-58.038,-47.737,30.732,255,255,255
120000,-58.038,-47.737,30.732,255,255,255
120250,-58.038,-47.737,30.732,255,255,255
120500,-58.038,-47.737,30.732,255,255,255
120750,-58.038,-47.737,30.732,255,255,255
121000,-58.038,-47.737,30.732,255,255,255
121250,-58.038,-47.737,30.732,255,255,255
121500,-58.038,-47.737,30.732,255,255,255
121750,-58.038,-47.737,30.732,255,255,255
122000,-58.038,-47.737,30.732,255,255,255
122250,-58.038,-47.737,30.732,255,255,255
122500,-58.038,-47.737,30.732,255,255,255
122750,-58.038,-47.737,30.732,255,255,255
123000,-58.038,-47.737,30.732,255,255,255
123250,-58.038,-47.737,30.732,255,255,255
123500,-58.038,-47.737,30.732,255,255,255
123750,-58.038,-47.737,30.732,255,255,255
124000,-58.038,-47.737,30.732,255,255,255
124250,-58.038,-47.737,30.732,255,255,255
124500,-58.038,-47.737,30.732,255,255,255
124750,-58.038,-47.737,30.732,255,255,255
125000,-58.038,-47.737,30.732,255,255,255
125250,-58.038,-47.737,30.732,255,255,255
125500,-58.038,-47.737,30.732,255,255,255
125750,-58.038,-47.737,30.732,255,255,255
126000,-58.038,-47.737,30.732,255,255,255
126250,-58.038,-47.737,30.732,255,255,255
126500,-58.038,-47.737,30.732,255,255,255
126750,-58.038,-47.737,30.732,255,255,255
127000,-58.038,-47.737,30.732,255,255,255
127250,-58.038,-47.737,30.732,255,255,255
127500,-58.038,-47.737,30.732,255,255,255
127750,-58.038,-47.737,30.732,255,255,255
128000,-58.038,-47.737,30.732,255,255,255
128250,-58.038,-47.737,30.732,255,255,255
128500,-58.038,-47.737,30.732,255,255,255
128750,-58.038,-47.737,30.732,255,255,255
129000,-58.038,-47.737,30.732,255,255,255
129250,-58.038,-47.737,30.732,255,255,255
129500,-58.038,-47.737,30.732,255,255,255
129750,-58.038,-47.737,30.732,255,255,255
130000,-58.038,-47.737,30.732,255,255,255
130250,-58.038,-47.737,30.732,255,255,255
130500,-58.038,-47.737,30.732,255,255,255
130750,-58.038,-47.737,30.732,255,255,255
131000,-58.038,-47.737,30.732,255,255,255
131250,-58.038,-47.737,30.732,255,255,255
131500,-58.038,-47.737,30.732,255,255,255
131750,-58.038,-47.737,30.732,255,255,255
132000,-58.038,-47.737,30.732,255,255,255
132250,-58.038,-47.737,30.732,255,255,255
132500,-58.038,-47.737,30.732,255,255,255
132750,-58.038,-47.737,30.732,255,255,255
133000,-58.038,-47.737,30.732,255,255,255
133250,-58.038,-47.737,30.732,255,255,255
133500,-58.038,-47.737,30.732,255,255,255
133750,-58.038,-47.737,30.732,255,255,255
134000,-58.038,-47.737,30.732,255,255,255
134250,-58.038,-47.737,30.732,255,255,255
134500,-58.038,-47.737,30.732,255,255,255
134750,-58.038,-47.737,30.732,255,255,255
135000,-58.038,-47.737,30.732,255,255,255
135250,-58.038,-47.737,30.732,255,255,255
135500,-58.038,-47.737,30.732,255,255,255
135750,-58.038,-47.737,30.732,255,255,255
136000,-58.038,-47.737,30.732,255,255,255
136250,-58.038,-47.737,30.732,255,255,255
136500,-58.038,-47.737,30.732,255,255,255
136750,-58.038,-47.737,30.732,255,255,255
137000,-58.038,-47.737,30.732,255,255,255
137250,-58.038,-47.737,30.732,255,255,255
137500,-58.038,-47.737,30.732,255,255,255
137750,-58.038,-47.737,30.732,255,255,255
138000,-58.038,-47.737,30.732,255,255,255
138250,-58.038,-47.737,30.732,255,255,255
138500,-58.038,-47.737,30.732,255,255,255
138750,-58.038,-47.737,30.732,255,255,255
139000,-58.038,-47.737,30.732,255,255,255
139250,-58.038,-47.737,30.732,255,255,255
139500,-58.038,-47.737,30.732,255,255,255
139750,-58.038,-47.737,30.732,255,255,255
140000,-58.038,-47.737,30.732,255,255,255
140250,-58.038,-47.737,30.732,255,255,255
140500,-58.038,-47.737,30.732,255,255,255
140750,-58.038,-47.737,30.732,255,255,255
141000,-58.038,-47.737,30.732,255,255,255
141250,-58.038,-47.737,30.732,255,255,255
141500,-58.038,-47.737,30.732,255,255,255
141750,-58.038,-47.737,30.732,255,255,255
142000,-58.038,-47.737,30.732,255,255,255
142250,-58.038,-47.737,30.732,255,255,255
142500,-58.038,-47.737,30.732,255,255,255
142750,-58.038,-47.737,30.732,255,255,255
143000,-58.038,-47.737,30.732,255,255,255
