Time [msec],x [m],y [m],z [m],Red,Green,Blue
12500,-6.4366,0.2618,11.9171,255,255,255
12750,-6.5216,0.2494,12.2374,255,255,255
13000,-6.6057,0.2371,12.5545,255,255,255
13250,-6.6888,0.225,12.8678,255,255,255
13500,-6.7709,0.213,13.1771,255,255,255
13750,-6.8518,0.2012,13.4818,255,255,255
14000,-6.9314,0.1896,13.7818,255,255,255
14250,-7.0096,0.1782,14.0765,255,255,255
14500,-7.0863,0.167,14.3656,255,255,255
14750,-7.1615,0.1561,14.6488,255,255,255
15000,-7.235,0.1453,14.9256,255,255,255
15250,-7.3067,0.1349,15.1956,255,255,255
15500,-7.3765,0.1247,15.4585,255,255,255
15750,-7.4443,0.1148,15.714,255,255,255
16000,-7.5101,0.1052,15.9615,255,255,255
16250,-7.5737,0.096,16.2008,255,255,255
16500,-7.635,0.0871,16.4314,255,255,255
16750,-7.6939,0.0785,16.653,255,255,255
17000,-7.7503,0.0704,16.8651,255,255,255
17250,-7.8041,0.0626,17.0675,255,255,255
17500,-7.8552,0.0552,17.2597,255,255,255
17750,-7.9035,0.0482,17.4414,255,255,255
18000,-7.9488,0.0416,17.6122,255,255,255
18250,-7.9911,0.0355,17.7717,255,255,255
18500,-8.0302,0.0298,17.9196,255,255,255
18750,-8.0661,0.0245,18.0554,255,255,255
19000,-8.0986,0.0197,18.1788,255,255,255
19250,-8.1276,0.0154,18.2895,255,255,255
19500,-8.1531,0.0116,18.3869,255,255,255
19750,-8.1735,0.0092,18.4693,255,255,255
20000,-8.1873,0.0093,18.5345,255,255,255
20250,-8.1964,0.0107,18.5847,255,255,255
20500,-8.2029,0.012,18.6219,255,255,255
20750,-8.2088,0.0119,18.6484,255,255,255
21000,-8.216,0.0091,18.6662,255,255,255
21250,-8.2266,0.0023,18.6775,255,255,255
21500,-8.2424,-0.0098,18.6844,255,255,255
21750,-8.2656,-0.0284,18.689,255,255,255
22000,-8.2981,-0.055,18.6935,255,255,255
22250,-8.3419,-0.0908,18.7,255,255,255
22500,-8.399,-0.1371,18.7107,255,255,255
22750,-8.47,-0.1943,18.726,255,255,255
23000,-8.553,-0.2612,18.7441,255,255,255
23250,-8.648,-0.3377,18.7649,255,255,255
23500,-8.7546,-0.4236,18.7884,255,255,255
23750,-8.8726,-0.5188,18.8146,255,255,255
24000,-9.002,-0.6232,18.8435,255,255,255
24250,-9.1423,-0.7366,18.8751,255,255,255
24500,-9.2935,-0.8591,18.9095,255,255,255
24750,-9.4554,-0.9903,18.9465,255,255,255
25000,-9.6278,-1.1303,18.9863,255,255,255
25250,-9.8104,-1.2789,19.0288,255,255,255
25500,-10.003,-1.4359,19.074,255,255,255
25750,-10.2056,-1.6013,19.122,255,255,255
26000,-10.4177,-1.7749,19.1727,255,255,255
26250,-10.6394,-1.9566,19.2261,255,255,255
26500,-10.8703,-2.1464,19.2823,255,255,255
26750,-11.1103,-2.3439,19.3413,255,255,255
27000,-11.3593,-2.5491,19.4034,255,255,255
27250,-11.6171,-2.7618,19.4685,255,255,255
27500,-11.8833,-2.9819,19.5367,255,255,255
27750,-12.158,-3.2093,19.6078,255,255,255
28000,-12.4407,-3.4438,19.682,255,255,255
28250,-12.7314,-3.6853,19.7591,255,255,255
28500,-13.0297,-3.9336,19.8392,255,255,255
28750,-13.3355,-4.1888,19.9221,255,255,255
29000,-13.6486,-4.4506,20.008,255,255,255
29250,-13.9688,-4.7189,20.0968,255,255,255
29500,-14.2958,-4.9935,20.1884,255,255,255
29750,-14.6294,-5.2744,20.2829,255,255,255
30000,-14.9695,-5.5615,20.3802,255,255,255
30250,-15.3158,-5.8546,20.4803,255,255,255
30500,-15.668,-6.1535,20.5832,255,255,255
30750,-16.0261,-6.4582,20.6889,255,255,255
31000,-16.3897,-6.7685,20.7973,255,255,255
31250,-16.7587,-7.0844,20.9084,255,255,255
31500,-17.1328,-7.4056,21.0223,255,255,255
31750,-17.5119,-7.732,21.1388,255,255,255
32000,-17.8957,-8.0636,21.258,255,255,255
32250,-18.284,-8.4002,21.3799,255,255,255
32500,-18.6766,-8.7417,21.5043,255,255,255
32750,-19.0733,-9.0879,21.6314,255,255,255
33000,-19.4739,-9.4387,21.7611,255,255,255
33250,-19.8781,-9.7941,21.8933,255,255,255
33500,-20.2858,-10.1538,22.0281,255,255,255
33750,-20.6968,-10.5177,22.1654,255,255,255
34000,-21.1107,-10.8858,22.3052,255,255,255
34250,-21.5275,-11.2579,22.4475,255,255,255
34500,-21.9469,-11.6338,22.5923,255,255,255
34750,-22.3686,-12.0135,22.7396,255,255,255
35000,-22.7926,-12.3969,22.8892,255,255,255
35250,-23.2185,-12.7837,23.0413,255,255,255
35500,-23.6461,-13.1738,23.1957,255,255,255
35750,-24.0753,-13.5673,23.3525,255,255,255
36000,-24.5058,-13.9638,23.5117,255,255,255
36250,-24.9375,-14.3634,23.6732,255,255,255
36500,-25.37,-14.7658,23.837,255,255,255
36750,-25.8033,-15.1709,24.0031,255,255,255
37000,-26.237,-15.5787,24.1715,255,255,255
37250,-26.671,-15.9889,24.3421,255,255,255
37500,-27.105,-16.4015,24.515,255,255,255
37750,-27.5389,-16.8164,24.69,255,255,255
38000,-27.9724,-17.2334,24.8673,255,255,255
38250,-28.4054,-17.6523,25.0467,255,255,255
38500,-28.8375,-18.0731,25.2283,255,255,255
38750,-29.2685,-18.4957,25.4118,255,255,255
39000,-29.698,-18.9198,25.5969,255,255,255
39250,-30.1259,-19.3454,25.7835,255,255,255
39500,-30.552,-19.7723,25.9714,255,255,255
39750,-30.9764,-20.2004,26.1606,255,255,255
40000,-31.3989,-20.6296,26.351,255,255,255
40250,-31.8194,-21.0597,26.5426,255,255,255
40500,-32.2378,-21.4906,26.7351,255,255,255
40750,-32.6541,-21.9223,26.9285,255,255,255
41000,-33.0682,-22.3545,27.1228,255,255,255
41250,-33.4799,-22.7871,27.3178,255,255,255
41500,-33.8893,-23.2201,27.5135,255,255,255
41750,-34.2961,-23.6532,27.7097,255,255,255
42000,-34.7003,-24.0864,27.9064,255,255,255
42250,-35.1018,-24.5195,28.1035,255,255,255
42500,-35.5005,-24.9524,28.3008,255,255,255
42750,-35.8964,-25.385,28.4983,255,255,255
43000,-36.2893,-25.8171,28.6959,255,255,255
43250,-36.6792,-26.2487,28.8936,255,255,255
43500,-37.0659,-26.6796,29.0911,255,255,255
43750,-37.4494,-27.1096,29.2885,255,255,255
44000,-37.8296,-27.5387,29.4856,255,255,255
44250,-38.2064,-27.9667,29.6823,255,255,255
44500,-38.5797,-28.3934,29.8786,255,255,255
44750,-38.9494,-28.8188,30.0744,255,255,255
45000,-39.3154,-29.2428,30.2695,255,255,255
45250,-39.6777,-29.6652,30.4639,255,255,255
45500,-40.0361,-30.0858,30.6575,255,255,255
45750,-40.3906,-30.5046,30.8501,255,255,255
46000,-40.7411,-30.9215,31.0418,255,255,255
46250,-41.0874,-31.3362,31.2324,255,255,255
46500,-41.4295,-31.7487,31.4218,255,255,255
46750,-41.7673,-32.1588,31.61,255,255,255
47000,-42.1008,-32.5665,31.7967,255,255,255
47250,-42.4297,-32.9715,31.9821,255,255,255
47500,-42.7541,-33.3738,32.1658,255,255,255
47750,-43.0739,-33.7733,32.348,255,255,255
48000,-43.3889,-34.1697,32.5284,255,255,255
48250,-43.699,-34.5631,32.707,255,255,255
48500,-44.0043,-34.9532,32.8836,255,255,255
48750,-44.3045,-35.3399,33.0583,255,255,255
49000,-44.5996,-35.7231,33.2309,255,255,255
49250,-44.8895,-36.1027,33.4013,255,255,255
49500,-45.1742,-36.4785,33.5694,255,255,255
49750,-45.4534,-36.8505,33.7352,255,255,255
50000,-45.7272,-37.2185,33.8985,255,255,255
50250,-45.9955,-37.5823,34.0593,255,255,255
50500,-46.2583,-37.9419,34.2174,255,255,255
50750,-46.5162,-38.2972,34.3729,255,255,255
51000,-46.769,-38.648,34.5259,255,255,255
51250,-47.0169,-38.9942,34.6761,255,255,255
51500,-47.2597,-39.3358,34.8237,255,255,255
51750,-47.4974,-39.6725,34.9686,255,255,255
52000,-47.7301,-40.0042,35.1107,255,255,255
52250,-47.9578,-40.3308,35.25,255,255,255
52500,-48.1803,-40.6522,35.3865,255,255,255
52750,-48.3977,-40.9682,35.5202,255,255,255
53000,-48.61,-41.2787,35.6511,255,255,255
53250,-48.8172,-41.5837,35.779,255,255,255
53500,-49.0192,-41.8828,35.904,255,255,255
53750,-49.2161,-42.1761,36.0261,255,255,255
54000,-49.4078,-42.4633,36.1452,255,255,255
54250,-49.5943,-42.7445,36.2613,255,255,255
54500,-49.7756,-43.0193,36.3743,255,255,255
54750,-49.9517,-43.2877,36.4843,255,255,255
55000,-50.1226,-43.5496,36.5911,255,255,255
55250,-50.2882,-43.8048,36.6949,255,255,255
55500,-50.4485,-44.0533,36.7955,255,255,255
55750,-50.6036,-44.2947,36.8928,255,255,255
56000,-50.7534,-44.5292,36.987,255,255,255
56250,-50.8979,-44.7564,37.0779,255,255,255
56500,-51.0371,-44.9763,37.1656,255,255,255
56750,-51.1709,-45.1888,37.2499,255,255,255
57000,-51.2994,-45.3937,37.3309,255,255,255
57250,-51.4226,-45.5909,37.4086,255,255,255
57500,-51.5403,-45.7802,37.4828,255,255,255
57750,-51.6527,-45.9616,37.5536,255,255,255
58000,-51.7597,-46.1348,37.621,255,255,255
58250,-51.8612,-46.2999,37.6848,255,255,255
58500,-51.9574,-46.4565,37.7452,255,255,255
58750,-52.0477,-46.6044,37.8023,255,255,255
59000,-52.1314,-46.7428,37.8564,255,255,255
59250,-52.2088,-46.8719,37.9076,255,255,255
59500,-52.28,-46.9917,37.9555,255,255,255
59750,-52.3452,-47.1023,38.0001,255,255,255
60000,-52.4046,-47.2038,38.0413,255,255,255
60250,-52.4585,-47.2962,38.079,255,255,255
60500,-52.5069,-47.3796,38.1129,255,255,255
60750,-52.5501,-47.4541,38.1429,255,255,255
61000,-52.5883,-47.5197,38.169,255,255,255
61250,-52.6216,-47.5766,38.1909,255,255,255
61500,-52.6503,-47.6247,38.2086,255,255,255
61750,-52.6746,-47.6641,38.2219,255,255,255
62000,-52.6946,-47.695,38.2307,255,255,255
62250,-52.7105,-47.7174,38.2348,255,255,255
62500,-52.7226,-47.7313,38.2341,255,255,255
62750,-52.7309,-47.7369,38.2284,255,255,255
63000,-52.7405,-47.737,38.2141,255,255,255
63250,-52.7597,-47.737,38.1848,255,255,255
63500,-52.7878,-47.737,38.1418,255,255,255
63750,-52.8239,-47.737,38.0863,255,255,255
64000,-52.8672,-47.737,38.0198,255,255,255
64250,-52.9169,-47.737,37.9436,255,255,255
64500,-52.9721,-47.737,37.8589,255,255,255
64750,-53.0318,-47.737,37.767,255,255,255
65000,-53.0954,-47.737,37.6694,255,255,255
65250,-53.1618,-47.737,37.5672,255,255,255
65500,-53.2303,-47.737,37.4619,255,255,255
65750,-53.3,-47.737,37.3548,255,255,255
66000,-53.37,-47.737,37.2472,255,255,255
66250,-53.4395,-47.737,37.1403,255,255,255
66500,-53.5076,-47.737,37.0356,255,255,255
66750,-53.5734,-47.737,36.9343,255,255,255
67000,-53.6362,-47.737,36.8377,255,255,255
67250,-53.695,-47.737,36.7473,255,255,255
67500,-53.749,-47.737,36.6642,255,255,255
67750,-53.7973,-47.737,36.5899,255,255,255
68000,-53.8391,-47.737,36.5256,255,255,255
68250,-53.8735,-47.737,36.4726,255,255,255
68500,-53.8997,-47.737,36.4324,255,255,255
68750,-53.9167,-47.737,36.4062,255,255,255
69000,-53.9238,-47.737,36.3952,255,255,255
69250,-53.924,-47.737,36.395,255,255,255
69500,-53.924,-47.737,36.395,255,255,255
69750,-53.9176,-47.744,36.3988,255,255,255
70000,-53.8927,-47.7704,36.4129,255,255,255
70250,-53.8491,-47.8152,36.436,255,255,255
70500,-53.7864,-47.8771,36.467,255,255,255
70750,-53.7045,-47.9551,36.5044,255,255,255
71000,-53.6032,-48.0478,36.5471,255,255,255
71250,-53.4823,-48.1541,36.5938,255,255,255
71500,-53.3417,-48.2727,36.6431,255,255,255
71750,-53.1811,-48.4023,36.6938,255,255,255
72000,-53.0004,-48.5419,36.7446,255,255,255
72250,-52.7994,-48.6902,36.7942,255,255,255
72500,-52.578,-48.8459,36.8414,255,255,255
72750,-52.3358,-49.0078,36.8848,255,255,255
73000,-52.0728,-49.1748,36.9232,255,255,255
73250,-51.7888,-49.3455,36.9553,255,255,255
73500,-51.4836,-49.5189,36.9797,255,255,255
73750,-51.157,-49.6936,36.9953,255,255,255
74000,-50.8093,-49.8647,36.999,255,255,255
74250,-50.4427,-50.0247,36.9865,255,255,255
74500,-50.0599,-50.1728,36.9571,255,255,255
74750,-49.6635,-50.3088,36.9103,255,255,255
75000,-49.2562,-50.4321,36.8452,255,255,255
75250,-48.8406,-50.5425,36.7614,255,255,255
75500,-48.4194,-50.6395,36.6582,255,255,255
75750,-47.9952,-50.7227,36.5349,255,255,255
76000,-47.5706,-50.7917,36.3908,255,255,255
76250,-47.1483,-50.8461,36.2254,255,255,255
76500,-46.731,-50.8854,36.0381,255,255,255
76750,-46.3212,-50.9094,35.8281,255,255,255
77000,-45.9216,-50.9176,35.5948,255,255,255
77250,-45.5349,-50.9095,35.3376,255,255,255
77500,-45.1637,-50.8848,35.0558,255,255,255
77750,-44.8112,-50.8456,34.7501,255,255,255
78000,-44.4798,-50.7977,34.4236,255,255,255
78250,-44.1697,-50.7444,34.0781,255,255,255
78500,-43.8809,-50.6884,33.7155,255,255,255
78750,-43.6135,-50.6328,33.3376,255,255,255
79000,-43.3677,-50.5804,32.9464,255,255,255
79250,-43.1434,-50.5342,32.5436,255,255,255
79500,-42.9409,-50.4971,32.1311,255,255,255
79750,-42.7595,-50.4727,31.7111,255,255,255
80000,-42.5962,-50.4635,31.2862,255,255,255
80250,-42.4482,-50.4701,30.8586,255,255,255
80500,-42.3124,-50.4929,30.4306,255,255,255
80750,-42.1857,-50.5324,30.0042,255,255,255
81000,-42.0652,-50.589,29.5817,255,255,255
81250,-41.9479,-50.6633,29.1653,255,255,255
81500,-41.8307,-50.7556,28.7572,255,255,255
81750,-41.7107,-50.8665,28.3596,255,255,255
82000,-41.5819,-50.9951,27.9755,255,255,255
82250,-41.4383,-51.1377,27.6074,255,255,255
82500,-41.28,-51.2914,27.2556,255,255,255
82750,-41.1075,-51.4534,26.9201,255,255,255
83000,-40.9212,-51.6209,26.6011,255,255,255
83250,-40.7216,-51.791,26.2986,255,255,255
83500,-40.509,-51.961,26.0127,255,255,255
83750,-40.284,-52.1279,25.7436,255,255,255
84000,-40.0469,-52.2891,25.4913,255,255,255
84250,-39.7983,-52.4417,25.256,255,255,255
84500,-39.5384,-52.5828,25.0378,255,255,255
84750,-39.2679,-52.7096,24.8367,255,255,255
85000,-38.987,-52.8193,24.6529,255,255,255
85250,-38.6962,-52.9091,24.4865,255,255,255
85500,-38.396,-52.9762,24.3376,255,255,255
85750,-38.0868,-53.0177,24.2063,255,255,255
86000,-37.7721,-53.0317,24.0916,255,255,255
86250,-37.4596,-53.0189,23.9909,255,255,255
86500,-37.1523,-52.9803,23.9035,255,255,255
86750,-36.8532,-52.9168,23.8288,255,255,255
87000,-36.5651,-52.8292,23.766,255,255,255
87250,-36.291,-52.7184,23.7145,255,255,255
87500,-36.034,-52.5855,23.6736,255,255,255
87750,-35.7968,-52.4311,23.6426,255,255,255
88000,-35.5825,-52.2563,23.6208,255,255,255
88250,-35.3916,-52.0651,23.6066,255,255,255
88500,-35.2201,-51.8645,23.5973,255,255,255
88750,-35.0662,-51.6569,23.5922,255,255,255
89000,-34.9284,-51.4439,23.5904,255,255,255
89250,-34.8051,-51.2276,23.5912,255,255,255
89500,-34.6949,-51.01,23.5937,255,255,255
89750,-34.596,-50.7929,23.5971,255,255,255
90000,-34.5069,-50.5784,23.6007,255,255,255
90250,-34.4261,-50.3682,23.6036,255,255,255
90500,-34.3519,-50.1645,23.605,255,255,255
90750,-34.284,-49.9681,23.605,255,255,255
91000,-34.2234,-49.7784,23.605,255,255,255
91250,-34.1697,-49.5955,23.605,255,255,255
91500,-34.1226,-49.4197,23.605,255,255,255
91750,-34.0817,-49.2512,23.605,255,255,255
92000,-34.0464,-49.0903,23.605,255,255,255
92250,-34.0165,-48.9371,23.605,255,255,255
92500,-33.9915,-48.792,23.605,255,255,255
92750,-33.971,-48.6552,23.605,255,255,255
93000,-33.9546,-48.5269,23.605,255,255,255
93250,-33.9419,-48.4073,23.605,255,255,255
93500,-33.9325,-48.2968,23.605,255,255,255
93750,-33.9259,-48.1954,23.605,255,255,255
94000,-33.9218,-48.1035,23.605,255,255,255
94250,-33.9197,-48.0213,23.605,255,255,255
94500,-33.9193,-47.949,23.605,255,255,255
94750,-33.92,-47.8869,23.605,255,255,255
95000,-33.9216,-47.8352,23.605,255,255,255
95250,-33.9236,-47.7941,23.605,255,255,255
95500,-33.9256,-47.7639,23.605,255,255,255
95750,-33.9272,-47.7449,23.605,255,255,255
96000,-33.928,-47.7372,23.605,255,255,255
96250,-33.928,-47.737,23.605,255,255,255
96500,-33.928,-47.737,23.605,255,255,255
96750,-33.928,-47.737,23.605,255,255,255
97000,-33.928,-47.737,23.605,255,255,255
97250,-33.928,-47.737,23.605,255,255,255
97500,-33.928,-47.737,23.605,255,255,255
97750,-33.928,-47.737,23.605,255,255,255
98000,-33.928,-47.737,23.605,255,255,255
98250,-33.928,-47.737,23.605,255,255,255
98500,-33.928,-47.737,23.605,255,255,255
98750,-33.928,-47.737,23.605,255,255,255
99000,-33.928,-47.737,23.605,255,255,255
99250,-33.928,-47.737,23.605,255,255,255
99500,-33.928,-47.737,23.605,255,255,255
99750,-33.928,-47.737,23.605,255,255,255
100000,-33.928,-47.737,23.605,255,255,255
100250,-33.928,-47.737,23.605,255,255,255
100500,-33.928,-47.737,23.605,255,255,255
100750,-33.928,-47.737,23.605,255,255,255
101000,-33.928,-47.737,23.605,255,255,255
101250,-33.928,-47.737,23.605,255,255,255
101500,-33.928,-47.737,23.605,255,255,255
101750,-33.928,-47.737,23.605,255,255,255
102000,-33.928,-47.737,23.605,255,255,255
102250,-33.928,-47.737,23.605,255,255,255
102500,-33.928,-47.737,23.605,255,255,255
102750,-33.928,-47.737,23.605,255,255,255
103000,-33.928,-47.737,23.605,255,255,255
103250,-33.928,-47.737,23.605,255,255,255
103500,-33.928,-47.737,23.605,255,255,255
103750,-33.928,-47.737,23.605,255,255,255
104000,-33.928,-47.737,23.605,255,255,255
104250,-33.928,-47.737,23.605,255,255,255
104500,-33.928,-47.737,23.605,255,255,255
104750,-33.928,-47.737,23.605,255,255,255
105000,-33.928,-47.737,23.605,255,255,255
105250,-33.928,-47.737,23.605,255,255,255
105500,-33.928,-47.737,23.605,255,255,255
105750,-33.928,-47.737,23.605,255,255,255
106000,-33.928,-47.737,23.605,255,255,255
106250,-33.928,-47.737,23.605,255,255,255
106500,-33.928,-47.737,23.605,255,255,255
106750,-33.928,-47.737,23.605,255,255,255
107000,-33.928,-47.737,23.605,255,255,255
107250,-33.928,-47.737,23.605,255,255,255
107500,-33.928,-47.737,23.605,255,255,255
107750,-33.928,-47.737,23.605,255,255,255
108000,-33.928,-47.737,23.605,255,255,255
108250,-33.928,-47.737,23.605,255,255,255
108500,-33.928,-47.737,23.605,255,255,255
108750,-33.928,-47.737,23.605,255,255,255
109000,-33.928,-47.737,23.605,255,255,255
109250,-33.928,-47.737,23.605,255,255,255
109500,-33.928,-47.737,23.605,255,255,255
109750,-33.928,-47.737,23.605,255,255,255
110000,-33.928,-47.737,23.605,255,255,255
110250,-33.928,-47.737,23.605,255,255,255
110500,-33.928,-47.737,23.605,255,255,255
110750,-33.928,-47.737,23.605,255,255,255
111000,-33.928,-47.737,23.605,255,255,255
111250,-33.928,-47.737,23.605,255,255,255
111500,-33.928,-47.737,23.605,255,255,255
111750,-33.928,-47.737,23.605,255,255,255
112000,-33.928,-47.737,23.605,255,255,255
112250,-33.928,-47.737,23.605,255,255,255
112500,-33.928,-47.737,23.605,255,255,255
112750,-33.928,-47.737,23.605,255,255,255
113000,-33.928,-47.737,23.605,255,255,255
113250,-33.928,-47.737,23.605,255,255,255
113500,-33.928,-47.737,23.605,255,255,255
113750,-33.928,-47.737,23.605,255,255,255
114000,-33.928,-47.737,23.605,255,255,255
114250,-33.928,-47.737,23.605,255,255,255
114500,-33.928,-47.737,23.605,255,255,255
114750,-33.928,-47.737,23.605,255,255,255
115000,-33.928,-47.737,23.605,255,255,255
115250,-33.928,-47.737,23.605,255,255,255
115500,-33.928,-47.737,23.605,255,255,255
115750,-33.928,-47.737,23.605,255,255,255
116000,-33.928,-47.737,23.605,255,255,255
116250,-33.928,-47.737,23.605,255,255,255
116500,-33.928,-47.737,23.605,255,255,255
116750,-33.928,-47.737,23.605,255,255,255
117000,-33.928,-47.737,23.605,255,255,255
117250,-33.928,-47.737,23.605,255,255,255
117500,-33.928,-47.737,23.605,255,255,255
117750,-33.928,-47.737,23.605,255,255,255
118000,-33.928,-47.737,23.605,255,255,255
118250,-33.928,-47.737,23.605,255,255,255
118500,-33.928,-47.737,23.605,255,255,255
118750,-33.928,-47.737,23.605,255,255,255
119000,-33.928,-47.737,23.605,255,255,255
119250,-33.928,-47.737,23.605,255,255,255
119500,-33.928,-47.737,23.605,255,255,255
119750,-33.928,-47.737,23.605,255,255,255
120000,-33.928,-47.737,23.605,255,255,255
120250,-33.928,-47.737,23.605,255,255,255
120500,-33.928,-47.737,23.605,255,255,255
120750,-33.928,-47.737,23.605,255,255,255
121000,-33.928,-47.737,23.605,255,255,255
121250,-33.928,-47.737,23.605,255,255,255
121500,-33.928,-47.737,23.605,255,255,255
121750,-33.928,-47.737,23.605,255,255,255
122000,-33.928,-47.737,23.605,255,255,255
122250,-33.928,-47.737,23.605,255,255,255
122500,-33.928,-47.737,23.605,255,255,255
122750,-33.928,-47.737,23.605,255,255,255
123000,-33.928,-47.737,23.605,255,255,255
123250,-33.928,-47.737,23.605,255,255,255
123500,-33.928,-47.737,23.605,255,255,255
123750,-33.928,-47.737,23.605,255,255,255
124000,-33.928,-47.737,23.605,255,255,255
124250,-33.928,-47.737,23.605,255,255,255
124500,-33.928,-47.737,23.605,255,255,255
124750,-33.928,-47.737,23.605,255,255,255
125000,-33.928,-47.737,23.605,255,255,255
125250,-33.928,-47.737,23.605,255,255,255
125500,-33.928,-47.737,23.605,255,255,255
125750,-33.928,-47.737,23.605,255,255,255
126000,-33.928,-47.737,23.605,255,255,255
126250,-33.928,-47.737,23.605,255,255,255
126500,-33.928,-47.737,23.605,255,255,255
126750,-33.928,-47.737,23.605,255,255,255
127000,-33.928,-47.737,23.605,255,255,255
127250,-33.928,-47.737,23.605,255,255,255
127500,-33.928,-47.737,23.605,255,255,255
127750,-33.928,-47.737,23.605,255,255,255
128000,-33.928,-47.737,23.605,255,255,255
128250,-33.928,-47.737,23.605,255,255,255
128500,-33.928,-47.737,23.605,255,255,255
128750,-33.928,-47.737,23.605,255,255,255
129000,-33.928,-47.737,23.605,255,255,255
129250,-33.928,-47.737,23.605,255,255,255
129500,-33.928,-47.737,23.605,255,255,255
129750,-33.928,-47.737,23.605,255,255,255
130000,-33.928,-47.737,23.605,255,255,255
130250,-33.928,-47.737,23.605,255,255,255
130500,-33.928,-47.737,23.605,255,255,255
130750,-33.928,-47.737,23.605,255,255,255
131000,-33.928,-47.737,23.605,255,255,255
131250,-33.928,-47.737,23.605,255,255,255
131500,-33.928,-47.737,23.605,255,255,255
131750,-33.928,-47.737,23.605,255,255,255
132000,-33.928,-47.737,23.605,255,255,255
132250,-33.928,-47.737,23.605,255,255,255
132500,-33.928,-47.737,23.605,255,255,255
132750,-33.928,-47.737,23.605,255,255,255
133000,-33.928,-47.737,23.605,255,255,255
133250,-33.928,-47.737,23.605,255,255,255
133500,-33.928,-47.737,23.605,255,255,255
133750,-33.928,-47.737,23.605,255,255,255
134000,-33.928,-47.737,23.605,255,255,255
134250,-33.928,-47.737,23.605,255,255,255
134500,-33.928,-47.737,23.605,255,255,255
134750,-33.928,-47.737,23.605,255,255,255
135000,-33.928,-47.737,23.605,255,255,255
135250,-33.928,-47.737,23.605,255,255,255
135500,-33.928,-47.737,23.605,255,255,255
135750,-33.928,-47.737,23.605,255,255,255
136000,-33.928,-47.737,23.605,255,255,255
136250,-33.928,-47.737,23.605,255,255,255
136500,-33.928,-47.737,23.605,255,255,255
136750,-33.928,-47.737,23.605,255,255,255
137000,-33.928,-47.737,23.605,255,255,255
137250,-33.928,-47.737,23.605,255,255,255
137500,-33.928,-47.737,23.605,255,255,255
137750,-33.928,-47.737,23.605,255,255,255
138000,-33.928,-47.737,23.605,255,255,255
138250,-33.928,-47.737,23.605,255,255,255
138500,-33.928,-47.737,23.605,255,255,255
138750,-33.928,-47.737,23.605,255,255,255
139000,-33.928,-47.737,23.605,255,255,255
139250,-33.928,-47.737,23.605,255,255,255
139500,-33.928,-47.737,23.605,255,255,255
139750,-33.928,-47.737,23.605,255,255,255
140000,-33.928,-47.737,23.605,255,255,255
140250,-33.928,-47.737,23.605,255,255,255
140500,-33.928,-47.737,23.605,255,255,255
140750,-33.928,-47.737,23.605,255,255,255
141000,-33.928,-47.737,23.605,255,255,255
141250,-33.928,-47.737,23.605,255,255,255
