Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-10.825,-8.606,0,255,255,255
250,-10.8259,-8.6035,0.0092,255,255,255
500,-10.8294,-8.5939,0.0443,255,255,255
750,-10.8353,-8.5774,0.105,255,255,255
1000,-10.8437,-8.554,0.1907,255,255,255
1250,-10.8546,-8.524,0.3007,255,255,255
1500,-10.8677,-8.4875,0.4344,255,255,255
1750,-10.8831,-8.4448,0.5911,255,255,255
2000,-10.9007,-8.3959,0.7702,255,255,255
2250,-10.9205,-8.341,0.9711,255,255,255
2500,-10.9423,-8.2803,1.1931,255,255,255
2750,-10.9662,-8.2141,1.4356,255,255,255
3000,-10.992,-8.1424,1.6979,255,255,255
3250,-11.0197,-8.0654,1.9795,255,255,255
3500,-11.0493,-7.9833,2.2795,255,255,255
3750,-11.0806,-7.8963,2.5975,255,255,255
4000,-11.1136,-7.8045,2.9327,255,255,255
4250,-11.1482,-7.7082,3.2846,255,255,255
4500,-11.1845,-7.6074,3.6524,255,255,255
4750,-11.2222,-7.5024,4.0356,255,255,255
5000,-11.2614,-7.3933,4.4335,255,255,255
5250,-11.302,-7.2804,4.8455,255,255,255
5500,-11.344,-7.1637,5.2708,255,255,255
5750,-11.3871,-7.0435,5.7087,255,255,255
6000,-11.4314,-6.9201,6.1587,255,255,255
6250,-11.4769,-6.7936,6.6202,255,255,255
6500,-11.5234,-6.6642,7.0923,255,255,255
6750,-11.5709,-6.5319,7.5747,255,255,255
7000,-11.6193,-6.3971,8.0665,255,255,255
7250,-11.6685,-6.2599,8.5673,255,255,255
7500,-11.7186,-6.1204,9.0763,255,255,255
7750,-11.7694,-5.9788,9.593,255,255,255
8000,-11.8209,-5.8353,10.1166,255,255,255
8250,-11.8731,-5.6901,10.6467,255,255,255
8500,-11.9258,-5.5433,11.1825,255,255,255
8750,-11.979,-5.3951,11.7235,255,255,255
9000,-12.0326,-5.2457,12.2689,255,255,255
9250,-12.0866,-5.0953,12.8183,255,255,255
9500,-12.1409,-4.9439,13.3709,255,255,255
9750,-12.1955,-4.7919,13.9261,255,255,255
10000,-12.2503,-4.6393,14.4833,255,255,255
10250,-12.3052,-4.4864,15.0419,255,255,255
10500,-12.3601,-4.3333,15.6012,255,255,255
10750,-12.4151,-4.1801,16.1607,255,255,255
11000,-12.47,-4.0271,16.7196,255,255,255
11250,-12.5249,-3.8744,17.2774,255,255,255
11500,-12.5795,-3.7222,17.8335,255,255,255
11750,-12.6339,-3.5707,18.3871,255,255,255
12000,-12.688,-3.42,18.9377,255,255,255
12250,-12.7418,-3.2703,19.4847,255,255,255
12500,-12.7951,-3.1219,20.0275,255,255,255
12750,-12.848,-2.9747,20.5653,255,255,255
13000,-12.9003,-2.8291,21.0976,255,255,255
13250,-12.952,-2.6852,21.6237,255,255,255
13500,-13.0031,-2.5431,22.1431,255,255,255
13750,-13.0534,-2.4031,22.655,255,255,255
14000,-13.103,-2.2653,23.1589,255,255,255
14250,-13.1517,-2.1298,23.6542,255,255,255
14500,-13.1995,-1.997,24.1402,255,255,255
14750,-13.2463,-1.8668,24.6162,255,255,255
15000,-13.2921,-1.7396,25.0818,255,255,255
15250,-13.3368,-1.6154,25.5361,255,255,255
15500,-13.3803,-1.4944,25.9786,255,255,255
15750,-13.4226,-1.3769,26.4088,255,255,255
16000,-13.4637,-1.2629,26.8259,255,255,255
16250,-13.5034,-1.1527,27.2293,255,255,255
16500,-13.5417,-1.0464,27.6184,255,255,255
16750,-13.5786,-0.9443,27.9925,255,255,255
17000,-13.6139,-0.8464,28.3511,255,255,255
17250,-13.6477,-0.7529,28.6936,255,255,255
17500,-13.6798,-0.664,29.0192,255,255,255
17750,-13.7102,-0.58,29.3274,255,255,255
18000,-13.7389,-0.5008,29.6175,255,255,255
18250,-13.7657,-0.4268,29.8889,255,255,255
18500,-13.7907,-0.3581,30.141,255,255,255
18750,-13.8137,-0.2949,30.3731,255,255,255
19000,-13.8346,-0.2373,30.5847,255,255,255
19250,-13.8535,-0.1856,30.7751,255,255,255
19500,-13.8703,-0.1398,30.9436,255,255,255
19750,-13.8849,-0.1002,31.0897,255,255,255
20000,-13.8972,-0.0668,31.2128,255,255,255
20250,-13.9073,-0.04,31.3121,255,255,255
20500,-13.9149,-0.0199,31.387,255,255,255
20750,-13.9201,-0.0066,31.437,255,255,255
21000,-13.9228,-0.0004,31.4615,255,255,255
21250,-13.9265,-0.0021,31.47,255,255,255
21500,-13.9378,-0.0135,31.4813,255,255,255
21750,-13.9566,-0.0344,31.4961,255,255,255
22000,-13.983,-0.0648,31.5141,255,255,255
22250,-14.0168,-0.1046,31.5356,255,255,255
22500,-14.058,-0.1537,31.5604,255,255,255
22750,-14.1065,-0.2122,31.5887,255,255,255
23000,-14.1621,-0.2798,31.6205,255,255,255
23250,-14.2248,-0.3565,31.6558,255,255,255
23500,-14.2946,-0.4422,31.6946,255,255,255
23750,-14.3713,-0.5369,31.7369,255,255,255
24000,-14.4549,-0.6405,31.7829,255,255,255
24250,-14.5452,-0.7529,31.8325,255,255,255
24500,-14.6423,-0.8741,31.8857,255,255,255
24750,-14.7459,-1.0039,31.9426,255,255,255
25000,-14.8561,-1.1422,32.0032,255,255,255
25250,-14.9727,-1.2891,32.0676,255,255,255
25500,-15.0957,-1.4445,32.1357,255,255,255
25750,-15.225,-1.6081,32.2077,255,255,255
26000,-15.3604,-1.7801,32.2834,255,255,255
26250,-15.502,-1.9603,32.363,255,255,255
26500,-15.6496,-2.1486,32.4465,255,255,255
26750,-15.8031,-2.345,32.5339,255,255,255
27000,-15.9625,-2.5493,32.6253,255,255,255
27250,-16.1277,-2.7616,32.7206,255,255,255
27500,-16.2983,-2.9815,32.8197,255,255,255
27750,-16.4735,-3.2087,32.922,255,255,255
28000,-16.6534,-3.4431,33.0276,255,255,255
28250,-16.8376,-3.6845,33.1361,255,255,255
28500,-17.0261,-3.9328,33.2477,255,255,255
28750,-17.2187,-4.1879,33.3621,255,255,255
29000,-17.4152,-4.4497,33.4793,255,255,255
29250,-17.6156,-4.7179,33.5992,255,255,255
29500,-17.8197,-4.9926,33.7216,255,255,255
29750,-18.0273,-5.2735,33.8465,255,255,255
